chunk_id,concept_id,score
CHK00304_007,CON0077,0.489
CHK00304_007,CON0017,0.896
CHK00304_008,CON0062,0.482
CHK00304_008,CON0063,0.401
CHK00304_009,CON0015,0.505
CHK00304_009,CON0054,0.676
CHK00304_010,CON0063,0.521
CHK00304_010,CON0024,0.79
CHK00304_010,CON0018,0.54
CHK00304_011,CON0032,0.664
CHK00304_011,CON0023,0.543
CHK00304_011,CON0004,0.689
CHK00304_012,CON0018,0.43
CHK00304_012,CON0043,0.916
CHK00304_013,CON0000,0.615
CHK00304_013,CON0073,0.909
CHK00304_013,CON0046,0.81
CHK00305_000,CON0019,0.712
CHK00305_000,CON0028,0.776
CHK00305_001,CON0010,0.544
CHK00305_002,CON0026,0.418
CHK00305_002,CON0006,0.597
CHK00305_002,CON0013,0.624
CHK00305_003,CON0051,0.567
CHK00305_003,CON0073,0.715
CHK00305_004,CON0023,0.537
CHK00305_005,CON0067,0.852
CHK00305_006,CON0061,0.407
CHK00305_007,CON0015,0.535
CHK00305_008,CON0076,0.441
CHK00305_008,CON0026,0.464
CHK00305_008,CON0057,0.539
CHK00305_009,CON0069,0.402
CHK00305_010,CON0057,0.437
CHK00305_011,CON0003,0.914
CHK00305_011,CON0056,0.929
CHK00306_000,CON0070,0.8
CHK00306_000,CON0012,0.867
CHK00306_001,CON0017,0.837
CHK00306_002,CON0065,0.842
CHK00306_002,CON0062,0.532
CHK00306_003,CON0027,0.846
CHK00306_004,CON0063,0.787
CHK00306_004,CON0007,0.798
CHK00306_005,CON0055,0.818
CHK00306_006,CON0014,0.905
CHK00306_007,CON0079,0.984
CHK00306_007,CON0009,0.405
CHK00306_008,CON0006,0.938
CHK00306_009,CON0050,0.51
CHK00306_010,CON0046,0.927
CHK00306_011,CON0017,0.796
CHK00306_011,CON0073,0.414
CHK00307_000,CON0020,0.773
CHK00307_000,CON0004,0.686
CHK00307_001,CON0041,0.459
CHK00307_001,CON0001,0.763
CHK00307_001,CON0068,0.881
CHK00307_002,CON0068,0.895
CHK00307_002,CON0010,0.668
CHK00307_003,CON0046,0.954
CHK00307_003,CON0010,0.8
CHK00307_003,CON0047,0.652
CHK00307_004,CON0063,0.761
CHK00307_004,CON0040,0.758
CHK00307_005,CON0032,0.918
CHK00307_006,CON0002,0.443
CHK00307_006,CON0073,0.553
CHK00307_007,CON0001,0.424
CHK00307_008,CON0052,0.551
CHK00307_008,CON0032,0.677
CHK00307_008,CON0045,0.717
CHK00307_009,CON0036,0.996
CHK00307_010,CON0056,0.436
CHK00307_010,CON0054,0.98
CHK00307_011,CON0010,0.993
CHK00307_011,CON0011,0.467
CHK00307_012,CON0047,0.436
CHK00307_013,CON0077,0.585
CHK00307_013,CON0002,0.465
CHK00307_014,CON0049,0.891
CHK00307_014,CON0024,0.9
CHK00307_015,CON0031,0.473
CHK00307_016,CON0065,0.952
CHK00307_016,CON0032,0.567
CHK00307_017,CON0069,0.705
CHK00307_017,CON0029,0.864
CHK00307_017,CON0023,0.92
CHK00307_018,CON0035,0.89
CHK00307_018,CON0063,0.494
CHK00307_018,CON0076,0.747
CHK00308_000,CON0073,0.796
CHK00308_001,CON0019,0.845
CHK00308_001,CON0037,0.88
CHK00308_001,CON0071,0.697
CHK00308_002,CON0060,0.719
CHK00308_002,CON0026,0.593
CHK00308_002,CON0057,0.565
CHK00308_003,CON0054,0.476
CHK00308_004,CON0007,0.449
CHK00308_004,CON0078,0.472
CHK00308_005,CON0078,0.669
CHK00308_005,CON0026,0.919
CHK00308_005,CON0014,0.698
CHK00308_006,CON0053,0.591
CHK00308_006,CON0057,0.47
CHK00309_000,CON0035,0.686
CHK00309_000,CON0057,0.689
CHK00309_001,CON0057,0.967
CHK00309_001,CON0059,0.433
CHK00309_002,CON0036,0.771
CHK00309_002,CON0032,0.421
CHK00309_003,CON0062,0.555
CHK00309_004,CON0052,0.897
CHK00309_004,CON0026,0.814
CHK00309_004,CON0030,0.983
CHK00309_005,CON0057,0.496
CHK00309_006,CON0071,0.968
CHK00309_006,CON0063,0.733
CHK00309_006,CON0007,0.995
CHK00309_007,CON0054,0.724
CHK00309_007,CON0078,0.873
CHK00309_008,CON0036,0.428
CHK00309_008,CON0025,0.976
CHK00309_008,CON0046,0.762
CHK00309_009,CON0061,0.697
CHK00309_010,CON0008,0.634
CHK00309_010,CON0075,0.967
CHK00309_010,CON0014,0.657
CHK00309_011,CON0043,0.764
CHK00309_012,CON0009,0.768
CHK00309_012,CON0044,0.718
CHK00309_012,CON0054,0.688
CHK00309_013,CON0002,0.714
CHK00309_014,CON0061,0.58
CHK00309_015,CON0048,0.945
CHK00309_015,CON0073,0.768
CHK00309_015,CON0045,0.471
CHK00309_016,CON0005,0.441
CHK00309_016,CON0031,0.464
CHK00309_017,CON0018,0.416
CHK00310_000,CON0024,0.805
CHK00310_000,CON0071,0.833
CHK00310_001,CON0061,0.584
CHK00310_001,CON0030,0.73
CHK00310_002,CON0060,0.81
CHK00310_002,CON0017,0.448
CHK00310_003,CON0042,0.612
CHK00310_004,CON0059,0.486
CHK00310_005,CON0010,0.981
CHK00310_005,CON0021,0.665
CHK00310_005,CON0067,0.704
CHK00311_000,CON0056,0.628
CHK00311_001,CON0036,0.692
CHK00311_001,CON0012,0.445
CHK00311_001,CON0040,0.708
CHK00311_002,CON0009,0.676
CHK00311_002,CON0001,0.461
CHK00311_003,CON0058,0.434
CHK00311_004,CON0040,0.447
CHK00311_004,CON0003,0.526
CHK00311_005,CON0041,0.707
CHK00311_006,CON0008,0.74
CHK00311_006,CON0059,0.455
CHK00311_006,CON0035,0.971
CHK00311_007,CON0056,0.528
CHK00311_007,CON0027,0.9
CHK00311_007,CON0058,0.689
CHK00311_008,CON0012,0.796
CHK00311_009,CON0078,0.409
CHK00311_009,CON0020,0.4
CHK00311_009,CON0033,0.446
CHK00311_010,CON0010,0.55
CHK00311_010,CON0034,0.725
CHK00311_011,CON0004,0.974
CHK00311_012,CON0031,0.825
CHK00311_012,CON0008,0.743
CHK00311_013,CON0035,0.764
CHK00311_013,CON0063,0.65
CHK00311_013,CON0062,0.908
CHK00311_014,CON0021,0.586
CHK00311_014,CON0022,0.919
CHK00311_015,CON0064,0.854
CHK00311_015,CON0053,0.868
CHK00311_016,CON0014,0.58
CHK00312_000,CON0042,0.946
CHK00312_000,CON0045,0.425
CHK00312_001,CON0037,0.944
CHK00312_001,CON0011,0.567
CHK00312_001,CON0038,0.482
CHK00312_002,CON0067,0.723
CHK00312_003,CON0065,0.988
CHK00312_003,CON0053,0.929
CHK00312_004,CON0072,0.47
CHK00312_004,CON0064,0.49
CHK00312_005,CON0009,0.656
CHK00312_005,CON0033,0.746
CHK00312_005,CON0028,0.492
CHK00313_000,CON0015,0.87
CHK00313_000,CON0058,0.593
CHK00313_001,CON0068,0.948
CHK00313_001,CON0000,0.732
CHK00313_001,CON0057,0.507
CHK00313_002,CON0061,0.66
CHK00313_002,CON0005,0.693
CHK00313_003,CON0070,0.856
CHK00313_004,CON0075,0.877
CHK00313_005,CON0068,0.518
CHK00313_005,CON0028,0.972
CHK00313_006,CON0044,0.756
CHK00313_007,CON0069,0.506
CHK00313_007,CON0003,0.865
CHK00313_007,CON0011,0.605
CHK00313_008,CON0001,0.916
CHK00313_009,CON0004,0.91
CHK00313_009,CON0008,0.925
CHK00313_010,CON0058,0.437
CHK00313_011,CON0009,0.823
CHK00313_011,CON0055,0.491
CHK00313_012,CON0031,0.708
CHK00313_012,CON0048,0.513
CHK00313_013,CON0035,0.428
CHK00313_013,CON0046,0.73
CHK00313_014,CON0071,0.699
CHK00313_015,CON0000,0.662
CHK00313_016,CON0029,0.566
CHK00313_016,CON0003,0.437
CHK00313_016,CON0000,0.821
CHK00313_017,CON0031,0.774
CHK00313_017,CON0060,0.403
CHK00313_017,CON0047,0.57
CHK00314_000,CON0062,0.793
CHK00314_001,CON0054,0.621
CHK00314_001,CON0033,0.999
CHK00314_002,CON0006,0.727
CHK00314_002,CON0015,0.971
CHK00314_002,CON0079,0.949
CHK00314_003,CON0036,0.584
CHK00314_003,CON0023,0.63
CHK00314_003,CON0062,0.706
CHK00314_004,CON0001,0.622
CHK00314_005,CON0042,0.494
CHK00314_006,CON0070,0.684
CHK00314_006,CON0065,0.856
CHK00314_007,CON0015,0.453
CHK00314_007,CON0067,0.415
CHK00314_007,CON0034,0.849
CHK00314_008,CON0063,0.555
CHK00314_009,CON0027,0.881
CHK00314_010,CON0057,0.707
CHK00314_010,CON0028,0.902
CHK00314_011,CON0047,0.507
CHK00314_012,CON0052,0.647
CHK00314_012,CON0025,0.427
CHK00314_013,CON0078,0.907
CHK00314_014,CON0068,0.74
CHK00314_014,CON0008,0.936
CHK00315_000,CON0039,0.941
CHK00315_001,CON0069,0.75
CHK00315_002,CON0074,0.869
CHK00315_002,CON0061,0.544
CHK00315_002,CON0052,0.804
CHK00315_003,CON0030,0.888
CHK00315_004,CON0041,0.416
CHK00315_005,CON0039,0.547
CHK00315_006,CON0019,0.843
CHK00315_006,CON0049,0.678
CHK00315_006,CON0005,0.686
CHK00315_007,CON0024,0.435
CHK00315_007,CON0067,0.733
CHK00315_008,CON0072,0.676
CHK00315_009,CON0059,0.714
CHK00315_009,CON0046,0.953
CHK00315_009,CON0012,0.483
CHK00315_010,CON0008,0.968
CHK00315_010,CON0054,0.632
CHK00315_010,CON0069,0.408
CHK00316_000,CON0041,0.957
CHK00316_000,CON0064,0.653
CHK00316_001,CON0020,0.779
CHK00316_002,CON0033,0.735
CHK00316_003,CON0034,0.938
CHK00316_004,CON0069,0.951
CHK00316_004,CON0048,0.675
CHK00316_005,CON0008,0.802
CHK00316_006,CON0053,0.434
CHK00316_006,CON0038,0.953
CHK00317_000,CON0071,0.667
CHK00317_000,CON0001,0.504
CHK00317_000,CON0027,0.985
CHK00317_001,CON0067,0.572
CHK00317_001,CON0063,0.937
CHK00317_001,CON0002,0.6
CHK00317_002,CON0015,0.904
CHK00317_003,CON0032,0.518
CHK00317_003,CON0031,0.467
CHK00317_004,CON0045,0.79
CHK00317_005,CON0066,0.829
CHK00317_005,CON0035,0.641
CHK00317_006,CON0037,0.982
CHK00317_006,CON0052,0.483
CHK00317_007,CON0038,0.558
CHK00317_007,CON0019,0.737
CHK00317_008,CON0053,0.683
CHK00317_009,CON0012,0.589
CHK00317_010,CON0071,0.644
CHK00317_011,CON0077,0.483
CHK00317_011,CON0067,0.615
CHK00317_011,CON0049,0.929
CHK00317_012,CON0047,0.561
CHK00317_012,CON0063,0.733
CHK00317_013,CON0020,0.689
CHK00317_013,CON0052,0.776
CHK00317_013,CON0018,0.402
CHK00318_000,CON0077,0.74
CHK00318_000,CON0004,0.914
CHK00318_001,CON0045,0.924
CHK00318_001,CON0075,0.585
CHK00318_002,CON0034,0.793
CHK00318_002,CON0051,0.922
CHK00318_002,CON0016,0.836
CHK00318_003,CON0016,0.742
CHK00318_003,CON0043,0.96
CHK00318_003,CON0070,0.675
CHK00318_004,CON0020,0.465
CHK00318_005,CON0068,0.807
CHK00318_006,CON0011,0.801
CHK00318_006,CON0027,0.552
CHK00319_000,CON0039,0.899
CHK00319_001,CON0045,0.984
CHK00319_001,CON0007,0.571
CHK00319_001,CON0040,0.933
CHK00319_002,CON0073,0.515
CHK00319_002,CON0045,0.903
CHK00319_003,CON0023,0.834
CHK00319_003,CON0007,0.804
CHK00319_003,CON0033,0.929
CHK00319_004,CON0051,0.954
CHK00319_005,CON0077,0.976
CHK00320_000,CON0067,0.969
CHK00320_000,CON0054,0.949
CHK00320_001,CON0050,0.948
CHK00320_001,CON0035,0.688
CHK00320_002,CON0052,0.67
CHK00320_003,CON0073,0.575
CHK00320_003,CON0056,0.991
CHK00320_003,CON0071,0.768
CHK00320_004,CON0015,0.477
CHK00320_005,CON0036,0.709
CHK00320_006,CON0060,0.744
CHK00320_006,CON0072,0.453
CHK00320_007,CON0018,0.996
CHK00320_008,CON0003,0.863
CHK00320_008,CON0065,0.649
CHK00320_009,CON0037,0.96
CHK00320_009,CON0030,0.724
CHK00320_009,CON0041,0.87
CHK00320_010,CON0019,0.714
CHK00320_011,CON0039,0.457
CHK00320_011,CON0019,0.796
CHK00320_012,CON0027,0.431
CHK00320_012,CON0059,0.435
CHK00320_012,CON0058,0.913
CHK00320_013,CON0002,0.631
CHK00320_013,CON0051,0.53
CHK00320_013,CON0016,0.666
CHK00321_000,CON0006,0.424
CHK00321_000,CON0032,0.708
CHK00321_000,CON0062,0.999
CHK00321_001,CON0042,0.772
CHK00321_001,CON0020,0.773
CHK00321_001,CON0024,0.901
CHK00321_002,CON0075,0.989
CHK00321_002,CON0069,0.949
CHK00321_002,CON0028,0.671
CHK00321_003,CON0077,0.411
CHK00321_004,CON0057,0.899
CHK00321_004,CON0069,0.996
CHK00321_005,CON0057,0.443
CHK00321_005,CON0073,0.799
CHK00321_005,CON0029,0.785
CHK00321_006,CON0046,0.485
CHK00321_006,CON0006,0.882
CHK00321_007,CON0067,0.585
CHK00321_007,CON0054,0.766
CHK00321_008,CON0016,0.965
CHK00321_009,CON0078,0.82
CHK00321_010,CON0071,0.681
CHK00322_000,CON0011,0.446
CHK00322_001,CON0003,0.667
CHK00322_002,CON0032,0.561
CHK00322_002,CON0077,0.87
CHK00322_003,CON0070,0.567
CHK00322_004,CON0045,0.67
CHK00322_005,CON0019,0.788
CHK00322_005,CON0044,0.471
CHK00322_005,CON0011,0.418
CHK00322_006,CON0016,0.686
CHK00322_006,CON0002,0.747
CHK00322_007,CON0052,0.812
CHK00322_007,CON0051,0.878
CHK00322_007,CON0058,0.981
CHK00322_008,CON0000,0.992
CHK00322_009,CON0053,0.618
CHK00322_009,CON0050,0.675
CHK00322_010,CON0007,0.603
CHK00322_011,CON0054,0.47
CHK00322_011,CON0023,0.822
CHK00322_012,CON0048,0.97
CHK00322_013,CON0041,0.522
CHK00322_014,CON0067,0.489
CHK00322_014,CON0008,0.521
CHK00322_014,CON0053,0.961
CHK00322_015,CON0050,0.638
CHK00322_015,CON0015,0.433
CHK00322_016,CON0073,0.765
CHK00322_016,CON0060,0.805
CHK00322_016,CON0056,0.462
CHK00322_017,CON0006,0.677
CHK00322_017,CON0070,0.77
CHK00322_018,CON0065,0.708
CHK00322_018,CON0028,0.851
CHK00322_018,CON0002,0.725
CHK00322_019,CON0058,0.609
CHK00323_000,CON0072,0.828
CHK00323_001,CON0024,0.911
CHK00323_002,CON0011,0.629
CHK00323_002,CON0008,0.859
CHK00323_002,CON0041,0.713
CHK00323_003,CON0051,0.963
CHK00323_003,CON0039,0.786
CHK00323_004,CON0053,0.875
CHK00323_005,CON0030,0.99
CHK00323_005,CON0060,0.451
CHK00323_006,CON0065,0.836
CHK00323_007,CON0035,0.942
CHK00323_008,CON0039,0.557
CHK00323_008,CON0036,0.862
CHK00323_008,CON0076,0.809
CHK00323_009,CON0028,0.945
CHK00323_009,CON0078,0.697
CHK00323_009,CON0032,0.739
CHK00323_010,CON0076,0.774
CHK00323_010,CON0006,0.906
CHK00323_010,CON0002,0.656
CHK00323_011,CON0009,0.916
CHK00323_011,CON0037,0.657
CHK00323_011,CON0039,0.783
CHK00323_012,CON0020,0.646
CHK00323_012,CON0000,0.919
CHK00323_013,CON0044,0.568
CHK00323_013,CON0070,0.807
CHK00323_013,CON0019,0.553
CHK00323_014,CON0025,0.45
CHK00323_015,CON0039,0.766
CHK00323_016,CON0027,0.445
CHK00323_016,CON0023,0.744
CHK00323_016,CON0046,0.45
CHK00323_017,CON0060,0.719
CHK00323_017,CON0007,0.746
CHK00324_000,CON0023,0.714
CHK00324_000,CON0011,0.403
CHK00324_000,CON0030,0.472
CHK00324_001,CON0013,0.774
CHK00324_001,CON0026,0.858
CHK00324_002,CON0027,0.545
CHK00324_002,CON0078,0.678
CHK00324_002,CON0063,0.938
CHK00324_003,CON0018,0.741
CHK00324_003,CON0012,0.879
CHK00324_003,CON0026,0.69
CHK00324_004,CON0047,0.411
CHK00324_005,CON0021,0.425
CHK00324_005,CON0078,0.915
CHK00324_005,CON0037,0.725
CHK00324_006,CON0057,0.414
CHK00324_007,CON0027,0.714
CHK00324_007,CON0048,0.62
CHK00324_007,CON0002,0.723
CHK00324_008,CON0010,0.624
CHK00324_008,CON0052,0.412
CHK00324_008,CON0058,0.451
CHK00324_009,CON0012,0.962
CHK00324_009,CON0036,0.666
CHK00325_000,CON0042,0.511
CHK00325_000,CON0031,0.961
CHK00325_000,CON0064,0.73
CHK00325_001,CON0049,0.813
CHK00325_001,CON0042,0.618
CHK00325_001,CON0057,0.517
CHK00325_002,CON0019,0.492
CHK00325_002,CON0021,0.725
CHK00325_003,CON0034,0.739
CHK00325_003,CON0016,0.84
CHK00325_003,CON0075,0.473
CHK00325_004,CON0048,0.742
CHK00325_004,CON0005,0.878
CHK00325_004,CON0055,0.521
CHK00325_005,CON0025,0.77
CHK00325_005,CON0066,0.442
CHK00325_005,CON0019,0.487
CHK00325_006,CON0007,0.547
CHK00325_007,CON0053,0.59
CHK00325_007,CON0022,0.421
CHK00325_008,CON0078,0.806
CHK00325_008,CON0074,0.966
CHK00325_008,CON0000,0.934
CHK00325_009,CON0036,0.758
CHK00325_010,CON0065,0.705
CHK00325_010,CON0003,0.6
CHK00325_011,CON0014,0.904
CHK00325_012,CON0009,0.829
CHK00325_013,CON0038,0.863
CHK00325_013,CON0030,0.99
CHK00325_013,CON0005,0.742
CHK00325_014,CON0071,0.856
CHK00325_015,CON0060,0.5
CHK00325_015,CON0035,0.455
CHK00325_015,CON0059,0.972
CHK00325_016,CON0045,0.815
CHK00325_016,CON0079,0.586
CHK00325_017,CON0017,0.443
CHK00326_000,CON0067,0.731
CHK00326_000,CON0069,0.924
CHK00326_001,CON0014,0.606
CHK00326_001,CON0048,0.919
CHK00326_002,CON0005,0.411
CHK00326_003,CON0023,0.535
CHK00326_003,CON0041,0.92
CHK00326_003,CON0008,0.502
CHK00326_004,CON0057,0.418
CHK00326_004,CON0004,0.739
CHK00326_004,CON0022,0.932
CHK00327_000,CON0004,0.697
CHK00327_000,CON0059,0.937
CHK00327_001,CON0073,0.974
CHK00327_002,CON0051,0.826
CHK00327_003,CON0034,0.691
CHK00327_003,CON0048,0.421
CHK00327_003,CON0015,0.937
CHK00327_004,CON0028,0.795
CHK00327_005,CON0011,0.603
CHK00327_005,CON0025,0.779
CHK00327_006,CON0066,0.974
CHK00328_000,CON0002,0.877
CHK00328_000,CON0001,0.579
CHK00328_000,CON0003,0.635
CHK00328_001,CON0015,0.561
CHK00328_002,CON0032,0.707
CHK00328_002,CON0047,0.805
CHK00328_002,CON0046,0.831
CHK00328_003,CON0002,0.502
CHK00328_003,CON0017,0.457
CHK00328_003,CON0027,0.987
CHK00328_004,CON0076,0.467
CHK00328_005,CON0020,0.684
CHK00328_005,CON0049,0.613
CHK00328_005,CON0059,0.413
CHK00328_006,CON0018,0.804
CHK00328_007,CON0071,0.406
CHK00328_007,CON0063,0.933
CHK00328_007,CON0021,0.554
CHK00328_008,CON0062,0.851
CHK00328_008,CON0048,0.453
CHK00328_009,CON0056,0.531
CHK00328_009,CON0037,0.918
CHK00328_009,CON0043,0.618
CHK00328_010,CON0002,0.61
CHK00328_010,CON0054,0.682
CHK00328_010,CON0074,0.984
CHK00329_000,CON0004,0.972
CHK00329_001,CON0033,0.594
CHK00329_002,CON0038,0.425
CHK00329_002,CON0056,0.902
CHK00329_003,CON0062,0.436
CHK00329_004,CON0021,0.594
CHK00329_004,CON0042,0.949
CHK00329_005,CON0011,0.512
CHK00329_005,CON0057,0.512
CHK00329_005,CON0053,0.417
CHK00329_006,CON0012,0.633
CHK00329_007,CON0034,0.732
CHK00329_007,CON0070,0.667
CHK00329_007,CON0021,0.768
CHK00329_008,CON0045,0.482
CHK00329_008,CON0055,0.437
CHK00329_008,CON0013,0.904
CHK00329_009,CON0033,0.733
CHK00329_009,CON0059,0.613
CHK00329_010,CON0009,0.877
CHK00329_010,CON0039,0.897
CHK00329_010,CON0031,0.744
CHK00329_011,CON0074,0.659
CHK00329_011,CON0021,0.405
CHK00329_011,CON0065,0.713
CHK00329_012,CON0041,0.81
CHK00329_013,CON0069,0.9
CHK00329_013,CON0052,0.471
CHK00329_013,CON0043,0.858
CHK00329_014,CON0026,0.91
CHK00329_014,CON0077,0.603
CHK00329_014,CON0005,0.409
CHK00329_015,CON0037,0.843
CHK00329_015,CON0002,0.782
CHK00329_015,CON0013,0.678
CHK00329_016,CON0002,0.597
CHK00329_017,CON0039,0.962
CHK00329_017,CON0044,0.566
CHK00329_018,CON0070,0.786
CHK00330_000,CON0079,0.738
CHK00330_000,CON0020,0.508
CHK00330_001,CON0029,0.854
CHK00330_001,CON0062,0.514
CHK00330_002,CON0041,0.645
CHK00330_003,CON0002,0.936
CHK00330_004,CON0049,0.452
CHK00330_004,CON0070,0.78
CHK00330_005,CON0011,0.682
CHK00330_005,CON0074,0.404
CHK00330_005,CON0013,0.808
CHK00330_006,CON0027,0.72
CHK00330_006,CON0059,0.44
CHK00330_006,CON0031,0.982
CHK00330_007,CON0061,0.85
CHK00330_007,CON0015,0.486
CHK00330_007,CON0055,0.475
CHK00330_008,CON0059,0.689
CHK00330_008,CON0068,0.875
CHK00330_009,CON0053,0.671
CHK00330_009,CON0039,0.962
CHK00330_010,CON0065,0.596
CHK00330_010,CON0068,0.506
CHK00330_011,CON0066,0.534
CHK00330_011,CON0077,0.517
CHK00330_011,CON0034,0.475
CHK00330_012,CON0001,0.718
CHK00330_012,CON0066,0.428
CHK00330_013,CON0036,0.571
CHK00330_014,CON0008,0.523
CHK00330_014,CON0059,0.815
CHK00331_000,CON0011,0.514
CHK00331_000,CON0066,0.947
CHK00331_000,CON0010,0.858
CHK00331_001,CON0029,0.402
CHK00331_002,CON0051,0.572
CHK00331_003,CON0071,0.522
CHK00331_003,CON0012,0.54
CHK00331_004,CON0026,0.511
CHK00331_004,CON0074,0.813
CHK00331_005,CON0062,0.645
CHK00331_005,CON0008,0.791
CHK00331_006,CON0065,0.696
CHK00331_007,CON0032,0.705
CHK00331_007,CON0067,0.402
CHK00331_008,CON0053,0.688
CHK00331_009,CON0078,0.761
CHK00331_009,CON0028,0.724
CHK00331_010,CON0057,0.788
CHK00331_011,CON0044,0.59
CHK00331_011,CON0031,0.897
CHK00331_011,CON0075,0.653
CHK00331_012,CON0038,0.889
CHK00331_013,CON0020,0.996
CHK00331_013,CON0029,0.891
CHK00331_014,CON0035,0.822
CHK00331_015,CON0013,0.422
CHK00331_015,CON0020,0.737
CHK00331_016,CON0027,0.89
CHK00331_017,CON0003,0.985
CHK00331_017,CON0053,0.513
CHK00332_000,CON0006,0.864
CHK00332_000,CON0054,0.575
CHK00332_000,CON0046,0.819
CHK00332_001,CON0031,0.65
CHK00332_001,CON0060,0.451
CHK00332_001,CON0047,0.916
CHK00332_002,CON0067,0.738
CHK00332_002,CON0046,0.813
CHK00332_003,CON0065,0.575
CHK00332_003,CON0024,0.725
CHK00332_003,CON0056,0.739
CHK00332_004,CON0034,0.403
CHK00332_004,CON0041,0.611
CHK00332_005,CON0042,0.728
CHK00332_005,CON0075,0.443
CHK00332_005,CON0071,0.639
CHK00332_006,CON0052,0.753
CHK00332_006,CON0026,0.402
CHK00332_006,CON0020,0.9
CHK00333_000,CON0001,0.591
CHK00333_000,CON0065,0.915
CHK00333_000,CON0048,0.409
CHK00333_001,CON0063,0.909
CHK00333_002,CON0038,0.806
CHK00333_002,CON0004,0.877
CHK00333_002,CON0021,0.753
CHK00333_003,CON0040,0.581
CHK00333_003,CON0060,0.627
CHK00333_004,CON0063,0.637
CHK00333_004,CON0000,0.923
CHK00333_004,CON0043,0.602
CHK00333_005,CON0055,0.957
CHK00333_006,CON0008,0.99
CHK00333_006,CON0043,0.664
CHK00333_006,CON0024,0.644
CHK00333_007,CON0076,0.821
CHK00333_007,CON0059,0.455
CHK00333_008,CON0042,0.599
CHK00333_008,CON0058,0.875
CHK00333_009,CON0047,0.517
CHK00333_010,CON0006,0.823
CHK00333_010,CON0069,0.913
CHK00334_000,CON0002,0.989
CHK00334_000,CON0024,0.963
CHK00334_000,CON0053,0.716
CHK00334_001,CON0057,0.767
CHK00334_002,CON0037,0.812
CHK00334_002,CON0027,0.451
CHK00334_002,CON0008,0.518
CHK00334_003,CON0043,0.641
CHK00334_004,CON0057,0.985
CHK00334_004,CON0067,0.665
CHK00334_005,CON0058,0.973
CHK00334_005,CON0061,0.998
CHK00334_006,CON0076,0.688
CHK00334_006,CON0049,0.681
CHK00334_007,CON0077,0.583
CHK00334_008,CON0079,0.522
CHK00334_008,CON0035,0.955
CHK00334_008,CON0038,0.717
CHK00334_009,CON0034,0.713
CHK00334_009,CON0069,0.905
CHK00334_010,CON0038,0.473
CHK00334_011,CON0079,0.432
CHK00334_011,CON0036,0.569
CHK00334_011,CON0078,0.575
CHK00334_012,CON0034,0.836
CHK00334_012,CON0043,0.688
CHK00334_013,CON0032,0.896
CHK00334_013,CON0058,0.498
CHK00334_014,CON0078,0.474
CHK00334_015,CON0029,0.588
CHK00334_016,CON0047,0.688
CHK00334_016,CON0068,0.4
CHK00334_016,CON0063,0.832
CHK00334_017,CON0079,0.777
CHK00334_017,CON0027,0.991
CHK00334_017,CON0076,0.636
CHK00334_018,CON0066,0.642
CHK00335_000,CON0015,0.963
CHK00335_000,CON0030,0.485
CHK00335_000,CON0001,0.88
CHK00335_001,CON0050,0.885
CHK00335_001,CON0046,0.566
CHK00335_002,CON0032,0.979
CHK00335_003,CON0021,0.943
CHK00335_003,CON0006,0.791
CHK00335_004,CON0078,0.951
CHK00335_004,CON0031,0.498
CHK00335_004,CON0032,0.405
CHK00335_005,CON0041,0.573
CHK00335_005,CON0003,0.613
CHK00335_006,CON0011,0.871
CHK00335_007,CON0040,0.782
CHK00335_008,CON0022,0.688
CHK00335_009,CON0055,0.586
CHK00335_009,CON0078,0.493
CHK00335_010,CON0053,0.921
CHK00335_011,CON0036,0.408
CHK00335_011,CON0008,0.447
CHK00335_012,CON0023,0.783
CHK00335_013,CON0046,0.658
CHK00335_013,CON0036,0.438
CHK00335_014,CON0035,0.805
CHK00335_014,CON0052,0.661
CHK00335_014,CON0058,0.582
CHK00335_015,CON0065,0.939
CHK00335_016,CON0033,0.778
CHK00335_016,CON0023,0.978
CHK00335_016,CON0043,0.658
CHK00335_017,CON0036,0.908
CHK00335_017,CON0058,0.547
CHK00335_017,CON0042,0.859
CHK00335_018,CON0079,0.702
CHK00335_018,CON0011,0.841
CHK00336_000,CON0044,0.436
CHK00336_000,CON0009,0.77
CHK00336_000,CON0016,0.797
CHK00336_001,CON0030,0.539
CHK00336_001,CON0000,0.589
CHK00336_002,CON0002,0.804
CHK00336_002,CON0041,0.437
CHK00336_002,CON0032,0.994
CHK00336_003,CON0060,0.736
CHK00336_004,CON0074,0.416
CHK00336_005,CON0079,0.485
CHK00336_005,CON0020,0.936
CHK00336_005,CON0049,0.809
CHK00336_006,CON0063,0.878
CHK00336_006,CON0047,0.84
CHK00336_006,CON0049,0.666
CHK00336_007,CON0026,0.418
CHK00336_007,CON0009,0.809
CHK00336_008,CON0001,0.689
CHK00336_008,CON0072,0.836
CHK00336_008,CON0043,0.898
CHK00337_000,CON0055,0.914
CHK00337_000,CON0046,0.808
CHK00337_000,CON0075,0.575
CHK00337_001,CON0043,0.494
CHK00337_001,CON0053,0.592
CHK00337_002,CON0064,0.712
CHK00337_002,CON0057,0.894
CHK00337_002,CON0045,0.432
CHK00337_003,CON0043,0.427
CHK00337_003,CON0016,0.64
CHK00337_004,CON0074,0.413
CHK00337_005,CON0005,0.489
CHK00337_006,CON0061,0.792
CHK00337_006,CON0010,0.849
CHK00337_006,CON0069,0.4
CHK00337_007,CON0023,0.809
