interaction_id,user_id,item_id,action,timestamp,rating,session_id
IX00023855,U000611,I00562,rate,2024-09-14T22:16:00,4,S0004771
IX00023856,U000247,I00107,view,2025-04-06T18:50:00,,S0004771
IX00023857,U000069,I00541,click,2024-01-11T19:41:00,,S0004771
IX00023858,U000800,I00580,view,2024-09-19T20:34:00,,S0004771
IX00023859,U000019,I00072,click,2024-01-01T10:21:00,,S0004771
IX00023860,U000865,I00452,click,2024-09-19T16:38:00,,S0004772
IX00023861,U000049,I00111,view,2025-05-10T20:17:00,,S0004772
IX00023862,U000696,I00330,click,2024-04-12T08:53:00,,S0004772
IX00023863,U001059,I00256,add_to_cart,2024-06-30T06:14:00,,S0004772
IX00023864,U000252,I00401,view,2025-02-11T10:57:00,,S0004772
IX00023865,U000051,I00418,add_to_cart,2024-02-08T08:49:00,,S0004773
IX00023866,U000126,I00256,click,2025-10-06T14:45:00,,S0004773
IX00023867,U000996,I00018,view,2024-06-07T13:12:00,,S0004773
IX00023868,U000976,I00509,view,2025-01-18T14:25:00,,S0004773
IX00023869,U000799,I00222,view,2025-10-04T00:32:00,,S0004773
IX00023870,U000205,I00535,view,2025-12-02T19:07:00,,S0004774
IX00023871,U000576,I00111,click,2025-03-03T09:39:00,,S0004774
IX00023872,U000745,I00221,view,2024-12-30T08:48:00,,S0004774
IX00023873,U000808,I00199,view,2024-01-25T13:55:00,,S0004774
IX00023874,U000620,I00136,purchase,2025-02-17T15:55:00,,S0004774
IX00023875,U000354,I00288,view,2025-08-19T10:28:00,,S0004775
IX00023876,U000740,I00350,view,2025-10-04T11:15:00,,S0004775
IX00023877,U000203,I00021,view,2024-08-27T12:51:00,,S0004775
IX00023878,U000830,I00483,click,2024-05-11T17:28:00,,S0004775
IX00023879,U000910,I00189,add_to_cart,2025-11-09T18:02:00,,S0004775
IX00023880,U000880,I00509,view,2025-11-25T01:21:00,,S0004776
IX00023881,U001041,I00189,view,2025-08-17T04:46:00,,S0004776
IX00023882,U000284,I00572,view,2025-09-17T16:41:00,,S0004776
IX00023883,U000020,I00478,add_to_cart,2025-08-27T21:24:00,,S0004776
IX00023884,U000002,I00222,view,2025-05-14T09:02:00,,S0004776
IX00023885,U000597,I00305,add_to_cart,2025-04-18T16:47:00,,S0004777
IX00023886,U000420,I00072,view,2025-09-28T14:22:00,,S0004777
IX00023887,U000410,I00107,view,2024-02-02T18:11:00,,S0004777
IX00023888,U001132,I00072,view,2024-05-01T11:02:00,,S0004777
IX00023889,U000238,I00452,view,2025-08-06T09:22:00,,S0004777
IX00023890,U000282,I00487,view,2025-06-14T04:05:00,,S0004778
IX00023891,U000081,I00511,view,2025-02-23T08:28:00,,S0004778
IX00023892,U000351,I00022,view,2024-06-23T22:10:00,,S0004778
IX00023893,U000846,I00452,view,2024-05-30T07:11:00,,S0004778
IX00023894,U000502,I00385,view,2024-12-18T15:33:00,,S0004778
IX00023895,U000562,I00192,purchase,2024-03-10T02:53:00,,S0004779
IX00023896,U000557,I00487,click,2025-01-21T01:47:00,,S0004779
IX00023897,U000779,I00010,view,2025-04-27T21:48:00,,S0004779
IX00023898,U000141,I00131,view,2024-09-15T06:51:00,,S0004779
IX00023899,U000438,I00535,add_to_cart,2024-05-08T11:20:00,,S0004779
IX00023900,U000459,I00437,click,2025-04-08T04:48:00,,S0004780
IX00023901,U000677,I00410,add_to_cart,2025-09-19T05:57:00,,S0004780
IX00023902,U000810,I00249,view,2024-12-28T00:12:00,,S0004780
IX00023903,U000170,I00572,view,2024-03-22T00:23:00,,S0004780
IX00023904,U000005,I00572,view,2025-05-18T14:04:00,,S0004780
IX00023905,U000096,I00463,view,2024-01-17T15:51:00,,S0004781
IX00023906,U001021,I00111,click,2024-10-04T04:19:00,,S0004781
IX00023907,U000051,I00597,view,2024-01-11T21:07:00,,S0004781
IX00023908,U000166,I00106,view,2025-04-18T08:40:00,,S0004781
IX00023909,U000376,I00264,view,2025-12-20T09:01:00,,S0004781
IX00023910,U000766,I00330,view,2024-06-30T13:48:00,,S0004782
IX00023911,U001193,I00280,add_to_cart,2024-12-11T00:01:00,,S0004782
IX00023912,U000439,I00256,click,2025-10-13T21:41:00,,S0004782
IX00023913,U000868,I00329,rate,2025-07-30T11:52:00,4,S0004782
IX00023914,U001169,I00511,view,2024-10-30T17:01:00,,S0004782
IX00023915,U000083,I00078,view,2024-02-26T09:24:00,,S0004783
IX00023916,U000003,I00107,view,2024-12-11T17:31:00,,S0004783
IX00023917,U000493,I00249,view,2024-09-24T08:34:00,,S0004783
IX00023918,U001171,I00111,view,2025-09-18T12:49:00,,S0004783
IX00023919,U000897,I00413,view,2024-10-29T04:49:00,,S0004783
IX00023920,U000454,I00509,add_to_cart,2024-04-15T22:56:00,,S0004784
IX00023921,U000529,I00450,view,2025-08-02T15:39:00,,S0004784
IX00023922,U000895,I00379,view,2024-04-17T10:09:00,,S0004784
IX00023923,U000497,I00355,add_to_cart,2024-09-18T22:49:00,,S0004784
IX00023924,U000583,I00511,purchase,2025-08-21T23:24:00,,S0004784
IX00023925,U000441,I00330,view,2025-07-15T11:02:00,,S0004785
IX00023926,U000606,I00107,view,2024-07-14T01:09:00,,S0004785
IX00023927,U000909,I00492,view,2025-08-17T09:14:00,,S0004785
IX00023928,U001172,I00412,view,2024-11-28T21:45:00,,S0004785
IX00023929,U000837,I00322,view,2024-08-13T21:57:00,,S0004785
IX00023930,U000434,I00413,purchase,2024-01-03T16:05:00,,S0004786
IX00023931,U001030,I00136,view,2024-11-09T03:22:00,,S0004786
IX00023932,U000399,I00240,view,2025-10-31T02:42:00,,S0004786
IX00023933,U000431,I00250,view,2025-10-24T16:22:00,,S0004786
IX00023934,U001148,I00541,click,2024-01-27T13:25:00,,S0004786
IX00023935,U000095,I00072,add_to_cart,2025-01-11T11:51:00,,S0004787
IX00023936,U000686,I00249,click,2025-09-06T18:36:00,,S0004787
IX00023937,U000966,I00250,view,2024-11-03T17:32:00,,S0004787
IX00023938,U000545,I00136,view,2024-03-17T06:48:00,,S0004787
IX00023939,U000934,I00022,view,2025-11-26T17:48:00,,S0004787
IX00023940,U000452,I00219,purchase,2024-11-05T12:12:00,,S0004788
IX00023941,U000997,I00250,add_to_cart,2024-06-08T07:58:00,,S0004788
IX00023942,U000760,I00511,view,2024-07-11T02:01:00,,S0004788
IX00023943,U000228,I00022,view,2024-02-13T02:37:00,,S0004788
IX00023944,U000349,I00186,view,2024-06-30T12:08:00,,S0004788
IX00023945,U000481,I00322,view,2024-07-18T23:16:00,,S0004789
IX00023946,U000961,I00437,view,2025-03-04T07:31:00,,S0004789
IX00023947,U000120,I00330,view,2024-05-05T22:49:00,,S0004789
IX00023948,U001045,I00116,view,2025-05-30T23:38:00,,S0004789
IX00023949,U001178,I00010,view,2025-01-02T09:51:00,,S0004789
IX00023950,U001122,I00120,click,2025-01-28T06:07:00,,S0004790
IX00023951,U000155,I00256,click,2025-11-04T20:34:00,,S0004790
IX00023952,U000353,I00135,view,2025-03-19T12:39:00,,S0004790
IX00023953,U000938,I00301,view,2024-10-28T03:17:00,,S0004790
IX00023954,U000102,I00492,click,2024-08-13T17:49:00,,S0004790
IX00023955,U000617,I00297,purchase,2025-10-14T17:28:00,,S0004791
IX00023956,U000993,I00139,click,2025-05-18T19:42:00,,S0004791
IX00023957,U000542,I00579,view,2024-11-21T06:17:00,,S0004791
IX00023958,U000274,I00452,add_to_cart,2025-11-13T08:28:00,,S0004791
IX00023959,U001167,I00131,click,2025-11-25T08:43:00,,S0004791
IX00023960,U000506,I00198,view,2025-06-13T03:56:00,,S0004792
IX00023961,U001086,I00355,view,2024-02-13T03:59:00,,S0004792
IX00023962,U000543,I00275,click,2024-04-24T21:38:00,,S0004792
IX00023963,U000953,I00322,add_to_cart,2025-12-13T21:21:00,,S0004792
IX00023964,U000531,I00022,click,2025-08-11T21:49:00,,S0004792
IX00023965,U000156,I00167,click,2025-09-04T17:31:00,,S0004793
IX00023966,U000416,I00215,view,2024-11-16T12:32:00,,S0004793
IX00023967,U000473,I00114,view,2025-03-24T10:30:00,,S0004793
IX00023968,U000407,I00511,click,2024-10-18T04:55:00,,S0004793
IX00023969,U000499,I00535,view,2024-05-11T01:40:00,,S0004793
IX00023970,U000104,I00228,rate,2025-03-13T00:10:00,5,S0004794
IX00023971,U000695,I00022,add_to_cart,2025-09-30T00:42:00,,S0004794
IX00023972,U000031,I00078,view,2025-02-18T22:03:00,,S0004794
IX00023973,U000330,I00377,view,2024-10-29T02:35:00,,S0004794
IX00023974,U000731,I00487,view,2024-05-11T17:37:00,,S0004794
IX00023975,U001143,I00297,click,2024-05-21T13:58:00,,S0004795
IX00023976,U000345,I00264,view,2025-12-03T15:28:00,,S0004795
IX00023977,U000554,I00305,add_to_cart,2024-10-27T01:36:00,,S0004795
IX00023978,U001057,I00410,view,2024-07-12T13:44:00,,S0004795
IX00023979,U000787,I00120,view,2025-04-30T21:55:00,,S0004795
IX00023980,U000566,I00179,purchase,2024-03-27T23:29:00,,S0004796
IX00023981,U001152,I00529,click,2025-03-08T12:31:00,,S0004796
IX00023982,U000062,I00401,click,2025-01-13T06:01:00,,S0004796
IX00023983,U000447,I00136,view,2024-10-24T21:55:00,,S0004796
IX00023984,U001058,I00517,view,2025-11-15T13:35:00,,S0004796
IX00023985,U000442,I00136,add_to_cart,2025-07-01T03:47:00,,S0004797
IX00023986,U000549,I00492,view,2025-02-19T16:44:00,,S0004797
IX00023987,U000731,I00563,view,2025-03-25T18:12:00,,S0004797
IX00023988,U000098,I00322,view,2025-05-18T15:03:00,,S0004797
IX00023989,U000553,I00264,add_to_cart,2025-11-28T10:24:00,,S0004797
IX00023990,U000352,I00094,view,2025-11-10T05:33:00,,S0004798
IX00023991,U000255,I00067,view,2025-07-25T05:23:00,,S0004798
IX00023992,U000419,I00586,add_to_cart,2025-05-31T03:43:00,,S0004798
IX00023993,U000507,I00223,view,2024-12-31T21:18:00,,S0004798
IX00023994,U000941,I00401,view,2024-12-11T16:27:00,,S0004798
IX00023995,U000739,I00370,add_to_cart,2024-10-19T01:52:00,,S0004799
IX00023996,U000275,I00264,view,2024-03-01T11:37:00,,S0004799
IX00023997,U000202,I00410,add_to_cart,2024-03-19T14:35:00,,S0004799
IX00023998,U000202,I00509,click,2024-05-20T10:37:00,,S0004799
IX00023999,U000124,I00222,add_to_cart,2024-02-18T16:31:00,,S0004799
IX00024000,U000044,I00093,click,2025-11-19T05:42:00,,S0004800
IX00024001,U000665,I00322,view,2025-08-19T10:06:00,,S0004800
IX00024002,U001132,I00355,click,2024-01-24T13:43:00,,S0004800
IX00024003,U000216,I00376,add_to_cart,2025-07-18T13:02:00,,S0004800
IX00024004,U001078,I00194,click,2024-08-23T05:42:00,,S0004800
IX00024005,U000442,I00511,purchase,2024-03-26T19:48:00,,S0004801
IX00024006,U000819,I00167,view,2024-09-29T14:50:00,,S0004801
IX00024007,U001017,I00222,click,2025-06-10T05:59:00,,S0004801
IX00024008,U000289,I00136,add_to_cart,2025-02-01T10:44:00,,S0004801
IX00024009,U000588,I00111,view,2024-06-02T01:12:00,,S0004801
IX00024010,U000644,I00136,purchase,2024-08-10T18:12:00,,S0004802
IX00024011,U000408,I00492,view,2025-11-24T20:24:00,,S0004802
IX00024012,U000620,I00410,view,2024-06-11T11:41:00,,S0004802
IX00024013,U000847,I00222,view,2025-10-01T19:47:00,,S0004802
IX00024014,U000988,I00284,add_to_cart,2024-08-10T03:46:00,,S0004802
IX00024015,U000770,I00572,click,2025-10-09T05:25:00,,S0004803
IX00024016,U000529,I00194,purchase,2025-06-14T13:53:00,,S0004803
IX00024017,U000010,I00148,click,2025-06-21T11:09:00,,S0004803
IX00024018,U000933,I00297,click,2024-10-11T00:43:00,,S0004803
IX00024019,U001101,I00282,view,2024-08-25T11:42:00,,S0004803
IX00024020,U000174,I00487,view,2025-09-08T21:37:00,,S0004804
IX00024021,U000362,I00485,purchase,2024-12-01T20:27:00,,S0004804
IX00024022,U000741,I00241,add_to_cart,2025-05-21T19:56:00,,S0004804
IX00024023,U000318,I00492,view,2025-12-17T01:09:00,,S0004804
IX00024024,U000035,I00425,add_to_cart,2025-07-17T14:19:00,,S0004804
IX00024025,U000008,I00410,purchase,2024-12-20T09:17:00,,S0004805
IX00024026,U000974,I00215,click,2025-04-03T14:32:00,,S0004805
IX00024027,U000986,I00541,view,2025-03-04T22:16:00,,S0004805
IX00024028,U000344,I00297,view,2025-08-24T05:50:00,,S0004805
IX00024029,U000323,I00021,view,2024-10-26T04:59:00,,S0004805
IX00024030,U000666,I00264,view,2025-07-21T19:49:00,,S0004806
IX00024031,U000977,I00249,add_to_cart,2025-04-20T16:43:00,,S0004806
IX00024032,U000916,I00572,click,2024-10-17T01:24:00,,S0004806
IX00024033,U001082,I00057,click,2024-09-13T01:00:00,,S0004806
IX00024034,U000786,I00128,add_to_cart,2024-11-29T22:08:00,,S0004806
IX00024035,U000688,I00107,add_to_cart,2024-11-10T10:40:00,,S0004807
IX00024036,U000621,I00078,click,2024-10-09T03:24:00,,S0004807
IX00024037,U000137,I00256,click,2025-11-27T22:21:00,,S0004807
IX00024038,U000640,I00315,view,2024-09-01T14:17:00,,S0004807
IX00024039,U001119,I00189,add_to_cart,2025-12-19T06:06:00,,S0004807
IX00024040,U000190,I00297,view,2024-04-11T03:15:00,,S0004808
IX00024041,U000653,I00078,view,2025-01-29T16:04:00,,S0004808
IX00024042,U000783,I00401,purchase,2025-03-01T12:06:00,,S0004808
IX00024043,U000768,I00078,view,2024-07-26T10:42:00,,S0004808
IX00024044,U000461,I00107,view,2024-03-05T08:54:00,,S0004808
IX00024045,U000402,I00194,click,2025-06-30T01:20:00,,S0004809
IX00024046,U000139,I00148,view,2025-02-16T01:17:00,,S0004809
IX00024047,U000203,I00391,view,2024-09-15T15:55:00,,S0004809
IX00024048,U000446,I00284,view,2024-11-20T22:36:00,,S0004809
IX00024049,U000571,I00041,view,2024-03-19T07:58:00,,S0004809
IX00024050,U001144,I00120,view,2025-07-22T09:40:00,,S0004810
IX00024051,U001188,I00533,click,2024-07-25T14:34:00,,S0004810
IX00024052,U001099,I00489,purchase,2024-11-09T18:00:00,,S0004810
IX00024053,U000035,I00079,view,2025-07-03T12:24:00,,S0004810
IX00024054,U000524,I00211,view,2024-11-13T05:27:00,,S0004810
IX00024055,U000759,I00509,click,2025-05-22T00:01:00,,S0004811
IX00024056,U000397,I00431,view,2024-11-11T13:01:00,,S0004811
IX00024057,U001118,I00401,view,2024-10-06T10:01:00,,S0004811
IX00024058,U001116,I00586,click,2024-03-17T04:32:00,,S0004811
IX00024059,U000187,I00359,click,2025-02-13T19:33:00,,S0004811
IX00024060,U000248,I00148,click,2025-11-28T04:57:00,,S0004812
IX00024061,U000960,I00530,view,2024-07-16T22:58:00,,S0004812
IX00024062,U000192,I00010,view,2024-12-14T08:25:00,,S0004812
IX00024063,U000186,I00116,purchase,2025-08-08T19:45:00,,S0004812
IX00024064,U000272,I00250,view,2025-11-27T15:59:00,,S0004812
IX00024065,U000586,I00492,view,2025-03-07T18:45:00,,S0004813
IX00024066,U000697,I00322,view,2024-04-17T01:30:00,,S0004813
IX00024067,U000373,I00322,click,2025-06-28T07:47:00,,S0004813
IX00024068,U000830,I00018,view,2024-12-16T04:09:00,,S0004813
IX00024069,U000511,I00120,click,2024-07-03T06:20:00,,S0004813
IX00024070,U000562,I00322,purchase,2024-05-10T09:34:00,,S0004814
IX00024071,U000367,I00162,view,2025-08-25T02:58:00,,S0004814
IX00024072,U000532,I00535,purchase,2024-08-12T14:43:00,,S0004814
IX00024073,U000975,I00350,add_to_cart,2025-02-24T05:33:00,,S0004814
IX00024074,U000833,I00355,add_to_cart,2024-07-03T03:46:00,,S0004814
IX00024075,U000498,I00249,view,2024-06-01T21:26:00,,S0004815
IX00024076,U001006,I00297,add_to_cart,2025-02-24T10:04:00,,S0004815
IX00024077,U000445,I00181,view,2025-04-25T15:32:00,,S0004815
IX00024078,U001135,I00339,add_to_cart,2025-11-24T19:26:00,,S0004815
IX00024079,U000671,I00330,view,2024-05-24T18:52:00,,S0004815
IX00024080,U000783,I00116,view,2025-03-25T19:48:00,,S0004816
IX00024081,U000463,I00541,click,2024-05-07T07:26:00,,S0004816
IX00024082,U000892,I00301,purchase,2025-01-08T18:59:00,,S0004816
IX00024083,U000311,I00492,view,2024-06-20T12:10:00,,S0004816
IX00024084,U000288,I00116,view,2024-11-13T10:06:00,,S0004816
IX00024085,U000056,I00350,view,2025-11-07T02:38:00,,S0004817
IX00024086,U000273,I00572,rate,2024-11-29T00:41:00,5,S0004817
IX00024087,U000440,I00194,view,2024-05-19T10:17:00,,S0004817
IX00024088,U000704,I00511,click,2025-09-19T20:43:00,,S0004817
IX00024089,U000357,I00513,click,2025-10-03T07:49:00,,S0004817
IX00024090,U000927,I00249,add_to_cart,2025-05-24T01:01:00,,S0004818
IX00024091,U000841,I00562,view,2025-11-02T10:18:00,,S0004818
IX00024092,U000790,I00297,click,2024-03-03T04:43:00,,S0004818
IX00024093,U000288,I00284,view,2024-04-03T00:39:00,,S0004818
IX00024094,U000010,I00120,view,2024-04-03T13:15:00,,S0004818
IX00024095,U000508,I00329,rate,2025-11-11T08:19:00,2,S0004819
IX00024096,U000354,I00072,view,2025-12-03T20:09:00,,S0004819
IX00024097,U001048,I00492,view,2025-11-07T23:31:00,,S0004819
IX00024098,U000382,I00442,view,2025-06-03T17:43:00,,S0004819
IX00024099,U000747,I00278,view,2024-10-19T16:50:00,,S0004819
IX00024100,U000902,I00010,view,2024-12-21T00:02:00,,S0004820
IX00024101,U001129,I00486,view,2025-12-15T05:57:00,,S0004820
IX00024102,U001018,I00189,view,2025-12-02T04:37:00,,S0004820
IX00024103,U000103,I00249,view,2024-09-21T02:37:00,,S0004820
IX00024104,U000768,I00264,click,2025-10-24T19:17:00,,S0004820
IX00024105,U000982,I00189,add_to_cart,2024-11-06T01:59:00,,S0004821
IX00024106,U000394,I00072,click,2024-09-30T01:16:00,,S0004821
IX00024107,U000946,I00322,add_to_cart,2024-10-05T20:35:00,,S0004821
IX00024108,U000746,I00317,view,2024-08-13T13:44:00,,S0004821
IX00024109,U000288,I00156,view,2025-10-19T08:03:00,,S0004821
IX00024110,U000391,I00078,view,2024-01-11T06:04:00,,S0004822
IX00024111,U000395,I00018,view,2025-11-06T19:53:00,,S0004822
IX00024112,U000882,I00250,click,2025-10-16T13:09:00,,S0004822
IX00024113,U000192,I00278,view,2024-10-12T08:47:00,,S0004822
IX00024114,U000876,I00022,view,2024-07-29T01:25:00,,S0004822
IX00024115,U000891,I00135,view,2025-08-01T12:22:00,,S0004823
IX00024116,U000220,I00524,purchase,2025-10-01T19:19:00,,S0004823
IX00024117,U000177,I00297,view,2025-07-10T06:38:00,,S0004823
IX00024118,U001020,I00312,view,2024-02-16T16:47:00,,S0004823
IX00024119,U000089,I00022,add_to_cart,2025-02-14T12:08:00,,S0004823
IX00024120,U000395,I00120,view,2025-02-02T22:36:00,,S0004824
IX00024121,U000323,I00167,click,2025-06-30T07:03:00,,S0004824
IX00024122,U001139,I00305,purchase,2024-09-21T01:50:00,,S0004824
IX00024123,U000246,I00081,click,2025-02-17T00:31:00,,S0004824
IX00024124,U000602,I00192,purchase,2024-07-31T00:25:00,,S0004824
IX00024125,U001187,I00230,view,2024-09-26T06:33:00,,S0004825
IX00024126,U000927,I00186,view,2025-12-20T01:22:00,,S0004825
IX00024127,U001014,I00264,view,2025-09-08T18:48:00,,S0004825
IX00024128,U000067,I00492,click,2025-10-30T01:39:00,,S0004825
IX00024129,U000059,I00256,view,2024-12-31T21:07:00,,S0004825
IX00024130,U000966,I00186,view,2024-04-28T21:45:00,,S0004826
IX00024131,U000869,I00219,add_to_cart,2025-01-24T10:16:00,,S0004826
IX00024132,U001190,I00107,view,2024-12-14T17:59:00,,S0004826
IX00024133,U000847,I00580,view,2025-01-28T14:16:00,,S0004826
IX00024134,U001017,I00063,view,2025-04-03T17:30:00,,S0004826
IX00024135,U000784,I00192,view,2025-08-12T20:10:00,,S0004827
IX00024136,U000433,I00249,click,2025-03-29T18:58:00,,S0004827
IX00024137,U000116,I00222,purchase,2025-04-06T11:01:00,,S0004827
IX00024138,U001171,I00297,add_to_cart,2025-06-20T14:19:00,,S0004827
IX00024139,U000408,I00229,view,2024-02-14T15:31:00,,S0004827
IX00024140,U000241,I00116,click,2024-07-12T10:16:00,,S0004828
IX00024141,U000703,I00116,view,2025-04-25T14:05:00,,S0004828
IX00024142,U000965,I00189,view,2025-03-10T05:04:00,,S0004828
IX00024143,U000363,I00120,view,2025-01-10T22:08:00,,S0004828
IX00024144,U000910,I00572,click,2025-09-20T15:10:00,,S0004828
IX00024145,U000645,I00297,view,2025-04-25T00:13:00,,S0004829
IX00024146,U000636,I00322,view,2024-08-25T05:37:00,,S0004829
IX00024147,U000276,I00410,add_to_cart,2025-05-15T23:57:00,,S0004829
IX00024148,U000759,I00492,click,2025-04-03T13:23:00,,S0004829
IX00024149,U000937,I00219,add_to_cart,2024-04-26T15:14:00,,S0004829
IX00024150,U000150,I00322,view,2024-06-06T02:26:00,,S0004830
IX00024151,U000416,I00564,add_to_cart,2025-03-22T04:23:00,,S0004830
IX00024152,U000176,I00576,add_to_cart,2024-12-14T17:02:00,,S0004830
IX00024153,U001031,I00410,add_to_cart,2025-09-28T17:24:00,,S0004830
IX00024154,U000430,I00379,view,2024-08-13T15:16:00,,S0004830
IX00024155,U000809,I00330,view,2024-04-21T17:56:00,,S0004831
IX00024156,U000164,I00379,view,2024-01-08T22:44:00,,S0004831
IX00024157,U001016,I00572,add_to_cart,2024-03-11T10:46:00,,S0004831
IX00024158,U000454,I00487,add_to_cart,2024-06-21T12:40:00,,S0004831
IX00024159,U000646,I00123,click,2024-09-19T13:56:00,,S0004831
IX00024160,U000165,I00342,view,2025-08-27T11:07:00,,S0004832
IX00024161,U000693,I00136,view,2024-01-13T05:58:00,,S0004832
IX00024162,U000035,I00584,view,2024-12-30T15:45:00,,S0004832
IX00024163,U000934,I00355,add_to_cart,2025-10-09T17:14:00,,S0004832
IX00024164,U000790,I00545,view,2025-02-09T03:15:00,,S0004832
IX00024165,U000778,I00492,add_to_cart,2024-03-15T15:02:00,,S0004833
IX00024166,U000527,I00194,click,2025-10-06T09:17:00,,S0004833
IX00024167,U000620,I00162,view,2025-04-12T16:17:00,,S0004833
IX00024168,U000487,I00116,view,2024-10-06T08:45:00,,S0004833
IX00024169,U000591,I00572,purchase,2024-05-13T07:52:00,,S0004833
IX00024170,U000051,I00492,view,2024-05-16T18:41:00,,S0004834
IX00024171,U001035,I00198,view,2025-02-28T22:50:00,,S0004834
IX00024172,U000500,I00250,view,2025-08-05T18:41:00,,S0004834
IX00024173,U000594,I00107,add_to_cart,2025-06-07T21:14:00,,S0004834
IX00024174,U001011,I00057,view,2024-10-28T01:06:00,,S0004834
IX00024175,U000387,I00194,click,2025-05-25T22:57:00,,S0004835
IX00024176,U000291,I00355,view,2025-06-10T08:41:00,,S0004835
IX00024177,U000750,I00215,view,2024-04-21T17:34:00,,S0004835
IX00024178,U000771,I00511,purchase,2024-02-08T05:25:00,,S0004835
IX00024179,U000297,I00189,view,2025-07-11T08:15:00,,S0004835
IX00024180,U001196,I00492,click,2024-10-27T19:08:00,,S0004836
IX00024181,U001109,I00219,view,2024-07-12T19:15:00,,S0004836
IX00024182,U000380,I00256,view,2024-06-26T18:49:00,,S0004836
IX00024183,U000279,I00256,view,2025-05-21T06:24:00,,S0004836
IX00024184,U000614,I00249,view,2024-07-16T20:28:00,,S0004836
IX00024185,U001113,I00322,view,2024-05-07T14:27:00,,S0004837
IX00024186,U000101,I00209,view,2024-05-04T04:15:00,,S0004837
IX00024187,U000488,I00264,view,2025-08-19T16:36:00,,S0004837
IX00024188,U000046,I00072,view,2024-02-16T08:32:00,,S0004837
IX00024189,U001045,I00401,view,2025-09-14T02:08:00,,S0004837
IX00024190,U000122,I00401,click,2025-08-19T00:34:00,,S0004838
IX00024191,U001097,I00349,click,2024-08-16T16:11:00,,S0004838
IX00024192,U001164,I00533,click,2024-01-30T05:56:00,,S0004838
IX00024193,U000407,I00190,click,2024-08-05T16:22:00,,S0004838
IX00024194,U000942,I00256,click,2024-02-22T03:29:00,,S0004838
IX00024195,U000422,I00524,click,2025-03-11T07:09:00,,S0004839
IX00024196,U000961,I00093,click,2024-09-29T18:38:00,,S0004839
IX00024197,U000671,I00022,view,2025-03-26T07:33:00,,S0004839
IX00024198,U000858,I00078,view,2024-09-18T00:02:00,,S0004839
IX00024199,U000657,I00107,add_to_cart,2024-09-15T21:39:00,,S0004839
IX00024200,U001088,I00487,view,2024-09-22T03:02:00,,S0004840
IX00024201,U000657,I00073,view,2024-12-17T07:53:00,,S0004840
IX00024202,U000455,I00401,view,2024-11-14T10:02:00,,S0004840
IX00024203,U000228,I00136,click,2025-07-28T21:31:00,,S0004840
IX00024204,U000183,I00264,view,2025-05-05T09:05:00,,S0004840
IX00024205,U001142,I00524,view,2024-07-03T23:07:00,,S0004841
IX00024206,U000936,I00487,view,2025-04-27T08:16:00,,S0004841
IX00024207,U000580,I00297,view,2025-04-04T10:58:00,,S0004841
IX00024208,U000327,I00020,view,2024-02-22T00:21:00,,S0004841
IX00024209,U000944,I00301,view,2025-11-28T10:03:00,,S0004841
IX00024210,U001097,I00330,view,2025-01-09T01:05:00,,S0004842
IX00024211,U000389,I00186,click,2024-02-23T04:39:00,,S0004842
IX00024212,U000097,I00488,click,2024-06-11T16:48:00,,S0004842
IX00024213,U000413,I00256,view,2025-01-28T17:54:00,,S0004842
IX00024214,U000042,I00189,purchase,2025-10-08T08:37:00,,S0004842
IX00024215,U000528,I00210,view,2024-07-28T15:26:00,,S0004843
IX00024216,U000423,I00116,purchase,2024-05-14T04:47:00,,S0004843
IX00024217,U001061,I00322,click,2024-03-23T05:22:00,,S0004843
IX00024218,U000992,I00437,view,2025-01-17T21:35:00,,S0004843
IX00024219,U000639,I00279,view,2025-06-04T18:20:00,,S0004843
IX00024220,U000939,I00410,view,2025-11-08T18:53:00,,S0004844
IX00024221,U001004,I00264,rate,2024-05-09T06:06:00,4,S0004844
IX00024222,U000180,I00215,view,2024-03-11T22:38:00,,S0004844
IX00024223,U000205,I00575,view,2024-07-08T16:17:00,,S0004844
IX00024224,U000049,I00264,view,2025-08-24T12:26:00,,S0004844
IX00024225,U000208,I00162,view,2024-06-30T17:13:00,,S0004845
IX00024226,U000146,I00511,view,2024-03-21T18:49:00,,S0004845
IX00024227,U001167,I00452,click,2025-02-10T03:34:00,,S0004845
IX00024228,U000266,I00010,view,2025-11-30T11:07:00,,S0004845
IX00024229,U000090,I00111,click,2025-12-15T13:57:00,,S0004845
IX00024230,U000421,I00322,add_to_cart,2024-12-06T14:45:00,,S0004846
IX00024231,U000714,I00452,click,2025-06-06T16:27:00,,S0004846
IX00024232,U000932,I00305,view,2025-05-18T16:59:00,,S0004846
IX00024233,U001028,I00487,add_to_cart,2024-10-31T11:38:00,,S0004846
IX00024234,U000221,I00256,click,2025-03-28T22:04:00,,S0004846
IX00024235,U001181,I00120,view,2025-11-12T20:53:00,,S0004847
IX00024236,U000786,I00417,view,2024-06-03T15:13:00,,S0004847
IX00024237,U000831,I00572,rate,2024-09-24T11:46:00,5,S0004847
IX00024238,U001044,I00120,view,2025-04-12T20:25:00,,S0004847
IX00024239,U000716,I00077,view,2024-07-07T23:30:00,,S0004847
IX00024240,U001170,I00437,view,2025-09-10T08:48:00,,S0004848
IX00024241,U000686,I00433,purchase,2024-10-25T14:43:00,,S0004848
IX00024242,U000301,I00401,view,2025-01-07T12:06:00,,S0004848
IX00024243,U000426,I00190,view,2024-11-24T12:09:00,,S0004848
