session_id,customer_id,started_at,duration_s,device,referrer,pages_viewed
S00003573,C001395,2025-08-29T04:08:00,915,desktop,email,7
S00003574,C000000,2025-06-08T12:39:00,1316,tablet,organic,18
S00003575,C000248,2025-08-15T06:25:00,1684,mobile_android,organic,25
S00003576,C000561,2024-04-10T12:47:00,3455,desktop,organic,33
S00003577,C000279,2024-07-05T05:48:00,1192,desktop,paid_search,11
S00003578,C001181,2025-01-16T02:06:00,334,desktop,paid_search,16
S00003579,C000366,2024-07-18T05:23:00,2969,desktop,paid_search,37
S00003580,C001183,2025-10-14T23:16:00,571,mobile_android,direct,8
S00003581,C000579,2024-07-10T16:53:00,971,mobile_android,organic,12
S00003582,C000281,2024-04-12T09:10:00,3216,desktop,email,6
S00003583,C000107,2025-12-07T02:52:00,2471,mobile_android,paid_search,10
S00003584,C000188,2024-01-01T11:13:00,2516,tablet,direct,20
S00003585,C001356,2024-07-02T22:35:00,2227,desktop,social,16
S00003586,C001302,2024-11-27T04:06:00,2930,mobile_android,organic,40
S00003587,C001169,2025-04-24T20:41:00,3243,desktop,email,27
S00003588,C000494,2024-01-23T22:41:00,449,desktop,organic,23
S00003589,C000565,2024-08-02T03:53:00,3348,tablet,email,4
S00003590,C000160,2025-11-14T09:58:00,464,desktop,social,36
S00003591,C001068,2024-05-20T00:56:00,1679,mobile_android,social,25
S00003592,C000298,2025-10-25T21:21:00,136,desktop,direct,36
S00003593,C000385,2025-10-09T06:01:00,2904,tablet,paid_search,28
S00003594,C000753,2024-05-28T22:07:00,2839,mobile_ios,direct,30
S00003595,C000267,2025-01-17T21:46:00,3003,mobile_ios,organic,21
S00003596,C000775,2024-12-25T14:03:00,2831,tablet,direct,7
S00003597,C000871,2025-03-31T02:26:00,598,tablet,direct,20
S00003598,C000555,2024-01-20T03:18:00,950,desktop,social,37
S00003599,C000922,2024-05-13T10:57:00,3282,mobile_ios,paid_search,11
S00003600,C000633,2025-10-07T19:54:00,1877,desktop,email,13
S00003601,C000033,2025-02-09T18:58:00,1757,tablet,direct,28
S00003602,C000237,2025-08-11T06:14:00,3395,desktop,paid_search,10
S00003603,C001112,2025-12-19T11:45:00,1198,desktop,social,1
S00003604,C000289,2025-02-17T03:09:00,1770,tablet,direct,17
S00003605,C000654,2025-12-03T02:04:00,425,mobile_android,email,9
S00003606,C000339,2024-12-16T18:27:00,1087,desktop,direct,2
S00003607,C000834,2024-01-14T09:54:00,1376,mobile_ios,email,36
S00003608,C000133,2024-10-16T16:10:00,160,mobile_android,email,20
S00003609,C001254,2025-04-17T23:06:00,408,tablet,paid_search,38
S00003610,C000253,2024-06-23T13:39:00,2322,desktop,social,16
S00003611,C000456,2024-10-04T12:15:00,937,mobile_ios,direct,20
S00003612,C000426,2024-01-22T20:52:00,2623,mobile_ios,email,39
S00003613,C000929,2025-06-01T17:24:00,2684,mobile_ios,paid_search,8
S00003614,C000103,2024-06-29T01:42:00,2076,mobile_android,paid_search,3
S00003615,C001316,2025-01-06T13:39:00,1074,mobile_android,direct,34
S00003616,C000019,2024-07-12T08:48:00,1061,desktop,social,35
S00003617,C000733,2025-03-23T12:10:00,3022,mobile_android,organic,38
S00003618,C000964,2024-09-20T23:51:00,1013,mobile_android,organic,17
S00003619,C000607,2025-11-15T21:43:00,2735,mobile_android,direct,9
S00003620,C001405,2024-01-18T20:14:00,1538,mobile_android,social,24
S00003621,C000553,2025-09-09T02:57:00,762,mobile_ios,organic,7
S00003622,C000927,2025-12-14T19:28:00,3510,mobile_android,direct,19
S00003623,C000552,2024-05-14T06:16:00,3454,mobile_ios,paid_search,40
S00003624,C001301,2025-08-10T11:26:00,2747,tablet,social,10
S00003625,C000897,2025-09-06T14:00:00,3051,mobile_ios,organic,18
S00003626,C001259,2024-11-24T22:04:00,1412,desktop,direct,20
S00003627,C000904,2025-06-28T22:15:00,2775,tablet,social,5
S00003628,C000889,2024-07-20T18:38:00,2280,mobile_ios,direct,5
S00003629,C000027,2024-12-10T19:14:00,3123,mobile_ios,social,7
S00003630,C000336,2024-04-17T04:06:00,3582,mobile_android,email,11
S00003631,C000501,2024-04-17T02:51:00,1792,tablet,social,24
S00003632,C000799,2024-08-16T21:28:00,1759,mobile_ios,organic,4
S00003633,C001392,2024-10-29T23:10:00,3343,mobile_ios,paid_search,21
S00003634,C001189,2024-02-11T02:41:00,1442,tablet,social,1
S00003635,C000938,2025-11-13T21:29:00,1510,mobile_android,email,37
S00003636,C000585,2024-04-03T09:01:00,1612,tablet,paid_search,22
S00003637,C001267,2024-05-29T23:33:00,2081,mobile_ios,direct,25
S00003638,C000304,2025-01-12T16:11:00,3579,tablet,social,7
S00003639,C001344,2025-02-06T04:10:00,3321,tablet,social,27
S00003640,C001407,2025-02-06T10:46:00,1911,tablet,social,1
S00003641,C000813,2024-08-05T08:18:00,1583,mobile_android,social,33
S00003642,C000802,2024-04-27T15:16:00,489,desktop,organic,28
S00003643,C001168,2025-02-22T15:41:00,2352,tablet,direct,15
S00003644,C001261,2024-07-07T09:34:00,2409,tablet,paid_search,15
S00003645,C000637,2024-10-17T06:51:00,1747,mobile_ios,direct,21
S00003646,C000171,2024-12-18T14:11:00,775,mobile_ios,email,39
S00003647,C000582,2025-03-30T15:16:00,2598,mobile_android,organic,32
S00003648,C000441,2024-08-16T23:52:00,1027,tablet,organic,8
S00003649,C000108,2025-04-26T18:21:00,1755,tablet,email,3
S00003650,C000753,2024-08-07T09:39:00,3072,mobile_android,organic,14
S00003651,C000672,2025-07-14T23:35:00,3209,desktop,email,24
S00003652,C000633,2025-09-17T18:26:00,2585,desktop,email,7
S00003653,C001047,2024-11-15T13:02:00,1250,tablet,email,1
S00003654,C001071,2025-11-15T12:39:00,3520,tablet,email,20
S00003655,C000878,2024-01-27T06:57:00,3504,tablet,paid_search,11
S00003656,C000579,2024-05-13T18:20:00,3210,tablet,email,12
S00003657,C000294,2025-05-26T03:21:00,2561,mobile_ios,organic,30
S00003658,C000458,2025-02-23T13:13:00,3077,mobile_android,email,27
S00003659,C000936,2024-08-25T20:43:00,243,tablet,organic,32
S00003660,C000325,2025-05-24T23:13:00,2041,mobile_ios,paid_search,27
S00003661,C000764,2025-04-01T14:04:00,322,mobile_android,email,28
S00003662,C000842,2024-12-27T23:39:00,3298,tablet,organic,27
S00003663,C000522,2024-01-29T05:20:00,661,tablet,organic,9
S00003664,C000400,2024-09-18T19:52:00,2904,mobile_android,social,29
S00003665,C000356,2024-09-30T23:31:00,1090,desktop,email,28
S00003666,C000554,2025-07-04T06:16:00,1746,desktop,social,34
S00003667,C001303,2024-03-15T00:52:00,2383,mobile_android,email,33
S00003668,C000145,2025-07-29T08:20:00,849,desktop,email,1
S00003669,C000452,2025-10-09T08:09:00,3081,desktop,social,26
S00003670,C000855,2025-05-09T00:19:00,1408,mobile_ios,paid_search,3
S00003671,C001091,2024-12-02T02:57:00,2470,mobile_ios,direct,25
S00003672,C000117,2025-02-10T19:24:00,1664,mobile_ios,social,40
S00003673,C001121,2025-09-11T12:25:00,1721,desktop,organic,3
S00003674,C000397,2024-01-14T18:31:00,3420,tablet,social,34
S00003675,C000788,2024-08-06T18:57:00,2852,desktop,social,4
S00003676,C000607,2024-10-01T03:20:00,1607,desktop,email,26
S00003677,C001302,2025-10-19T23:02:00,415,mobile_ios,organic,26
S00003678,C000411,2024-12-01T09:41:00,2170,mobile_android,paid_search,37
S00003679,C000858,2024-03-31T21:29:00,3328,desktop,social,33
S00003680,C000040,2025-06-11T19:10:00,39,mobile_android,email,17
S00003681,C001392,2025-08-19T17:50:00,2919,tablet,social,34
S00003682,C001450,2024-09-16T01:49:00,708,mobile_android,direct,16
S00003683,C001027,2025-04-15T02:16:00,3401,mobile_ios,direct,39
S00003684,C001225,2024-05-25T15:38:00,2341,mobile_ios,social,19
S00003685,C000538,2025-12-03T09:10:00,1393,desktop,social,29
S00003686,C000414,2025-10-29T02:07:00,526,mobile_android,paid_search,26
S00003687,C000153,2024-10-10T23:53:00,1459,tablet,direct,11
S00003688,C000604,2025-01-11T21:50:00,1660,tablet,paid_search,28
S00003689,C000438,2024-02-18T12:14:00,467,mobile_ios,direct,6
S00003690,C000842,2024-07-19T14:56:00,2543,tablet,paid_search,6
S00003691,C000943,2024-09-05T06:43:00,3104,mobile_ios,direct,23
S00003692,C000810,2025-07-18T21:28:00,1038,tablet,direct,22
S00003693,C000916,2024-02-10T21:35:00,260,desktop,social,3
S00003694,C001444,2024-09-05T09:13:00,851,desktop,email,10
S00003695,C001248,2024-06-30T06:51:00,2992,mobile_android,email,12
S00003696,C000253,2024-09-01T08:56:00,3352,mobile_ios,paid_search,24
S00003697,C000915,2024-03-31T05:54:00,82,mobile_android,email,20
S00003698,C001263,2024-05-11T02:21:00,912,tablet,organic,25
S00003699,C001032,2024-07-10T18:06:00,2519,tablet,paid_search,33
S00003700,C000919,2024-02-04T04:50:00,1048,mobile_android,email,20
S00003701,C001408,2024-12-01T07:57:00,503,desktop,email,26
S00003702,C001309,2025-08-21T23:57:00,242,tablet,organic,1
S00003703,C001379,2025-08-14T13:09:00,181,tablet,email,20
S00003704,C000540,2024-08-21T21:59:00,1337,mobile_ios,social,24
S00003705,C001341,2025-05-19T02:25:00,1679,desktop,social,28
S00003706,C000423,2024-09-08T13:17:00,92,tablet,organic,2
S00003707,C001426,2025-11-19T02:41:00,3472,mobile_ios,paid_search,14
S00003708,C000142,2024-07-03T06:28:00,103,mobile_ios,email,32
S00003709,C000326,2025-03-13T17:11:00,1174,tablet,paid_search,3
S00003710,C001111,2024-03-29T14:01:00,2450,desktop,paid_search,22
S00003711,C000058,2024-07-31T09:16:00,539,desktop,email,10
S00003712,C001039,2025-09-16T11:43:00,3006,desktop,social,9
S00003713,C000597,2025-07-21T11:16:00,3348,desktop,organic,28
S00003714,C001076,2025-07-25T07:36:00,2410,mobile_ios,organic,5
S00003715,C000639,2024-09-09T21:36:00,1561,tablet,direct,23
S00003716,C001081,2025-04-07T07:58:00,809,mobile_android,email,25
S00003717,C000988,2025-03-14T13:37:00,2189,mobile_ios,direct,14
S00003718,C000111,2024-01-27T16:39:00,870,tablet,organic,16
S00003719,C001034,2025-04-08T16:51:00,1205,tablet,social,15
S00003720,C001039,2025-11-10T11:39:00,84,mobile_ios,social,29
S00003721,C000062,2024-10-16T09:04:00,3025,mobile_android,social,17
S00003722,C000335,2025-07-25T08:23:00,1519,tablet,social,12
S00003723,C000199,2024-02-18T19:50:00,1106,mobile_ios,direct,3
S00003724,C000713,2024-10-15T23:25:00,3234,tablet,direct,17
S00003725,C001046,2025-08-27T17:26:00,966,desktop,organic,34
S00003726,C000871,2024-02-20T18:17:00,132,tablet,social,15
S00003727,C001174,2024-08-22T22:30:00,2895,mobile_android,email,29
S00003728,C000867,2024-01-10T00:59:00,3544,mobile_android,paid_search,31
S00003729,C000081,2025-08-27T17:34:00,996,tablet,social,19
S00003730,C001076,2025-10-05T19:57:00,1243,mobile_ios,paid_search,33
S00003731,C001321,2024-01-09T12:31:00,904,tablet,paid_search,17
S00003732,C000908,2025-10-07T02:42:00,2836,tablet,email,33
S00003733,C000083,2024-09-20T15:09:00,2685,desktop,social,20
S00003734,C000512,2024-12-22T04:28:00,2414,mobile_ios,social,33
S00003735,C000381,2024-09-25T19:48:00,455,mobile_android,direct,1
S00003736,C001143,2025-04-03T08:50:00,1351,mobile_ios,organic,33
S00003737,C001173,2024-07-26T03:20:00,3188,desktop,social,34
S00003738,C000984,2025-02-02T17:46:00,1652,mobile_android,email,5
S00003739,C001125,2024-10-13T02:49:00,1588,mobile_android,email,5
S00003740,C000532,2024-04-16T22:35:00,2058,tablet,social,8
S00003741,C000061,2024-11-30T13:41:00,1699,mobile_ios,paid_search,27
S00003742,C000365,2024-10-10T14:26:00,908,desktop,paid_search,22
S00003743,C001399,2025-10-15T16:49:00,2238,tablet,social,15
S00003744,C000686,2025-05-07T18:49:00,1586,tablet,email,30
S00003745,C000437,2025-03-12T00:57:00,911,mobile_ios,organic,8
S00003746,C001307,2025-11-23T05:40:00,1150,mobile_android,direct,28
S00003747,C000168,2025-01-01T09:22:00,1991,mobile_android,social,7
S00003748,C001115,2025-11-25T11:52:00,286,tablet,direct,14
S00003749,C001414,2024-06-11T16:24:00,3054,tablet,paid_search,35
S00003750,C001205,2025-10-08T01:59:00,2108,mobile_ios,paid_search,32
S00003751,C000224,2024-01-29T12:45:00,2440,tablet,organic,11
S00003752,C000404,2024-08-19T23:33:00,2501,desktop,social,29
S00003753,C001450,2024-09-08T05:11:00,2025,mobile_ios,paid_search,18
S00003754,C000389,2025-12-16T16:42:00,1307,desktop,organic,28
S00003755,C000274,2024-12-18T19:34:00,1614,tablet,organic,33
S00003756,C000754,2024-03-13T04:03:00,1114,tablet,email,30
S00003757,C000244,2025-01-28T06:54:00,491,mobile_android,direct,13
S00003758,C001072,2024-02-21T20:16:00,3267,tablet,paid_search,30
S00003759,C001047,2025-02-07T03:47:00,397,desktop,direct,11
S00003760,C001143,2024-08-24T23:25:00,2943,mobile_android,social,3
S00003761,C000267,2025-03-20T21:53:00,2937,desktop,direct,15
S00003762,C000681,2025-11-08T18:57:00,3016,tablet,social,14
S00003763,C000767,2025-10-23T10:25:00,263,mobile_android,direct,19
S00003764,C000325,2024-01-02T10:13:00,2517,mobile_android,social,40
S00003765,C000366,2025-05-30T16:54:00,1606,tablet,social,28
S00003766,C000924,2024-11-19T07:45:00,3087,tablet,email,36
S00003767,C001058,2024-03-19T10:38:00,1417,mobile_ios,direct,9
S00003768,C001377,2024-11-10T02:58:00,3544,mobile_ios,paid_search,32
S00003769,C000417,2024-07-11T05:54:00,1633,mobile_android,organic,34
S00003770,C000197,2025-09-07T21:41:00,1240,mobile_android,social,36
S00003771,C001168,2024-03-02T04:58:00,112,mobile_android,paid_search,30
S00003772,C000478,2024-12-31T20:49:00,2397,desktop,direct,9
S00003773,C000190,2024-11-19T16:15:00,2751,tablet,social,18
S00003774,C001457,2025-06-27T05:34:00,2323,tablet,organic,11
S00003775,C000025,2024-11-16T05:03:00,2779,tablet,organic,3
S00003776,C000246,2025-08-11T01:37:00,1557,mobile_ios,social,28
S00003777,C000763,2024-06-04T02:14:00,2588,mobile_ios,paid_search,23
S00003778,C000830,2024-06-06T08:36:00,1204,mobile_ios,email,27
S00003779,C000313,2025-09-16T05:19:00,2977,desktop,email,27
S00003780,C000717,2024-09-23T12:31:00,1713,tablet,email,4
S00003781,C000388,2025-03-26T01:38:00,1816,desktop,organic,4
S00003782,C001159,2025-01-18T12:27:00,1995,mobile_android,paid_search,33
S00003783,C001082,2024-05-12T11:41:00,3190,tablet,direct,17
S00003784,C001408,2024-07-29T15:39:00,395,desktop,email,5
S00003785,C001385,2025-12-06T18:59:00,1450,tablet,direct,7
S00003786,C001409,2024-03-05T16:07:00,3463,desktop,direct,36
S00003787,C000998,2024-12-02T17:14:00,3133,desktop,social,36
S00003788,C001207,2024-05-02T18:02:00,2597,tablet,paid_search,16
S00003789,C001232,2024-07-29T15:55:00,2138,mobile_android,organic,33
S00003790,C001326,2025-04-19T02:18:00,2370,mobile_android,email,6
S00003791,C000705,2025-02-15T06:02:00,3134,desktop,organic,4
S00003792,C000038,2024-09-21T16:37:00,2910,desktop,direct,19
S00003793,C000091,2025-03-20T22:22:00,1360,tablet,direct,22
S00003794,C001211,2024-02-09T01:52:00,808,tablet,organic,35
S00003795,C000853,2024-03-05T10:19:00,1747,mobile_ios,direct,6
S00003796,C000110,2024-05-25T15:41:00,2609,mobile_android,paid_search,14
S00003797,C000964,2025-06-02T06:37:00,1842,tablet,paid_search,16
S00003798,C000226,2024-10-08T16:06:00,31,desktop,paid_search,26
S00003799,C001403,2024-01-19T12:38:00,1681,mobile_ios,direct,9
S00003800,C000825,2025-02-01T20:04:00,680,mobile_ios,email,9
S00003801,C000106,2024-04-06T07:55:00,1199,mobile_ios,organic,17
S00003802,C001465,2025-06-05T17:02:00,1805,mobile_ios,organic,10
S00003803,C001443,2025-08-29T17:05:00,1628,mobile_ios,direct,8
S00003804,C000166,2025-07-18T00:36:00,842,desktop,direct,26
S00003805,C001408,2025-06-17T18:32:00,1365,mobile_ios,social,38
S00003806,C000141,2024-07-15T11:55:00,2081,mobile_ios,email,16
S00003807,C001019,2024-10-15T15:14:00,2165,mobile_ios,social,22
S00003808,C001403,2025-09-26T04:15:00,2504,tablet,direct,8
S00003809,C001482,2024-08-09T07:16:00,2341,desktop,email,10
S00003810,C000404,2024-05-13T18:53:00,2139,mobile_ios,paid_search,40
S00003811,C000374,2025-12-21T23:52:00,3466,tablet,social,20
S00003812,C000189,2024-07-27T18:05:00,1949,desktop,social,21
S00003813,C000584,2024-10-15T00:55:00,3280,mobile_android,social,32
S00003814,C000661,2024-12-26T06:33:00,764,mobile_android,organic,13
S00003815,C000862,2025-09-26T01:23:00,3342,tablet,organic,11
S00003816,C001484,2025-10-18T10:13:00,2406,desktop,social,7
S00003817,C000025,2025-12-07T16:02:00,3557,desktop,email,36
S00003818,C000940,2025-06-10T19:17:00,1738,tablet,social,14
S00003819,C001409,2025-01-26T00:21:00,17,mobile_android,social,20
S00003820,C000700,2025-05-25T20:42:00,1169,mobile_ios,email,24
S00003821,C000471,2025-04-22T07:19:00,1877,mobile_ios,paid_search,26
S00003822,C001409,2025-08-12T11:47:00,838,tablet,paid_search,17
S00003823,C000639,2024-10-07T19:26:00,1965,desktop,paid_search,11
S00003824,C000773,2025-08-28T10:44:00,314,mobile_android,paid_search,27
S00003825,C001223,2024-06-15T01:35:00,261,desktop,paid_search,23
S00003826,C001471,2025-06-07T12:45:00,980,mobile_android,organic,9
S00003827,C001231,2025-05-11T00:34:00,2095,mobile_android,paid_search,33
S00003828,C001446,2025-09-15T16:06:00,105,tablet,social,3
S00003829,C000156,2024-07-29T16:51:00,1118,tablet,email,36
S00003830,C000266,2025-03-14T07:35:00,2023,tablet,direct,9
S00003831,C000538,2025-02-11T02:21:00,40,mobile_android,direct,39
S00003832,C001323,2024-09-06T03:48:00,2250,desktop,social,20
S00003833,C000992,2025-09-15T09:43:00,120,mobile_android,organic,21
S00003834,C000211,2024-12-07T19:58:00,1134,desktop,email,4
S00003835,C000496,2024-12-04T14:19:00,2609,mobile_ios,email,1
S00003836,C000788,2024-03-18T00:36:00,2705,mobile_android,organic,4
S00003837,C001227,2024-04-11T16:34:00,3316,desktop,direct,24
S00003838,C000501,2025-03-27T05:05:00,2292,desktop,email,31
S00003839,C000536,2024-01-07T19:02:00,2534,mobile_android,email,37
S00003840,C000904,2025-01-07T22:25:00,884,desktop,organic,24
S00003841,C000594,2024-11-26T02:11:00,1739,mobile_android,paid_search,16
S00003842,C001412,2025-10-18T20:07:00,2180,mobile_ios,direct,35
S00003843,C000481,2025-01-30T15:45:00,21,desktop,direct,30
S00003844,C000516,2024-04-17T18:50:00,2260,tablet,direct,9
S00003845,C001130,2025-12-04T16:45:00,3006,mobile_android,email,7
S00003846,C001203,2025-11-21T18:29:00,2254,tablet,paid_search,13
S00003847,C000106,2025-12-04T14:59:00,1411,mobile_android,email,36
S00003848,C000833,2025-10-27T03:12:00,1569,mobile_android,direct,17
S00003849,C000205,2024-07-20T00:13:00,166,mobile_ios,paid_search,11
S00003850,C000044,2025-02-21T09:58:00,1660,mobile_ios,organic,27
S00003851,C001333,2025-03-14T16:39:00,719,mobile_ios,email,6
S00003852,C001212,2025-10-04T10:25:00,2937,desktop,organic,12
S00003853,C001030,2025-12-19T22:46:00,2874,mobile_ios,direct,26
S00003854,C000412,2025-06-07T23:27:00,33,mobile_ios,email,20
S00003855,C001221,2025-11-01T05:14:00,3428,desktop,paid_search,5
S00003856,C000709,2024-04-19T21:26:00,675,mobile_ios,email,21
S00003857,C001315,2025-06-22T02:54:00,2882,tablet,email,12
S00003858,C001191,2025-10-22T22:02:00,770,mobile_android,email,34
S00003859,C000403,2025-03-10T07:59:00,1716,desktop,paid_search,15
S00003860,C000035,2024-11-29T23:34:00,916,mobile_ios,social,9
S00003861,C000871,2024-02-19T01:23:00,295,desktop,direct,7
S00003862,C000379,2024-09-07T00:33:00,1981,mobile_ios,direct,34
S00003863,C001149,2025-11-04T02:05:00,3393,desktop,paid_search,11
S00003864,C000178,2024-05-19T09:00:00,2577,mobile_ios,email,23
S00003865,C000261,2024-04-07T02:03:00,332,desktop,email,18
S00003866,C000681,2024-07-01T01:36:00,2986,mobile_android,organic,3
S00003867,C001206,2025-08-13T02:43:00,288,tablet,organic,21
S00003868,C001033,2024-01-29T17:25:00,3306,mobile_android,organic,6
S00003869,C001420,2024-03-05T11:01:00,110,mobile_android,organic,11
S00003870,C000330,2024-12-17T02:02:00,3452,desktop,organic,11
S00003871,C001031,2025-04-11T11:18:00,260,mobile_ios,email,30
S00003872,C000085,2024-07-18T19:19:00,240,tablet,paid_search,36
S00003873,C000016,2025-03-25T21:02:00,2429,desktop,social,39
S00003874,C000492,2025-05-19T03:40:00,2473,desktop,organic,18
S00003875,C000757,2024-04-23T10:20:00,515,mobile_android,email,35
S00003876,C001027,2024-05-03T16:53:00,1317,tablet,organic,3
S00003877,C001159,2024-12-23T18:57:00,946,mobile_android,direct,16
S00003878,C000694,2025-09-02T02:13:00,3359,mobile_ios,email,22
S00003879,C000466,2025-03-03T06:18:00,1248,tablet,direct,40
S00003880,C000114,2024-12-28T06:15:00,3148,mobile_ios,paid_search,20
S00003881,C000975,2024-12-11T00:27:00,3312,desktop,email,36
S00003882,C000395,2024-12-30T14:23:00,799,tablet,social,3
S00003883,C001291,2025-10-08T22:51:00,1526,mobile_android,direct,36
S00003884,C000149,2024-04-12T18:36:00,1535,mobile_android,email,31
S00003885,C000173,2025-04-27T00:47:00,1827,tablet,social,31
S00003886,C000872,2025-03-19T04:29:00,1906,desktop,organic,25
S00003887,C000211,2024-02-04T09:43:00,721,desktop,paid_search,2
S00003888,C000968,2024-07-30T11:54:00,973,tablet,direct,10
S00003889,C001025,2024-03-08T10:59:00,2565,tablet,direct,2
S00003890,C000019,2025-04-23T22:14:00,3506,tablet,organic,28
S00003891,C001238,2024-01-01T02:07:00,3379,mobile_android,paid_search,17
S00003892,C001462,2025-04-22T11:10:00,1303,desktop,email,20
S00003893,C001074,2024-04-11T08:49:00,1240,mobile_android,paid_search,38
S00003894,C000536,2024-10-14T14:01:00,3067,mobile_ios,email,26
S00003895,C000357,2025-02-28T07:23:00,2459,mobile_android,organic,38
S00003896,C001426,2025-06-18T03:40:00,2941,mobile_ios,direct,15
S00003897,C000386,2024-10-13T23:54:00,3592,mobile_android,organic,21
S00003898,C000690,2024-07-03T19:35:00,3049,mobile_ios,email,30
S00003899,C000964,2025-11-25T15:29:00,379,mobile_ios,social,35
S00003900,C001264,2025-09-11T22:05:00,1700,desktop,email,2
S00003901,C000119,2024-03-23T06:59:00,442,desktop,paid_search,32
S00003902,C001027,2025-03-31T02:18:00,3295,tablet,direct,30
S00003903,C001363,2025-06-21T21:52:00,3485,mobile_ios,direct,16
S00003904,C000119,2025-08-11T01:57:00,3205,tablet,email,10
S00003905,C000654,2025-07-21T10:11:00,214,desktop,direct,1
S00003906,C000849,2024-07-10T21:37:00,1371,desktop,direct,18
S00003907,C000836,2025-01-28T22:45:00,1632,desktop,social,1
S00003908,C000852,2025-06-13T19:21:00,122,mobile_ios,social,24
S00003909,C000320,2025-06-01T17:46:00,3161,tablet,paid_search,30
S00003910,C001307,2025-07-26T08:59:00,119,tablet,organic,17
S00003911,C000235,2025-08-18T00:54:00,725,mobile_android,organic,27
S00003912,C001390,2024-04-16T16:55:00,1849,mobile_ios,paid_search,32
S00003913,C001167,2025-10-10T15:01:00,3133,mobile_ios,organic,37
S00003914,C000030,2024-12-02T07:39:00,3332,mobile_ios,organic,8
S00003915,C001382,2025-08-28T05:28:00,1365,desktop,direct,28
S00003916,C000577,2025-04-03T00:40:00,1073,mobile_android,social,3
S00003917,C000349,2024-07-28T02:48:00,1032,tablet,social,18
S00003918,C001000,2024-05-03T11:45:00,1564,mobile_android,organic,14
S00003919,C000969,2024-04-11T11:02:00,3032,desktop,organic,31
S00003920,C000525,2025-07-22T17:34:00,922,mobile_ios,email,35
S00003921,C000296,2024-02-26T02:47:00,601,desktop,paid_search,7
S00003922,C000652,2024-05-26T13:48:00,3521,mobile_ios,organic,31
S00003923,C001350,2025-11-26T14:31:00,2821,tablet,direct,24
S00003924,C001458,2025-05-19T10:41:00,2797,tablet,organic,33
S00003925,C000887,2025-09-06T15:18:00,591,mobile_android,organic,2
S00003926,C000893,2025-09-01T15:54:00,1017,tablet,social,33
S00003927,C000918,2025-10-20T19:53:00,1083,mobile_ios,paid_search,8
S00003928,C001295,2024-12-20T03:41:00,465,desktop,direct,6
S00003929,C001010,2025-06-08T06:45:00,335,mobile_ios,social,30
S00003930,C000145,2025-09-25T02:00:00,2435,mobile_ios,email,28
S00003931,C001472,2024-04-23T16:31:00,1692,mobile_android,direct,33
S00003932,C000175,2025-06-22T17:24:00,3280,mobile_ios,email,25
S00003933,C000044,2025-03-07T02:18:00,2677,tablet,organic,9
S00003934,C000727,2024-12-15T23:30:00,241,tablet,social,35
S00003935,C000543,2025-08-10T06:40:00,2511,desktop,email,35
S00003936,C000326,2025-03-05T09:04:00,253,mobile_ios,social,18
S00003937,C000628,2024-07-31T09:22:00,266,mobile_ios,direct,34
S00003938,C000685,2025-12-05T10:40:00,2446,desktop,organic,33
S00003939,C000935,2025-04-08T03:41:00,2015,mobile_android,email,25
S00003940,C001490,2025-11-29T08:25:00,1298,tablet,direct,1
S00003941,C000398,2025-06-03T02:20:00,2222,tablet,direct,13
S00003942,C000330,2024-03-03T00:19:00,1930,mobile_ios,direct,26
S00003943,C000673,2024-10-23T07:57:00,1837,desktop,organic,8
S00003944,C000270,2025-02-07T20:18:00,2411,mobile_ios,direct,39
S00003945,C000940,2025-10-25T04:39:00,561,mobile_android,direct,29
S00003946,C000834,2024-04-02T20:50:00,3207,mobile_ios,social,35
S00003947,C001012,2025-04-30T21:58:00,2804,tablet,organic,7
S00003948,C000454,2024-04-14T00:45:00,2938,tablet,paid_search,17
S00003949,C000744,2024-07-21T02:42:00,520,mobile_android,email,7
S00003950,C001116,2024-05-22T13:19:00,1389,mobile_ios,paid_search,30
S00003951,C000239,2025-12-09T00:19:00,1663,mobile_android,email,28
S00003952,C000893,2024-12-31T14:14:00,1514,mobile_android,organic,19
S00003953,C000376,2025-10-13T19:46:00,358,desktop,paid_search,29
S00003954,C000546,2025-08-20T15:24:00,807,tablet,social,24
S00003955,C000849,2025-05-22T02:30:00,668,desktop,paid_search,20
S00003956,C001245,2025-07-19T15:12:00,1786,mobile_android,organic,21
S00003957,C000720,2025-04-30T22:50:00,572,desktop,paid_search,5
S00003958,C001424,2025-09-28T02:50:00,1028,tablet,direct,16
S00003959,C001210,2025-12-19T01:37:00,706,mobile_ios,direct,29
S00003960,C000886,2025-05-12T06:01:00,746,desktop,email,6
S00003961,C001317,2024-03-19T07:21:00,1513,desktop,paid_search,13
S00003962,C000833,2025-02-26T17:43:00,3092,mobile_android,direct,19
S00003963,C001238,2024-05-24T16:52:00,2310,mobile_ios,email,31
S00003964,C000985,2024-10-12T10:06:00,2023,mobile_ios,paid_search,19
S00003965,C000679,2025-04-07T03:54:00,2359,mobile_android,social,18
S00003966,C001158,2025-03-21T18:26:00,1051,tablet,paid_search,30
S00003967,C001406,2025-02-15T01:26:00,1082,desktop,paid_search,35
S00003968,C000189,2025-05-04T17:03:00,467,tablet,organic,25
S00003969,C001199,2025-08-27T09:47:00,1127,mobile_android,paid_search,36
S00003970,C000385,2025-08-19T12:55:00,888,mobile_ios,social,32
S00003971,C000082,2024-01-12T10:35:00,701,mobile_android,social,18
S00003972,C000961,2024-04-28T05:38:00,218,desktop,email,15
