order_id,customer_id,product_id,amount,order_date,channel,status
O0005234,C000351,P00130,328.52,2025-06-14T01:01:00,web,returned
O0005235,C001015,P00080,882.96,2024-02-16T16:58:00,web,delivered
O0005236,C001291,P00115,366.68,2024-08-04T12:18:00,store,returned
O0005237,C000733,P00046,47.1,2024-10-14T23:56:00,marketplace,delivered
O0005238,C000518,P00073,865.98,2024-10-07T19:18:00,store,delivered
O0005239,C000502,P00008,31.51,2024-11-09T14:34:00,web,delivered
O0005240,C000017,P00098,639.39,2025-08-04T18:09:00,mobile_app,delivered
O0005241,C001118,P00111,494.68,2024-05-08T22:55:00,store,shipped
O0005242,C000425,P00127,65.97,2025-04-18T20:15:00,store,returned
O0005243,C000594,P00167,987.63,2025-01-23T00:42:00,web,delivered
O0005244,C000045,P00065,319.53,2024-01-25T15:58:00,store,delivered
O0005245,C000725,P00187,845.88,2024-07-21T20:35:00,web,delivered
O0005246,C000889,P00015,89.56,2025-08-10T20:58:00,mobile_app,shipped
O0005247,C000517,P00119,206.46,2024-02-01T15:01:00,mobile_app,delivered
O0005248,C000278,P00092,907.46,2025-11-15T03:33:00,store,delivered
O0005249,C001404,P00100,426.35,2024-02-28T07:25:00,store,delivered
O0005250,C000473,P00191,1057.62,2025-11-27T23:38:00,store,delivered
O0005251,C001299,P00152,370.58,2025-06-04T18:07:00,store,returned
O0005252,C000941,P00142,24.51,2025-08-09T12:12:00,mobile_app,delivered
O0005253,C001022,P00151,366.62,2024-09-27T19:27:00,store,delivered
O0005254,C000627,P00154,503.07,2025-12-16T12:05:00,store,shipped
O0005255,C001038,P00029,240.75,2024-06-26T15:18:00,web,delivered
O0005256,C000589,P00174,753.92,2025-11-05T04:54:00,web,delivered
O0005257,C000271,P00037,197.11,2025-11-30T09:33:00,mobile_app,delivered
O0005258,C000427,P00100,852.7,2025-11-12T04:24:00,marketplace,delivered
O0005259,C000836,P00069,146.11,2024-02-01T22:44:00,web,delivered
O0005260,C000797,P00086,450.35,2025-11-10T12:30:00,web,delivered
O0005261,C000773,P00059,37.48,2025-05-31T02:42:00,web,delivered
O0005262,C000278,P00181,167.43,2024-05-14T18:09:00,mobile_app,delivered
O0005263,C001330,P00074,456.2,2025-11-26T21:43:00,store,delivered
O0005264,C001077,P00183,793.86,2024-05-18T15:05:00,marketplace,delivered
O0005265,C000558,P00046,23.55,2024-07-30T21:19:00,store,delivered
O0005266,C000444,P00192,497.5,2024-08-22T21:48:00,mobile_app,delivered
O0005267,C000272,P00183,396.93,2025-03-27T17:45:00,marketplace,delivered
O0005268,C001184,P00047,76.21,2024-03-22T11:45:00,web,delivered
O0005269,C000776,P00000,85.51,2025-05-16T15:03:00,web,delivered
O0005270,C001286,P00160,211.77,2024-09-14T23:47:00,marketplace,returned
O0005271,C001165,P00170,176.15,2025-01-26T11:43:00,marketplace,delivered
O0005272,C000730,P00121,474.49,2024-09-11T03:48:00,store,delivered
O0005273,C001147,P00145,453.91,2025-07-26T06:38:00,marketplace,delivered
O0005274,C001362,P00145,907.82,2025-01-05T01:45:00,mobile_app,shipped
O0005275,C000956,P00115,366.68,2024-08-21T03:35:00,marketplace,cancelled
O0005276,C000563,P00021,97.36,2024-11-14T17:39:00,web,shipped
O0005277,C000327,P00175,168.79,2025-12-07T15:29:00,web,delivered
O0005278,C000843,P00139,309.99,2024-01-19T00:00:00,web,delivered
O0005279,C000353,P00007,611.24,2025-07-28T22:21:00,web,shipped
O0005280,C000248,P00133,239.83,2025-08-21T09:31:00,mobile_app,delivered
O0005281,C001317,P00179,97.14,2024-11-27T19:27:00,web,delivered
O0005282,C000429,P00019,968.16,2024-12-01T21:11:00,marketplace,returned
O0005283,C000235,P00117,41.61,2025-01-04T15:12:00,web,delivered
O0005284,C000402,P00003,267.6,2025-07-18T17:56:00,web,delivered
O0005285,C000006,P00154,335.38,2024-10-16T02:17:00,store,delivered
O0005286,C000572,P00031,64.54,2024-08-14T00:49:00,marketplace,delivered
O0005287,C001118,P00108,246.35,2025-05-20T22:10:00,marketplace,delivered
O0005288,C001398,P00138,434.82,2024-12-12T00:10:00,store,delivered
O0005289,C000198,P00077,448.26,2024-12-09T01:28:00,marketplace,delivered
O0005290,C000508,P00100,426.35,2025-02-26T21:13:00,marketplace,delivered
O0005291,C000364,P00128,438.89,2025-03-15T11:34:00,web,delivered
O0005292,C001412,P00034,214.57,2024-02-10T10:31:00,store,delivered
O0005293,C000663,P00011,52.48,2025-11-29T23:30:00,marketplace,delivered
O0005294,C000997,P00098,213.13,2024-09-24T22:36:00,store,delivered
O0005295,C000412,P00146,157.66,2024-10-20T03:38:00,marketplace,delivered
O0005296,C000068,P00113,652.11,2025-07-23T23:10:00,marketplace,delivered
O0005297,C001426,P00092,907.46,2025-06-29T10:44:00,store,delivered
O0005298,C000176,P00013,433.32,2025-02-08T22:02:00,marketplace,delivered
O0005299,C000878,P00074,912.4,2024-04-03T17:12:00,mobile_app,delivered
O0005300,C000921,P00137,416.17,2025-09-17T10:49:00,marketplace,delivered
O0005301,C000148,P00040,60.7,2024-10-12T19:37:00,web,delivered
O0005302,C000544,P00091,524.61,2025-11-23T22:52:00,mobile_app,returned
O0005303,C000529,P00063,459.43,2025-03-25T18:39:00,store,delivered
O0005304,C000599,P00010,996.0,2025-05-09T21:26:00,mobile_app,delivered
O0005305,C000139,P00130,657.04,2025-04-02T12:44:00,mobile_app,cancelled
O0005306,C001427,P00150,407.52,2024-05-22T01:42:00,mobile_app,delivered
O0005307,C000426,P00087,331.96,2025-05-23T04:01:00,store,delivered
O0005308,C000990,P00047,76.21,2024-03-15T05:16:00,web,delivered
O0005309,C000699,P00117,41.61,2025-11-06T17:16:00,store,delivered
O0005310,C000235,P00094,150.42,2024-08-27T04:50:00,mobile_app,delivered
O0005311,C000795,P00097,345.06,2024-01-21T00:14:00,web,shipped
O0005312,C000683,P00125,28.94,2025-07-04T07:15:00,web,delivered
O0005313,C000420,P00007,305.62,2024-07-26T09:10:00,mobile_app,shipped
O0005314,C000830,P00086,450.35,2025-10-31T06:27:00,store,delivered
O0005315,C001097,P00068,526.2,2025-09-23T23:11:00,marketplace,shipped
O0005316,C000903,P00007,611.24,2025-05-25T01:29:00,web,delivered
O0005317,C000557,P00096,473.73,2024-04-11T09:29:00,mobile_app,shipped
O0005318,C000064,P00013,216.66,2024-10-11T20:10:00,marketplace,cancelled
O0005319,C000581,P00050,898.06,2025-01-31T19:06:00,web,delivered
O0005320,C001304,P00097,230.04,2024-09-01T17:11:00,marketplace,delivered
O0005321,C000162,P00091,174.87,2025-05-04T16:43:00,web,delivered
O0005322,C000522,P00095,743.5,2025-05-28T14:55:00,web,delivered
O0005323,C000594,P00194,64.77,2025-07-06T17:02:00,web,delivered
O0005324,C001001,P00129,298.99,2025-01-05T07:58:00,store,delivered
O0005325,C001237,P00128,438.89,2025-05-27T16:02:00,marketplace,delivered
O0005326,C000528,P00175,168.79,2025-08-08T05:52:00,mobile_app,delivered
O0005327,C001461,P00056,294.09,2025-08-13T19:58:00,mobile_app,delivered
O0005328,C001153,P00006,353.73,2024-01-15T15:44:00,mobile_app,shipped
O0005329,C000283,P00169,219.26,2025-12-13T00:13:00,store,returned
O0005330,C000529,P00199,661.88,2024-12-25T14:19:00,marketplace,delivered
O0005331,C001365,P00068,350.8,2024-04-23T15:51:00,marketplace,delivered
O0005332,C000646,P00106,493.66,2025-07-15T20:06:00,web,shipped
O0005333,C000823,P00175,337.58,2024-11-13T12:38:00,marketplace,delivered
O0005334,C001366,P00115,733.36,2025-02-13T12:42:00,marketplace,delivered
O0005335,C000515,P00123,1494.27,2025-02-07T01:35:00,store,delivered
O0005336,C001024,P00171,420.32,2024-12-16T21:52:00,marketplace,delivered
O0005337,C000656,P00047,76.21,2024-03-13T16:45:00,web,delivered
O0005338,C001276,P00137,1248.51,2025-06-15T16:53:00,mobile_app,delivered
O0005339,C001026,P00124,376.31,2024-05-27T15:58:00,store,delivered
O0005340,C000290,P00042,462.84,2024-01-06T14:42:00,store,delivered
O0005341,C000848,P00155,1319.55,2024-06-23T20:18:00,marketplace,delivered
O0005342,C000475,P00165,460.6,2025-06-22T14:44:00,web,delivered
O0005343,C000980,P00035,997.3,2024-11-08T14:09:00,mobile_app,delivered
O0005344,C000503,P00041,285.46,2024-03-30T08:46:00,web,delivered
O0005345,C001114,P00178,232.25,2024-07-13T19:20:00,mobile_app,shipped
O0005346,C000161,P00027,279.03,2024-04-24T17:21:00,web,delivered
O0005347,C000515,P00128,438.89,2025-06-28T11:02:00,marketplace,delivered
O0005348,C000273,P00178,232.25,2024-10-23T12:08:00,marketplace,delivered
O0005349,C000153,P00070,256.92,2024-07-16T14:03:00,marketplace,returned
O0005350,C000709,P00116,379.64,2025-06-19T07:12:00,web,returned
O0005351,C001171,P00139,309.99,2024-07-23T22:11:00,marketplace,delivered
O0005352,C000182,P00168,489.06,2024-09-04T11:12:00,marketplace,returned
O0005353,C001264,P00110,140.4,2024-09-10T22:25:00,store,delivered
O0005354,C001100,P00111,247.34,2025-11-11T08:32:00,marketplace,delivered
O0005355,C000288,P00083,36.6,2025-11-29T13:12:00,web,delivered
O0005356,C001194,P00028,482.99,2025-03-18T04:24:00,marketplace,returned
O0005357,C000627,P00162,402.12,2025-04-26T14:22:00,mobile_app,delivered
O0005358,C001400,P00137,832.34,2024-10-17T04:41:00,store,shipped
O0005359,C000993,P00151,366.62,2025-04-13T06:31:00,marketplace,delivered
O0005360,C001241,P00012,81.03,2024-04-02T00:08:00,marketplace,shipped
O0005361,C001242,P00194,194.31,2024-02-29T23:11:00,store,shipped
O0005362,C001384,P00032,1424.37,2024-01-10T06:24:00,marketplace,delivered
O0005363,C000263,P00031,64.54,2025-01-09T21:44:00,web,delivered
O0005364,C000720,P00187,422.94,2025-01-26T05:51:00,store,delivered
O0005365,C000374,P00038,858.06,2024-02-06T03:12:00,store,delivered
O0005366,C000444,P00161,56.34,2024-08-29T20:32:00,store,delivered
O0005367,C000318,P00073,865.98,2024-07-12T04:29:00,mobile_app,delivered
O0005368,C001379,P00137,416.17,2024-04-03T09:26:00,mobile_app,delivered
O0005369,C001012,P00080,882.96,2024-11-16T20:19:00,store,delivered
O0005370,C000560,P00040,60.7,2024-03-03T04:49:00,store,delivered
O0005371,C000709,P00012,81.03,2025-05-14T09:33:00,web,delivered
O0005372,C001229,P00054,461.22,2024-09-09T06:17:00,web,shipped
O0005373,C001310,P00144,121.08,2025-09-14T15:53:00,mobile_app,delivered
O0005374,C000008,P00077,448.26,2024-07-26T02:56:00,web,delivered
O0005375,C000197,P00171,420.32,2025-07-24T05:56:00,store,delivered
O0005376,C000494,P00033,405.19,2025-05-15T16:12:00,marketplace,delivered
O0005377,C000702,P00065,319.53,2025-03-27T13:34:00,marketplace,delivered
O0005378,C000731,P00121,474.49,2024-08-18T11:31:00,store,delivered
O0005379,C000218,P00073,432.99,2025-04-24T03:19:00,marketplace,delivered
O0005380,C000216,P00086,1351.05,2025-11-30T08:25:00,mobile_app,delivered
O0005381,C001181,P00190,173.97,2024-05-10T20:43:00,mobile_app,delivered
O0005382,C000104,P00035,498.65,2024-03-11T11:48:00,web,delivered
O0005383,C000521,P00056,294.09,2025-10-13T08:31:00,web,delivered
O0005384,C000967,P00158,418.68,2025-07-06T20:55:00,mobile_app,shipped
O0005385,C000914,P00121,1423.47,2024-07-12T07:20:00,web,shipped
O0005386,C001234,P00154,335.38,2024-02-14T07:32:00,web,delivered
O0005387,C000224,P00037,591.33,2025-03-28T11:49:00,mobile_app,delivered
O0005388,C000742,P00080,294.32,2025-04-18T22:47:00,store,shipped
O0005389,C000172,P00189,61.44,2024-04-01T14:23:00,mobile_app,delivered
O0005390,C001446,P00100,426.35,2025-10-31T22:58:00,web,delivered
O0005391,C001468,P00070,171.28,2024-09-14T06:28:00,store,shipped
O0005392,C000803,P00068,175.4,2024-10-24T08:34:00,mobile_app,delivered
O0005393,C001153,P00107,161.61,2025-08-25T03:10:00,mobile_app,delivered
O0005394,C001449,P00001,301.96,2025-10-08T01:55:00,mobile_app,delivered
O0005395,C000904,P00101,433.86,2025-05-27T08:09:00,mobile_app,delivered
O0005396,C000096,P00160,211.77,2025-06-03T15:13:00,store,delivered
O0005397,C000217,P00014,103.84,2025-09-08T07:27:00,store,delivered
O0005398,C000029,P00011,52.48,2025-08-25T01:28:00,marketplace,delivered
O0005399,C000287,P00087,663.92,2025-06-10T14:28:00,marketplace,shipped
O0005400,C000580,P00103,868.82,2025-01-13T18:49:00,web,delivered
O0005401,C001132,P00168,489.06,2024-11-12T15:47:00,mobile_app,delivered
O0005402,C000862,P00163,307.6,2024-08-09T07:31:00,store,shipped
O0005403,C000724,P00166,669.42,2025-11-17T14:06:00,store,returned
O0005404,C000133,P00085,98.24,2024-10-30T14:01:00,store,delivered
O0005405,C000640,P00126,109.54,2024-07-27T10:42:00,store,delivered
O0005406,C001493,P00127,131.94,2025-02-09T19:25:00,store,delivered
O0005407,C001159,P00092,453.73,2025-08-16T13:56:00,marketplace,delivered
O0005408,C001311,P00196,116.68,2024-08-22T07:28:00,store,delivered
O0005409,C001166,P00101,433.86,2024-10-05T17:36:00,mobile_app,delivered
O0005410,C001154,P00040,60.7,2024-07-07T04:21:00,web,delivered
O0005411,C000693,P00090,369.68,2025-05-06T20:03:00,mobile_app,delivered
O0005412,C000267,P00058,822.8,2025-05-11T13:32:00,web,delivered
O0005413,C000583,P00036,163.28,2025-03-15T10:28:00,web,delivered
O0005414,C000966,P00011,52.48,2025-07-12T02:38:00,marketplace,delivered
O0005415,C001209,P00143,345.66,2024-05-26T04:09:00,mobile_app,delivered
O0005416,C000304,P00079,1020.63,2025-11-18T06:29:00,mobile_app,delivered
O0005417,C001306,P00094,150.42,2024-02-03T02:58:00,marketplace,shipped
O0005418,C001140,P00066,249.52,2024-01-27T15:43:00,store,delivered
O0005419,C000111,P00139,103.33,2025-04-24T18:22:00,store,delivered
O0005420,C000825,P00117,13.87,2025-12-04T21:17:00,web,returned
O0005421,C000897,P00129,298.99,2024-06-08T10:36:00,marketplace,delivered
O0005422,C000803,P00096,1421.19,2025-09-14T10:32:00,mobile_app,delivered
O0005423,C001401,P00001,150.98,2025-11-27T19:17:00,mobile_app,delivered
O0005424,C001035,P00040,60.7,2025-11-29T12:09:00,store,delivered
O0005425,C000370,P00085,98.24,2025-10-10T14:34:00,marketplace,delivered
O0005426,C000772,P00097,115.02,2025-08-02T04:59:00,mobile_app,delivered
O0005427,C000325,P00124,376.31,2024-09-07T21:34:00,marketplace,returned
O0005428,C001469,P00155,439.85,2024-06-18T16:09:00,store,delivered
O0005429,C000394,P00199,330.94,2025-11-19T23:12:00,store,delivered
O0005430,C000881,P00106,493.66,2025-02-11T03:35:00,store,delivered
O0005431,C000610,P00153,29.37,2025-01-30T02:58:00,web,cancelled
O0005432,C001051,P00101,1301.58,2024-06-21T17:08:00,marketplace,delivered
O0005433,C001064,P00178,696.75,2025-06-18T16:04:00,mobile_app,delivered
O0005434,C000513,P00154,167.69,2024-09-17T00:38:00,store,delivered
O0005435,C000874,P00159,326.18,2024-11-27T14:14:00,mobile_app,delivered
O0005436,C000559,P00012,81.03,2025-07-28T18:26:00,mobile_app,shipped
O0005437,C001115,P00063,459.43,2025-07-11T00:56:00,marketplace,delivered
O0005438,C000390,P00068,526.2,2025-04-25T14:21:00,web,shipped
O0005439,C001321,P00052,431.31,2025-05-20T16:51:00,mobile_app,delivered
O0005440,C001249,P00141,353.2,2024-01-03T03:06:00,mobile_app,returned
O0005441,C000056,P00019,322.72,2025-01-29T07:20:00,store,delivered
O0005442,C000012,P00160,211.77,2024-06-05T08:12:00,web,delivered
O0005443,C000442,P00018,895.92,2024-07-18T08:16:00,mobile_app,delivered
O0005444,C000596,P00196,175.02,2024-01-05T20:15:00,mobile_app,delivered
O0005445,C000993,P00011,52.48,2024-07-06T08:20:00,marketplace,delivered
O0005446,C000071,P00028,482.99,2024-07-06T21:14:00,web,shipped
O0005447,C000501,P00025,671.46,2025-11-10T15:34:00,store,delivered
O0005448,C001178,P00178,232.25,2025-12-06T00:28:00,web,delivered
O0005449,C001343,P00148,647.9,2025-10-16T02:42:00,marketplace,shipped
O0005450,C000435,P00193,130.87,2024-06-27T10:02:00,mobile_app,delivered
O0005451,C000447,P00130,328.52,2025-05-07T03:52:00,web,delivered
O0005452,C001472,P00126,328.62,2024-11-07T14:51:00,web,delivered
O0005453,C001282,P00014,207.68,2025-12-07T18:51:00,web,delivered
O0005454,C000288,P00136,313.28,2024-07-09T01:07:00,web,delivered
O0005455,C000486,P00168,1467.18,2025-06-16T00:19:00,mobile_app,delivered
O0005456,C001461,P00145,453.91,2025-10-18T03:53:00,mobile_app,delivered
O0005457,C000779,P00170,176.15,2025-11-28T00:25:00,store,shipped
O0005458,C001454,P00054,153.74,2024-07-01T09:03:00,mobile_app,delivered
O0005459,C000717,P00047,76.21,2025-04-06T13:07:00,store,delivered
O0005460,C000087,P00041,285.46,2024-03-31T07:31:00,web,delivered
O0005461,C001155,P00088,988.26,2024-10-24T05:39:00,mobile_app,delivered
O0005462,C000791,P00126,109.54,2025-11-26T00:54:00,web,delivered
O0005463,C001035,P00028,965.98,2024-04-25T14:46:00,marketplace,delivered
O0005464,C001224,P00001,150.98,2024-07-02T10:55:00,store,delivered
O0005465,C000813,P00065,639.06,2024-06-22T14:45:00,mobile_app,delivered
O0005466,C000349,P00043,1181.82,2024-02-11T20:59:00,store,delivered
O0005467,C001404,P00086,450.35,2024-08-01T21:52:00,store,returned
O0005468,C000024,P00092,1361.19,2024-07-21T02:38:00,store,delivered
O0005469,C000124,P00170,352.3,2024-12-16T00:56:00,store,delivered
O0005470,C000005,P00135,213.33,2024-09-22T17:07:00,mobile_app,delivered
O0005471,C000845,P00125,14.47,2025-04-02T02:07:00,marketplace,delivered
O0005472,C000893,P00115,366.68,2025-09-16T16:47:00,web,delivered
O0005473,C001487,P00058,822.8,2024-01-25T22:12:00,marketplace,delivered
O0005474,C000602,P00010,332.0,2024-12-13T17:24:00,store,delivered
O0005475,C000015,P00021,194.72,2025-05-24T05:34:00,mobile_app,delivered
O0005476,C001218,P00113,652.11,2024-09-05T04:41:00,mobile_app,delivered
O0005477,C000241,P00176,255.93,2025-07-14T08:03:00,web,delivered
O0005478,C000184,P00192,248.75,2024-06-10T02:09:00,store,delivered
O0005479,C000400,P00098,213.13,2025-06-30T01:03:00,web,delivered
O0005480,C000366,P00077,448.26,2024-02-12T13:41:00,web,delivered
O0005481,C000960,P00163,307.6,2024-10-06T16:12:00,web,delivered
O0005482,C001368,P00100,426.35,2024-10-05T18:27:00,marketplace,delivered
O0005483,C001044,P00142,24.51,2025-02-19T06:39:00,mobile_app,shipped
O0005484,C000521,P00014,311.52,2025-04-03T22:32:00,web,delivered
O0005485,C000609,P00139,103.33,2025-12-02T02:44:00,web,delivered
O0005486,C000254,P00025,671.46,2024-10-07T11:26:00,marketplace,delivered
O0005487,C000823,P00118,117.0,2025-03-25T14:12:00,store,delivered
O0005488,C001156,P00102,477.5,2024-01-30T03:17:00,web,delivered
O0005489,C000193,P00115,366.68,2025-03-08T10:27:00,web,returned
O0005490,C000989,P00119,68.82,2024-02-11T04:24:00,mobile_app,delivered
O0005491,C000515,P00180,161.45,2024-12-24T07:51:00,marketplace,delivered
O0005492,C000332,P00112,309.17,2025-04-16T22:25:00,store,shipped
O0005493,C001492,P00038,429.03,2024-03-01T21:04:00,mobile_app,delivered
O0005494,C001073,P00144,121.08,2025-07-22T16:11:00,store,delivered
O0005495,C001021,P00044,1318.68,2025-04-14T05:51:00,mobile_app,delivered
O0005496,C001484,P00086,450.35,2025-12-18T16:07:00,mobile_app,delivered
O0005497,C000522,P00007,916.86,2025-09-19T08:17:00,marketplace,delivered
O0005498,C000400,P00182,280.78,2025-09-12T18:02:00,marketplace,delivered
O0005499,C000585,P00068,350.8,2024-05-18T23:07:00,mobile_app,delivered
O0005500,C000476,P00081,282.92,2025-02-06T23:06:00,mobile_app,delivered
O0005501,C001234,P00019,645.44,2025-07-20T18:52:00,marketplace,delivered
O0005502,C000318,P00121,474.49,2024-09-11T11:22:00,mobile_app,shipped
O0005503,C000006,P00099,133.98,2025-10-07T05:23:00,web,delivered
O0005504,C000398,P00062,128.5,2024-10-03T02:01:00,store,delivered
O0005505,C000272,P00023,419.35,2025-01-18T13:35:00,store,shipped
O0005506,C000703,P00045,658.24,2025-03-01T07:13:00,mobile_app,delivered
O0005507,C001081,P00142,24.51,2025-03-05T06:12:00,mobile_app,delivered
O0005508,C000065,P00072,138.2,2024-10-09T09:05:00,store,delivered
O0005509,C000240,P00189,61.44,2025-10-30T10:27:00,store,shipped
O0005510,C000301,P00021,194.72,2024-03-20T03:35:00,store,delivered
O0005511,C001179,P00067,92.9,2024-10-27T19:22:00,marketplace,delivered
O0005512,C000341,P00195,693.72,2024-03-23T21:33:00,store,delivered
O0005513,C001280,P00196,58.34,2024-11-03T12:55:00,web,shipped
O0005514,C000152,P00041,285.46,2025-10-01T03:47:00,marketplace,delivered
O0005515,C001005,P00164,431.98,2025-09-17T05:55:00,marketplace,delivered
O0005516,C001201,P00152,370.58,2025-05-28T15:05:00,store,delivered
O0005517,C000418,P00082,458.25,2024-08-07T22:14:00,marketplace,delivered
O0005518,C001321,P00145,453.91,2024-05-01T12:17:00,web,delivered
O0005519,C000647,P00030,451.87,2024-09-24T12:34:00,mobile_app,shipped
O0005520,C000983,P00145,453.91,2024-06-30T23:27:00,web,delivered
O0005521,C000953,P00142,24.51,2024-06-24T08:52:00,mobile_app,cancelled
O0005522,C000052,P00185,329.03,2025-05-30T03:07:00,store,delivered
O0005523,C000614,P00061,182.0,2025-05-04T18:15:00,mobile_app,delivered
O0005524,C000097,P00162,804.24,2024-03-13T09:10:00,web,delivered
O0005525,C001209,P00099,267.96,2024-04-26T00:54:00,marketplace,delivered
O0005526,C000913,P00079,340.21,2025-09-13T03:29:00,web,delivered
O0005527,C001005,P00153,9.79,2025-12-17T21:27:00,marketplace,delivered
O0005528,C000869,P00019,322.72,2024-09-29T14:56:00,store,delivered
O0005529,C000209,P00027,279.03,2024-06-17T10:52:00,mobile_app,delivered
O0005530,C000391,P00020,188.66,2025-03-01T01:30:00,store,delivered
O0005531,C000383,P00123,1494.27,2024-06-18T19:02:00,marketplace,delivered
O0005532,C001047,P00058,411.4,2025-10-16T04:33:00,mobile_app,delivered
O0005533,C000800,P00020,565.98,2024-09-27T23:57:00,store,delivered
O0005534,C000075,P00118,234.0,2025-09-25T13:29:00,marketplace,delivered
O0005535,C000535,P00041,285.46,2024-02-03T02:06:00,store,delivered
O0005536,C000552,P00034,214.57,2024-09-20T13:23:00,marketplace,delivered
O0005537,C001000,P00043,787.88,2024-09-09T18:12:00,web,delivered
O0005538,C000724,P00148,971.85,2025-01-12T05:47:00,store,delivered
O0005539,C001451,P00153,9.79,2024-10-06T15:35:00,marketplace,delivered
O0005540,C000436,P00192,746.25,2025-05-16T23:58:00,mobile_app,delivered
O0005541,C000058,P00087,663.92,2024-11-17T17:01:00,marketplace,delivered
O0005542,C001230,P00164,863.96,2025-07-01T07:07:00,marketplace,delivered
O0005543,C000960,P00079,340.21,2025-10-02T03:24:00,store,delivered
O0005544,C001239,P00069,146.11,2025-11-19T18:16:00,store,delivered
O0005545,C000574,P00058,411.4,2025-08-06T01:54:00,store,cancelled
O0005546,C000888,P00189,184.32,2024-01-27T04:33:00,store,delivered
O0005547,C001295,P00104,418.98,2025-09-25T21:35:00,marketplace,delivered
O0005548,C001264,P00107,161.61,2024-08-04T12:11:00,marketplace,returned
O0005549,C000804,P00004,367.33,2025-05-12T11:08:00,mobile_app,delivered
O0005550,C000181,P00128,877.78,2024-10-24T04:25:00,mobile_app,delivered
O0005551,C000777,P00079,340.21,2025-11-02T09:45:00,web,shipped
O0005552,C000267,P00071,429.27,2024-12-19T19:52:00,web,delivered
O0005553,C001242,P00162,804.24,2024-08-27T10:58:00,store,delivered
O0005554,C000322,P00070,171.28,2025-10-18T08:20:00,marketplace,delivered
O0005555,C001209,P00084,862.88,2024-02-08T15:15:00,store,delivered
O0005556,C000660,P00117,13.87,2024-08-16T16:35:00,store,delivered
O0005557,C000316,P00084,431.44,2024-03-18T05:49:00,store,returned
O0005558,C001128,P00074,1368.6,2025-03-05T15:37:00,web,delivered
O0005559,C001007,P00083,73.2,2024-06-22T05:23:00,mobile_app,delivered
O0005560,C001152,P00175,168.79,2025-03-14T11:11:00,mobile_app,delivered
O0005561,C000813,P00127,197.91,2024-09-17T23:09:00,web,delivered
O0005562,C000458,P00170,176.15,2025-06-13T11:35:00,web,delivered
O0005563,C000120,P00143,345.66,2024-09-25T03:03:00,web,returned
O0005564,C000579,P00036,163.28,2025-02-28T19:15:00,marketplace,shipped
O0005565,C000453,P00177,204.62,2025-07-10T11:37:00,mobile_app,delivered
O0005566,C001245,P00123,498.09,2025-01-19T08:27:00,mobile_app,delivered
O0005567,C000854,P00018,895.92,2024-11-15T04:27:00,mobile_app,delivered
O0005568,C000121,P00130,328.52,2024-12-28T04:48:00,marketplace,delivered
O0005569,C000418,P00067,92.9,2025-02-21T02:36:00,marketplace,delivered
O0005570,C000386,P00114,7.31,2024-05-27T17:47:00,marketplace,returned
O0005571,C001235,P00048,72.6,2025-11-05T07:27:00,web,delivered
O0005572,C001457,P00156,408.41,2024-03-08T16:25:00,marketplace,delivered
O0005573,C000502,P00051,409.61,2025-11-24T07:53:00,store,delivered
O0005574,C000177,P00135,213.33,2025-10-27T10:17:00,marketplace,delivered
O0005575,C000880,P00013,216.66,2025-11-11T06:10:00,mobile_app,delivered
O0005576,C000965,P00141,353.2,2025-07-07T01:38:00,web,delivered
O0005577,C000492,P00106,987.32,2025-05-12T14:06:00,marketplace,delivered
O0005578,C000931,P00061,182.0,2025-03-02T11:40:00,marketplace,delivered
O0005579,C000713,P00076,357.81,2024-12-04T21:04:00,mobile_app,delivered
O0005580,C001032,P00028,482.99,2025-09-20T11:17:00,mobile_app,delivered
O0005581,C001478,P00028,482.99,2024-04-20T01:43:00,marketplace,delivered
O0005582,C001175,P00080,294.32,2025-01-15T07:00:00,web,delivered
O0005583,C001498,P00192,248.75,2024-05-18T06:33:00,mobile_app,delivered
O0005584,C000168,P00052,143.77,2025-01-08T23:10:00,store,cancelled
O0005585,C001065,P00080,588.64,2024-12-10T00:58:00,web,delivered
O0005586,C000512,P00004,734.66,2025-03-18T04:43:00,web,delivered
O0005587,C000576,P00183,396.93,2024-04-18T10:55:00,store,delivered
O0005588,C001038,P00122,219.66,2025-03-23T05:21:00,marketplace,returned
O0005589,C001151,P00062,128.5,2024-09-18T22:33:00,marketplace,delivered
O0005590,C001185,P00116,379.64,2024-09-12T01:51:00,store,delivered
O0005591,C001160,P00083,36.6,2025-05-04T05:45:00,mobile_app,delivered
O0005592,C000322,P00058,1234.2,2025-01-04T17:18:00,mobile_app,delivered
O0005593,C000228,P00041,285.46,2025-01-18T18:38:00,store,delivered
O0005594,C001145,P00154,503.07,2024-03-27T20:11:00,store,shipped
O0005595,C000733,P00021,97.36,2025-01-28T23:09:00,web,delivered
O0005596,C001434,P00149,271.48,2024-10-09T10:42:00,store,cancelled
O0005597,C000885,P00064,187.33,2024-11-25T04:55:00,web,delivered
O0005598,C000148,P00094,150.42,2024-06-22T10:20:00,marketplace,delivered
O0005599,C000748,P00084,431.44,2024-09-18T16:51:00,web,delivered
O0005600,C000962,P00195,231.24,2025-05-14T20:26:00,web,delivered
O0005601,C001402,P00077,448.26,2025-01-19T15:24:00,mobile_app,delivered
O0005602,C000293,P00194,64.77,2025-10-19T11:43:00,mobile_app,returned
O0005603,C001428,P00007,305.62,2024-02-28T23:35:00,web,delivered
