order_id,shipment_id,placed_at,customer_ref,quantity,priority
ORD0002248,SH0000948,2024-08-16T00:00:00,CUST06405,72,expedited
ORD0002249,SH0003633,2024-02-17T00:00:00,CUST03974,9,freight
ORD0002250,SH0002785,2025-03-06T00:00:00,CUST00590,68,freight
ORD0002251,SH0003914,2025-06-14T00:00:00,CUST08293,70,expedited
ORD0002252,SH0002646,2025-11-26T00:00:00,CUST00400,12,standard
ORD0002253,SH0001509,2025-01-15T00:00:00,CUST09041,26,freight
ORD0002254,SH0000320,2024-04-05T00:00:00,CUST01769,48,standard
ORD0002255,SH0000709,2024-02-14T00:00:00,CUST02650,52,expedited
ORD0002256,SH0000198,2024-02-03T00:00:00,CUST03110,88,freight
ORD0002257,SH0003004,2024-08-31T00:00:00,CUST03557,74,expedited
ORD0002258,SH0000995,2025-05-26T00:00:00,CUST09624,6,standard
ORD0002259,SH0003725,2024-01-03T00:00:00,CUST03869,70,freight
ORD0002260,SH0002606,2025-04-03T00:00:00,CUST08499,22,freight
ORD0002261,SH0003899,2024-03-05T00:00:00,CUST09168,69,freight
ORD0002262,SH0000865,2025-06-24T00:00:00,CUST04868,37,expedited
ORD0002263,SH0002128,2024-04-11T00:00:00,CUST06753,99,expedited
ORD0002264,SH0001770,2025-02-17T00:00:00,CUST04070,96,expedited
ORD0002265,SH0003607,2024-05-18T00:00:00,CUST00129,70,standard
ORD0002266,SH0001224,2025-06-08T00:00:00,CUST01518,24,expedited
ORD0002267,SH0000763,2025-02-18T00:00:00,CUST07126,38,expedited
ORD0002268,SH0001139,2024-06-01T00:00:00,CUST06767,40,expedited
ORD0002269,SH0003474,2024-01-31T00:00:00,CUST04221,60,freight
ORD0002270,SH0002288,2024-07-17T00:00:00,CUST02727,98,expedited
ORD0002271,SH0002454,2025-03-20T00:00:00,CUST06659,31,expedited
ORD0002272,SH0002432,2025-10-28T00:00:00,CUST05361,67,standard
ORD0002273,SH0002797,2025-12-10T00:00:00,CUST09005,61,expedited
ORD0002274,SH0003378,2024-11-05T00:00:00,CUST04466,79,freight
ORD0002275,SH0000691,2024-11-14T00:00:00,CUST06359,68,expedited
ORD0002276,SH0002718,2024-03-31T00:00:00,CUST05012,33,expedited
ORD0002277,SH0003340,2025-09-16T00:00:00,CUST03559,73,freight
ORD0002278,SH0002880,2024-12-08T00:00:00,CUST04084,12,expedited
ORD0002279,SH0001352,2025-03-23T00:00:00,CUST06608,40,freight
ORD0002280,SH0000590,2024-07-19T00:00:00,CUST04573,2,standard
ORD0002281,SH0002566,2025-01-22T00:00:00,CUST09557,98,standard
ORD0002282,SH0003468,2025-07-22T00:00:00,CUST09262,49,expedited
ORD0002283,SH0003136,2025-08-26T00:00:00,CUST06366,50,expedited
ORD0002284,SH0002734,2025-06-15T00:00:00,CUST01046,16,freight
ORD0002285,SH0002202,2024-07-05T00:00:00,CUST02279,74,standard
ORD0002286,SH0000995,2025-11-11T00:00:00,CUST02234,35,expedited
ORD0002287,SH0002294,2025-05-17T00:00:00,CUST02250,24,standard
ORD0002288,SH0000927,2025-04-23T00:00:00,CUST03404,30,expedited
ORD0002289,SH0002895,2025-07-25T00:00:00,CUST04421,7,expedited
ORD0002290,SH0002766,2024-03-06T00:00:00,CUST03338,66,expedited
ORD0002291,SH0002014,2024-11-04T00:00:00,CUST08533,42,expedited
ORD0002292,SH0002053,2024-09-07T00:00:00,CUST00843,34,expedited
ORD0002293,SH0001342,2025-08-21T00:00:00,CUST06308,88,expedited
ORD0002294,SH0002767,2025-04-05T00:00:00,CUST06543,84,freight
ORD0002295,SH0003752,2025-01-15T00:00:00,CUST07542,65,expedited
ORD0002296,SH0002300,2025-11-24T00:00:00,CUST00034,7,expedited
ORD0002297,SH0001381,2024-03-09T00:00:00,CUST02158,51,freight
ORD0002298,SH0003066,2025-05-05T00:00:00,CUST06952,34,freight
ORD0002299,SH0001046,2025-09-08T00:00:00,CUST04324,28,expedited
ORD0002300,SH0003749,2024-08-17T00:00:00,CUST02713,60,standard
ORD0002301,SH0001505,2025-02-24T00:00:00,CUST01759,33,expedited
ORD0002302,SH0001454,2024-07-16T00:00:00,CUST04117,33,standard
ORD0002303,SH0000173,2024-03-03T00:00:00,CUST04781,20,standard
ORD0002304,SH0002805,2025-06-06T00:00:00,CUST07066,57,expedited
ORD0002305,SH0001867,2024-04-12T00:00:00,CUST06040,18,standard
ORD0002306,SH0001022,2024-11-29T00:00:00,CUST01356,81,freight
ORD0002307,SH0000379,2025-08-08T00:00:00,CUST08645,45,freight
ORD0002308,SH0003866,2025-11-04T00:00:00,CUST00355,44,expedited
ORD0002309,SH0001532,2025-10-04T00:00:00,CUST01659,31,standard
ORD0002310,SH0001296,2025-07-14T00:00:00,CUST05234,7,freight
ORD0002311,SH0000358,2025-10-02T00:00:00,CUST04310,25,standard
ORD0002312,SH0003411,2024-07-09T00:00:00,CUST09218,65,expedited
ORD0002313,SH0003682,2025-03-09T00:00:00,CUST06729,91,standard
ORD0002314,SH0000762,2025-05-16T00:00:00,CUST09683,89,freight
ORD0002315,SH0000195,2024-10-12T00:00:00,CUST02111,27,standard
ORD0002316,SH0002244,2024-04-08T00:00:00,CUST00025,52,standard
ORD0002317,SH0003768,2025-06-01T00:00:00,CUST01268,95,expedited
ORD0002318,SH0000177,2024-02-09T00:00:00,CUST05957,20,standard
ORD0002319,SH0002470,2024-03-24T00:00:00,CUST08662,35,expedited
ORD0002320,SH0001880,2025-11-01T00:00:00,CUST04841,75,expedited
ORD0002321,SH0001482,2025-09-24T00:00:00,CUST09807,3,expedited
ORD0002322,SH0003470,2024-05-15T00:00:00,CUST07750,3,freight
ORD0002323,SH0000738,2024-12-25T00:00:00,CUST07032,13,standard
ORD0002324,SH0003284,2024-10-23T00:00:00,CUST03531,41,freight
ORD0002325,SH0003365,2024-07-17T00:00:00,CUST00733,40,standard
ORD0002326,SH0002570,2025-05-10T00:00:00,CUST07850,94,freight
ORD0002327,SH0002947,2025-01-10T00:00:00,CUST02023,29,standard
ORD0002328,SH0001753,2024-03-19T00:00:00,CUST00177,77,standard
ORD0002329,SH0003674,2024-05-23T00:00:00,CUST01781,52,freight
ORD0002330,SH0002407,2025-04-11T00:00:00,CUST04710,44,standard
ORD0002331,SH0003371,2025-04-15T00:00:00,CUST01806,37,expedited
ORD0002332,SH0000979,2024-06-07T00:00:00,CUST00716,37,standard
ORD0002333,SH0000338,2025-09-16T00:00:00,CUST02068,57,expedited
ORD0002334,SH0001019,2024-03-30T00:00:00,CUST02942,53,expedited
ORD0002335,SH0001684,2024-12-25T00:00:00,CUST06523,6,standard
ORD0002336,SH0000907,2024-07-25T00:00:00,CUST06581,12,expedited
ORD0002337,SH0003965,2024-12-30T00:00:00,CUST05566,66,standard
ORD0002338,SH0001714,2024-05-29T00:00:00,CUST04104,59,expedited
ORD0002339,SH0001358,2024-12-12T00:00:00,CUST02454,54,expedited
ORD0002340,SH0003850,2024-05-22T00:00:00,CUST00887,87,standard
ORD0002341,SH0001659,2025-10-06T00:00:00,CUST07750,96,standard
ORD0002342,SH0000589,2025-04-10T00:00:00,CUST05145,15,standard
ORD0002343,SH0000031,2024-12-30T00:00:00,CUST07153,71,expedited
ORD0002344,SH0000170,2025-03-12T00:00:00,CUST09487,1,expedited
ORD0002345,SH0001893,2024-03-18T00:00:00,CUST01163,23,standard
ORD0002346,SH0002858,2025-06-19T00:00:00,CUST01496,50,expedited
ORD0002347,SH0003561,2025-12-05T00:00:00,CUST09811,26,standard
ORD0002348,SH0003980,2024-09-03T00:00:00,CUST05979,25,freight
ORD0002349,SH0003290,2024-08-23T00:00:00,CUST03790,3,freight
ORD0002350,SH0003543,2025-01-14T00:00:00,CUST04466,68,expedited
ORD0002351,SH0003006,2025-08-19T00:00:00,CUST05237,11,expedited
ORD0002352,SH0001355,2025-04-29T00:00:00,CUST00918,57,freight
ORD0002353,SH0001215,2024-07-11T00:00:00,CUST02380,14,freight
ORD0002354,SH0002162,2024-08-20T00:00:00,CUST00525,19,expedited
ORD0002355,SH0000723,2025-02-09T00:00:00,CUST04342,53,freight
ORD0002356,SH0002164,2024-12-08T00:00:00,CUST05421,95,standard
ORD0002357,SH0002349,2024-01-26T00:00:00,CUST02337,93,standard
ORD0002358,SH0001247,2024-03-11T00:00:00,CUST01061,42,freight
ORD0002359,SH0001248,2025-07-11T00:00:00,CUST08264,5,expedited
ORD0002360,SH0000403,2024-02-21T00:00:00,CUST09941,29,standard
ORD0002361,SH0001165,2025-02-04T00:00:00,CUST05980,93,standard
ORD0002362,SH0000918,2025-03-02T00:00:00,CUST03327,98,standard
ORD0002363,SH0000026,2024-11-19T00:00:00,CUST07896,91,expedited
ORD0002364,SH0002866,2024-11-05T00:00:00,CUST03170,60,freight
ORD0002365,SH0003565,2024-02-24T00:00:00,CUST00047,74,freight
ORD0002366,SH0003685,2024-10-15T00:00:00,CUST01958,52,expedited
ORD0002367,SH0000955,2025-04-06T00:00:00,CUST07355,5,freight
ORD0002368,SH0002649,2024-05-30T00:00:00,CUST01571,60,standard
ORD0002369,SH0003393,2024-10-03T00:00:00,CUST07222,8,standard
ORD0002370,SH0003354,2024-07-07T00:00:00,CUST05587,91,freight
ORD0002371,SH0003579,2025-09-29T00:00:00,CUST02779,71,freight
ORD0002372,SH0003418,2024-08-17T00:00:00,CUST03476,81,freight
ORD0002373,SH0003050,2025-04-26T00:00:00,CUST01516,58,freight
ORD0002374,SH0003442,2025-07-06T00:00:00,CUST06129,49,freight
ORD0002375,SH0000444,2025-04-09T00:00:00,CUST06202,78,expedited
ORD0002376,SH0001535,2024-02-07T00:00:00,CUST05809,78,standard
ORD0002377,SH0002021,2024-08-30T00:00:00,CUST09220,31,standard
ORD0002378,SH0003127,2025-12-19T00:00:00,CUST01133,8,freight
ORD0002379,SH0001421,2025-01-06T00:00:00,CUST09661,11,expedited
ORD0002380,SH0002484,2025-07-15T00:00:00,CUST03099,32,freight
ORD0002381,SH0002664,2024-03-16T00:00:00,CUST07997,76,standard
ORD0002382,SH0003642,2025-01-19T00:00:00,CUST04710,83,expedited
ORD0002383,SH0000114,2025-06-15T00:00:00,CUST09865,92,expedited
ORD0002384,SH0002960,2024-11-03T00:00:00,CUST00707,50,expedited
ORD0002385,SH0002884,2025-10-06T00:00:00,CUST04849,46,standard
ORD0002386,SH0003031,2024-12-08T00:00:00,CUST09354,26,expedited
ORD0002387,SH0001913,2024-01-22T00:00:00,CUST08150,49,expedited
ORD0002388,SH0000027,2025-08-13T00:00:00,CUST04275,51,standard
ORD0002389,SH0003560,2024-01-13T00:00:00,CUST07683,69,freight
ORD0002390,SH0001312,2025-03-11T00:00:00,CUST02411,84,freight
ORD0002391,SH0000746,2025-04-05T00:00:00,CUST01813,75,freight
ORD0002392,SH0003353,2024-06-12T00:00:00,CUST06728,4,standard
ORD0002393,SH0003818,2025-10-08T00:00:00,CUST06275,95,standard
ORD0002394,SH0000496,2025-07-28T00:00:00,CUST07145,66,standard
ORD0002395,SH0003029,2024-04-30T00:00:00,CUST00432,78,standard
ORD0002396,SH0001785,2024-01-04T00:00:00,CUST09627,84,standard
ORD0002397,SH0002414,2024-10-12T00:00:00,CUST09367,1,freight
ORD0002398,SH0000275,2025-10-31T00:00:00,CUST07657,7,standard
ORD0002399,SH0003573,2024-07-20T00:00:00,CUST02227,64,freight
ORD0002400,SH0001663,2025-11-13T00:00:00,CUST02753,68,standard
ORD0002401,SH0001411,2025-11-15T00:00:00,CUST08583,60,expedited
ORD0002402,SH0003372,2025-05-17T00:00:00,CUST08122,7,standard
ORD0002403,SH0001136,2025-11-18T00:00:00,CUST09644,60,standard
ORD0002404,SH0002857,2025-01-29T00:00:00,CUST08298,17,standard
ORD0002405,SH0000430,2025-07-30T00:00:00,CUST05502,55,freight
ORD0002406,SH0002687,2025-09-06T00:00:00,CUST06573,40,expedited
ORD0002407,SH0000115,2025-05-17T00:00:00,CUST07366,26,freight
ORD0002408,SH0001302,2025-08-31T00:00:00,CUST05931,50,freight
ORD0002409,SH0003269,2025-07-30T00:00:00,CUST01836,76,standard
ORD0002410,SH0000611,2024-02-07T00:00:00,CUST05801,16,standard
ORD0002411,SH0001508,2025-02-14T00:00:00,CUST03934,94,freight
ORD0002412,SH0003824,2025-11-09T00:00:00,CUST07529,37,freight
ORD0002413,SH0002173,2025-11-17T00:00:00,CUST09991,23,expedited
ORD0002414,SH0000183,2024-02-19T00:00:00,CUST08126,46,standard
ORD0002415,SH0001738,2025-04-23T00:00:00,CUST04352,93,freight
ORD0002416,SH0001704,2025-10-16T00:00:00,CUST07747,25,expedited
ORD0002417,SH0002217,2024-05-03T00:00:00,CUST09027,17,freight
ORD0002418,SH0000462,2025-05-16T00:00:00,CUST08136,34,freight
ORD0002419,SH0001840,2024-10-15T00:00:00,CUST08177,58,freight
ORD0002420,SH0000977,2025-01-17T00:00:00,CUST05457,84,freight
ORD0002421,SH0001257,2024-08-09T00:00:00,CUST08798,31,expedited
ORD0002422,SH0001583,2025-09-10T00:00:00,CUST09481,76,expedited
ORD0002423,SH0003079,2024-05-07T00:00:00,CUST02907,45,standard
ORD0002424,SH0003166,2024-02-06T00:00:00,CUST01314,79,standard
ORD0002425,SH0000252,2025-12-14T00:00:00,CUST06225,33,expedited
ORD0002426,SH0002623,2025-08-14T00:00:00,CUST02016,20,expedited
ORD0002427,SH0003317,2025-05-17T00:00:00,CUST01833,74,standard
ORD0002428,SH0002328,2025-03-06T00:00:00,CUST09589,74,standard
ORD0002429,SH0000863,2025-01-13T00:00:00,CUST03915,87,standard
ORD0002430,SH0000871,2025-10-04T00:00:00,CUST01250,32,freight
ORD0002431,SH0001959,2025-07-24T00:00:00,CUST03551,6,expedited
ORD0002432,SH0002627,2025-02-06T00:00:00,CUST08689,17,freight
ORD0002433,SH0003267,2025-05-03T00:00:00,CUST06126,30,standard
ORD0002434,SH0001349,2024-12-05T00:00:00,CUST02915,55,freight
ORD0002435,SH0000703,2024-02-24T00:00:00,CUST02224,77,freight
ORD0002436,SH0001133,2025-07-16T00:00:00,CUST08043,33,expedited
ORD0002437,SH0002065,2024-05-06T00:00:00,CUST01863,24,freight
ORD0002438,SH0000645,2025-02-16T00:00:00,CUST09681,86,freight
ORD0002439,SH0000806,2024-10-24T00:00:00,CUST06035,16,expedited
ORD0002440,SH0000945,2025-08-07T00:00:00,CUST02706,17,standard
ORD0002441,SH0002371,2024-08-14T00:00:00,CUST01355,57,freight
ORD0002442,SH0001884,2025-06-06T00:00:00,CUST07069,43,standard
ORD0002443,SH0003249,2024-09-07T00:00:00,CUST09300,84,expedited
ORD0002444,SH0002808,2025-03-25T00:00:00,CUST06119,98,freight
ORD0002445,SH0002655,2024-02-26T00:00:00,CUST05181,42,expedited
ORD0002446,SH0002837,2025-11-07T00:00:00,CUST08109,93,expedited
ORD0002447,SH0003198,2025-07-30T00:00:00,CUST01292,59,expedited
ORD0002448,SH0000834,2024-03-16T00:00:00,CUST02056,86,expedited
ORD0002449,SH0000867,2024-11-05T00:00:00,CUST05230,27,expedited
ORD0002450,SH0001014,2025-05-29T00:00:00,CUST01253,9,freight
ORD0002451,SH0001353,2025-05-21T00:00:00,CUST05762,5,freight
ORD0002452,SH0000576,2025-04-15T00:00:00,CUST02587,7,freight
ORD0002453,SH0001112,2025-06-11T00:00:00,CUST00567,94,standard
ORD0002454,SH0001558,2025-08-28T00:00:00,CUST06113,58,freight
ORD0002455,SH0001443,2025-03-03T00:00:00,CUST03054,79,expedited
ORD0002456,SH0000807,2024-07-23T00:00:00,CUST09447,13,expedited
ORD0002457,SH0002194,2025-01-21T00:00:00,CUST07546,1,freight
ORD0002458,SH0002199,2024-11-18T00:00:00,CUST05316,3,expedited
ORD0002459,SH0002345,2024-10-05T00:00:00,CUST03732,100,freight
ORD0002460,SH0002634,2024-10-06T00:00:00,CUST04358,14,standard
ORD0002461,SH0003218,2024-03-10T00:00:00,CUST00256,39,standard
ORD0002462,SH0003514,2025-05-13T00:00:00,CUST09715,61,expedited
ORD0002463,SH0002548,2024-07-16T00:00:00,CUST05714,36,freight
ORD0002464,SH0000615,2024-04-27T00:00:00,CUST00022,14,freight
ORD0002465,SH0003275,2024-03-13T00:00:00,CUST08272,70,freight
ORD0002466,SH0002518,2025-03-01T00:00:00,CUST01861,28,standard
ORD0002467,SH0003123,2025-10-04T00:00:00,CUST09604,32,expedited
ORD0002468,SH0001836,2024-11-24T00:00:00,CUST03442,68,expedited
ORD0002469,SH0003262,2025-05-29T00:00:00,CUST01270,13,standard
ORD0002470,SH0001330,2025-05-26T00:00:00,CUST00615,25,expedited
ORD0002471,SH0001876,2025-01-13T00:00:00,CUST06481,7,freight
ORD0002472,SH0000378,2025-02-25T00:00:00,CUST04690,88,standard
ORD0002473,SH0001574,2024-07-10T00:00:00,CUST04946,43,expedited
ORD0002474,SH0001162,2025-03-02T00:00:00,CUST02665,1,standard
ORD0002475,SH0003938,2024-05-06T00:00:00,CUST03776,44,freight
ORD0002476,SH0001026,2025-02-02T00:00:00,CUST02779,19,freight
ORD0002477,SH0001023,2025-08-06T00:00:00,CUST04661,1,expedited
ORD0002478,SH0003426,2024-03-26T00:00:00,CUST07287,32,freight
ORD0002479,SH0001208,2024-08-22T00:00:00,CUST04525,50,expedited
ORD0002480,SH0003739,2024-03-04T00:00:00,CUST05579,34,expedited
ORD0002481,SH0002806,2024-02-20T00:00:00,CUST00829,54,standard
ORD0002482,SH0003260,2024-09-12T00:00:00,CUST09350,68,standard
ORD0002483,SH0000210,2025-03-28T00:00:00,CUST09471,100,expedited
ORD0002484,SH0000443,2025-02-04T00:00:00,CUST03111,44,standard
ORD0002485,SH0000305,2024-09-22T00:00:00,CUST01399,95,standard
ORD0002486,SH0000001,2024-06-23T00:00:00,CUST02710,38,freight
ORD0002487,SH0000437,2025-05-14T00:00:00,CUST05537,52,standard
ORD0002488,SH0001568,2025-06-10T00:00:00,CUST00681,78,expedited
ORD0002489,SH0001786,2024-09-16T00:00:00,CUST01407,68,freight
ORD0002490,SH0003908,2024-12-09T00:00:00,CUST04420,16,standard
ORD0002491,SH0000894,2025-11-21T00:00:00,CUST03228,56,expedited
ORD0002492,SH0001473,2024-01-13T00:00:00,CUST02301,67,expedited
ORD0002493,SH0003851,2025-09-03T00:00:00,CUST01103,43,expedited
ORD0002494,SH0002853,2024-11-23T00:00:00,CUST09042,15,expedited
ORD0002495,SH0002649,2025-09-19T00:00:00,CUST01620,86,expedited
ORD0002496,SH0002977,2025-04-29T00:00:00,CUST08991,22,freight
ORD0002497,SH0000243,2025-12-21T00:00:00,CUST05393,23,freight
ORD0002498,SH0003289,2024-11-07T00:00:00,CUST09709,23,standard
ORD0002499,SH0000350,2025-08-21T00:00:00,CUST01902,83,freight
ORD0002500,SH0000420,2025-10-28T00:00:00,CUST04638,21,freight
ORD0002501,SH0002387,2025-09-14T00:00:00,CUST04429,65,standard
ORD0002502,SH0001188,2024-04-22T00:00:00,CUST04657,1,standard
ORD0002503,SH0000886,2025-06-09T00:00:00,CUST05928,89,freight
ORD0002504,SH0001625,2025-08-14T00:00:00,CUST09520,25,freight
ORD0002505,SH0000495,2024-10-18T00:00:00,CUST02759,53,expedited
ORD0002506,SH0000630,2024-01-06T00:00:00,CUST01977,21,freight
ORD0002507,SH0000125,2024-04-20T00:00:00,CUST07376,39,standard
ORD0002508,SH0000623,2024-02-22T00:00:00,CUST08291,83,expedited
ORD0002509,SH0002874,2024-11-10T00:00:00,CUST07140,80,freight
ORD0002510,SH0002103,2025-06-17T00:00:00,CUST06406,52,expedited
ORD0002511,SH0002556,2024-10-31T00:00:00,CUST08908,10,freight
ORD0002512,SH0002221,2024-05-30T00:00:00,CUST07591,24,freight
ORD0002513,SH0000510,2024-09-10T00:00:00,CUST06317,59,freight
ORD0002514,SH0001339,2025-09-13T00:00:00,CUST01667,54,expedited
ORD0002515,SH0003918,2024-10-06T00:00:00,CUST09448,16,expedited
ORD0002516,SH0000783,2024-06-02T00:00:00,CUST01862,72,freight
ORD0002517,SH0000104,2024-04-07T00:00:00,CUST01611,25,standard
ORD0002518,SH0002119,2024-11-18T00:00:00,CUST02251,28,standard
ORD0002519,SH0001471,2025-02-16T00:00:00,CUST08742,99,standard
ORD0002520,SH0003634,2024-08-29T00:00:00,CUST04748,24,freight
ORD0002521,SH0001026,2024-01-13T00:00:00,CUST02054,19,freight
ORD0002522,SH0003591,2024-09-14T00:00:00,CUST06464,23,expedited
ORD0002523,SH0001952,2024-03-24T00:00:00,CUST03976,100,standard
ORD0002524,SH0000041,2024-05-22T00:00:00,CUST05130,32,expedited
ORD0002525,SH0000650,2024-09-04T00:00:00,CUST08796,55,expedited
ORD0002526,SH0003276,2024-02-10T00:00:00,CUST07343,61,expedited
ORD0002527,SH0000121,2024-11-14T00:00:00,CUST02205,80,freight
ORD0002528,SH0000810,2025-10-29T00:00:00,CUST09667,97,freight
ORD0002529,SH0002021,2025-10-17T00:00:00,CUST06989,91,expedited
ORD0002530,SH0003727,2025-04-26T00:00:00,CUST04954,7,freight
ORD0002531,SH0002870,2025-05-26T00:00:00,CUST07975,18,standard
ORD0002532,SH0000162,2025-04-04T00:00:00,CUST05538,23,expedited
ORD0002533,SH0003452,2025-12-05T00:00:00,CUST00848,3,standard
ORD0002534,SH0003410,2024-08-11T00:00:00,CUST00586,48,standard
ORD0002535,SH0000076,2025-12-05T00:00:00,CUST09803,92,expedited
ORD0002536,SH0003958,2024-05-28T00:00:00,CUST04647,60,standard
ORD0002537,SH0001411,2024-10-10T00:00:00,CUST02995,56,expedited
ORD0002538,SH0001185,2024-03-07T00:00:00,CUST07157,96,freight
ORD0002539,SH0002178,2025-08-29T00:00:00,CUST03397,76,standard
ORD0002540,SH0001988,2025-03-20T00:00:00,CUST03832,75,freight
ORD0002541,SH0001306,2025-12-17T00:00:00,CUST03035,29,freight
ORD0002542,SH0002693,2024-04-15T00:00:00,CUST09033,22,freight
ORD0002543,SH0002361,2024-07-14T00:00:00,CUST06247,83,standard
ORD0002544,SH0003974,2025-11-17T00:00:00,CUST02726,100,expedited
ORD0002545,SH0002249,2025-10-28T00:00:00,CUST06987,67,standard
ORD0002546,SH0001958,2024-02-10T00:00:00,CUST04492,24,freight
ORD0002547,SH0003589,2024-08-25T00:00:00,CUST05771,59,freight
ORD0002548,SH0000946,2024-03-21T00:00:00,CUST08537,79,freight
ORD0002549,SH0001504,2025-08-15T00:00:00,CUST03854,10,standard
ORD0002550,SH0002971,2025-03-12T00:00:00,CUST09479,76,standard
ORD0002551,SH0002762,2024-03-23T00:00:00,CUST03132,41,standard
ORD0002552,SH0001279,2025-04-23T00:00:00,CUST00934,45,standard
ORD0002553,SH0003338,2025-04-25T00:00:00,CUST00054,64,expedited
ORD0002554,SH0001535,2024-01-07T00:00:00,CUST09151,71,expedited
ORD0002555,SH0002319,2024-10-16T00:00:00,CUST09467,79,freight
ORD0002556,SH0003245,2025-02-13T00:00:00,CUST03241,45,expedited
ORD0002557,SH0001547,2025-05-31T00:00:00,CUST06818,91,expedited
ORD0002558,SH0000513,2024-03-13T00:00:00,CUST03894,70,standard
ORD0002559,SH0003325,2024-11-29T00:00:00,CUST09483,46,standard
ORD0002560,SH0002502,2024-09-20T00:00:00,CUST09051,36,freight
ORD0002561,SH0001470,2024-10-11T00:00:00,CUST02806,21,expedited
ORD0002562,SH0002386,2024-12-06T00:00:00,CUST05515,13,standard
ORD0002563,SH0003346,2024-07-12T00:00:00,CUST00566,96,expedited
ORD0002564,SH0002508,2024-03-09T00:00:00,CUST05751,38,standard
ORD0002565,SH0002383,2025-02-27T00:00:00,CUST03410,85,freight
ORD0002566,SH0001451,2024-04-22T00:00:00,CUST01630,4,freight
ORD0002567,SH0001682,2025-05-24T00:00:00,CUST05056,44,standard
ORD0002568,SH0002754,2024-08-23T00:00:00,CUST07026,30,expedited
ORD0002569,SH0003097,2024-12-30T00:00:00,CUST09918,2,expedited
ORD0002570,SH0003006,2024-02-01T00:00:00,CUST04125,9,expedited
ORD0002571,SH0000972,2025-05-23T00:00:00,CUST02332,19,standard
ORD0002572,SH0001068,2024-05-17T00:00:00,CUST06878,90,expedited
ORD0002573,SH0003454,2025-05-29T00:00:00,CUST07636,6,freight
ORD0002574,SH0000813,2025-11-25T00:00:00,CUST02826,28,freight
ORD0002575,SH0003381,2025-07-12T00:00:00,CUST01835,18,freight
ORD0002576,SH0000328,2025-03-27T00:00:00,CUST01034,68,freight
ORD0002577,SH0002678,2025-08-06T00:00:00,CUST03769,46,expedited
ORD0002578,SH0002763,2025-03-29T00:00:00,CUST05245,18,standard
ORD0002579,SH0000289,2024-06-14T00:00:00,CUST07229,96,expedited
ORD0002580,SH0003882,2025-08-18T00:00:00,CUST06932,32,expedited
ORD0002581,SH0003650,2024-08-10T00:00:00,CUST01152,12,expedited
ORD0002582,SH0002483,2024-07-29T00:00:00,CUST03909,14,standard
ORD0002583,SH0002191,2025-05-30T00:00:00,CUST06598,21,standard
ORD0002584,SH0000220,2025-03-18T00:00:00,CUST05477,75,expedited
ORD0002585,SH0002757,2024-01-27T00:00:00,CUST00438,31,freight
ORD0002586,SH0000391,2025-06-05T00:00:00,CUST00306,32,freight
ORD0002587,SH0001710,2024-10-31T00:00:00,CUST08964,48,freight
ORD0002588,SH0000379,2025-11-24T00:00:00,CUST00613,6,standard
ORD0002589,SH0000277,2025-05-27T00:00:00,CUST02507,39,standard
ORD0002590,SH0002893,2024-09-15T00:00:00,CUST00388,70,standard
ORD0002591,SH0001833,2024-02-16T00:00:00,CUST02207,67,expedited
ORD0002592,SH0003983,2025-03-08T00:00:00,CUST01026,55,freight
ORD0002593,SH0002253,2025-04-26T00:00:00,CUST08731,58,freight
ORD0002594,SH0003246,2025-10-09T00:00:00,CUST03138,24,standard
ORD0002595,SH0001153,2025-08-04T00:00:00,CUST09938,74,expedited
ORD0002596,SH0003530,2024-01-12T00:00:00,CUST03434,86,standard
ORD0002597,SH0003942,2024-01-22T00:00:00,CUST04589,25,freight
ORD0002598,SH0001275,2025-11-11T00:00:00,CUST08119,33,standard
ORD0002599,SH0002966,2024-07-28T00:00:00,CUST05026,40,standard
ORD0002600,SH0000427,2024-02-14T00:00:00,CUST06739,47,standard
ORD0002601,SH0003566,2024-02-16T00:00:00,CUST00340,38,expedited
ORD0002602,SH0000007,2024-03-08T00:00:00,CUST00196,81,expedited
ORD0002603,SH0000452,2024-07-23T00:00:00,CUST01998,31,expedited
ORD0002604,SH0001500,2024-12-07T00:00:00,CUST07458,74,expedited
ORD0002605,SH0000545,2024-02-18T00:00:00,CUST07739,98,standard
ORD0002606,SH0002804,2025-11-28T00:00:00,CUST02095,87,standard
ORD0002607,SH0002444,2024-12-31T00:00:00,CUST06934,97,freight
ORD0002608,SH0001901,2024-05-13T00:00:00,CUST01394,63,expedited
ORD0002609,SH0003255,2024-03-19T00:00:00,CUST08564,98,freight
ORD0002610,SH0003650,2025-07-26T00:00:00,CUST09536,71,expedited
ORD0002611,SH0002929,2025-07-21T00:00:00,CUST07437,63,expedited
ORD0002612,SH0001950,2025-03-24T00:00:00,CUST06079,9,standard
ORD0002613,SH0002048,2025-05-06T00:00:00,CUST07613,85,standard
ORD0002614,SH0000527,2024-08-06T00:00:00,CUST09936,69,standard
ORD0002615,SH0002183,2025-08-10T00:00:00,CUST03657,79,expedited
ORD0002616,SH0002634,2025-10-13T00:00:00,CUST02633,6,expedited
ORD0002617,SH0002075,2025-05-02T00:00:00,CUST03683,5,expedited
ORD0002618,SH0001479,2024-04-29T00:00:00,CUST09616,33,expedited
ORD0002619,SH0001399,2025-05-28T00:00:00,CUST06715,66,standard
ORD0002620,SH0002642,2025-04-12T00:00:00,CUST03659,36,standard
