account_id,customer_id,account_type,open_date,status,balance
ACC0001375,CUS000390,savings,2025-03-23,active,45203.83
ACC0001376,CUS000725,savings,2022-03-14,active,27750.75
ACC0001377,CUS000968,checking,2024-07-03,active,38481.38
ACC0001378,CUS001105,checking,2025-11-04,active,44958.08
ACC0001379,CUS000623,savings,2026-02-19,active,21610.78
ACC0001380,CUS000604,savings,2021-07-10,active,5324.6
ACC0001381,CUS001454,credit,2023-08-04,active,20628.16
ACC0001382,CUS000846,credit,2021-09-25,active,25276.63
ACC0001383,CUS001246,checking,2025-08-29,active,26646.84
ACC0001384,CUS001237,credit,2021-10-08,active,40561.53
ACC0001385,CUS000193,credit,2023-01-07,active,39844.1
ACC0001386,CUS000642,checking,2022-02-03,active,13711.48
ACC0001387,CUS001743,savings,2025-12-03,active,34202.39
ACC0001388,CUS000493,money_market,2022-10-23,active,23673.1
ACC0001389,CUS001257,money_market,2024-01-24,closed,17235.95
ACC0001390,CUS000612,money_market,2022-01-25,active,4924.47
ACC0001391,CUS001999,credit,2022-05-22,active,16248.39
ACC0001392,CUS000871,credit,2026-03-19,active,24855.82
ACC0001393,CUS000462,checking,2022-10-01,active,17775.87
ACC0001394,CUS000289,savings,2022-02-20,active,27827.61
ACC0001395,CUS000433,money_market,2025-12-16,active,32811.84
ACC0001396,CUS000980,money_market,2022-01-13,active,19301.89
ACC0001397,CUS001554,checking,2023-01-03,active,1626.45
ACC0001398,CUS001446,savings,2023-07-08,active,1933.53
ACC0001399,CUS001099,savings,2022-07-05,active,40724.85
ACC0001400,CUS000205,credit,2026-01-21,active,19125.82
ACC0001401,CUS001188,money_market,2023-06-02,closed,29721.14
ACC0001402,CUS000990,savings,2023-12-06,active,18095.52
ACC0001403,CUS001416,credit,2022-10-01,active,16969.58
ACC0001404,CUS001991,checking,2025-08-10,dormant,36285.68
ACC0001405,CUS001270,credit,2021-11-10,active,48116.03
ACC0001406,CUS000744,money_market,2025-05-05,active,30822.19
ACC0001407,CUS000754,credit,2025-12-16,active,22109.28
ACC0001408,CUS000852,money_market,2023-02-15,dormant,39818.34
ACC0001409,CUS000303,money_market,2022-11-09,active,12551.7
ACC0001410,CUS000426,savings,2024-06-15,active,32472.45
ACC0001411,CUS000063,savings,2025-09-01,active,42149.4
ACC0001412,CUS000551,checking,2024-06-19,active,3884.82
ACC0001413,CUS001176,checking,2022-05-16,active,48746.29
ACC0001414,CUS001855,savings,2022-09-22,active,1694.68
ACC0001415,CUS001523,savings,2023-05-30,active,41138.75
ACC0001416,CUS000183,money_market,2024-06-27,active,45355.86
ACC0001417,CUS000839,checking,2025-03-23,frozen,4081.95
ACC0001418,CUS001859,checking,2023-10-12,active,39134.52
ACC0001419,CUS000326,money_market,2025-07-08,active,4036.66
ACC0001420,CUS000573,credit,2022-02-08,closed,43690.71
ACC0001421,CUS000522,savings,2024-02-09,closed,38891.91
ACC0001422,CUS001213,money_market,2023-06-04,active,21531.57
ACC0001423,CUS001915,money_market,2024-08-08,active,7012.66
ACC0001424,CUS000069,credit,2023-06-05,active,12550.84
ACC0001425,CUS000834,money_market,2024-05-27,active,33993.66
ACC0001426,CUS000057,credit,2022-12-26,active,10993.58
ACC0001427,CUS000354,checking,2024-01-07,active,32987.53
ACC0001428,CUS001910,checking,2021-08-26,active,46379.66
ACC0001429,CUS000158,money_market,2023-02-08,active,8852.48
ACC0001430,CUS001776,savings,2023-08-31,active,41782.49
ACC0001431,CUS000878,checking,2023-05-27,active,1370.25
ACC0001432,CUS000625,credit,2026-03-29,active,23974.93
ACC0001433,CUS001275,savings,2026-05-13,active,48727.57
ACC0001434,CUS000285,savings,2022-08-08,active,23107.02
ACC0001435,CUS000179,checking,2025-08-28,closed,8693.58
ACC0001436,CUS000858,savings,2022-05-06,frozen,11844.41
ACC0001437,CUS000073,savings,2026-01-23,frozen,44987.44
ACC0001438,CUS000985,credit,2026-05-08,active,19337.37
ACC0001439,CUS000821,savings,2021-06-15,active,47430.76
ACC0001440,CUS001333,checking,2023-07-14,active,37144.68
ACC0001441,CUS000262,credit,2024-10-30,closed,44848.8
ACC0001442,CUS001151,money_market,2023-05-07,active,47565.4
ACC0001443,CUS000370,credit,2023-09-06,active,28509.67
ACC0001444,CUS001546,savings,2024-10-22,active,16222.11
ACC0001445,CUS001464,money_market,2021-06-29,active,10529.65
ACC0001446,CUS001237,savings,2021-07-15,active,28462.75
ACC0001447,CUS001171,money_market,2021-10-03,active,17214.39
ACC0001448,CUS000564,credit,2022-09-08,active,30162.6
ACC0001449,CUS001517,savings,2023-11-09,active,2882.57
ACC0001450,CUS000624,credit,2025-07-29,active,35027.05
ACC0001451,CUS000056,savings,2021-07-28,active,35442.5
ACC0001452,CUS000322,checking,2023-11-26,active,6800.01
ACC0001453,CUS000406,savings,2025-02-21,active,20692.5
ACC0001454,CUS000329,checking,2024-01-24,active,11476.05
ACC0001455,CUS001688,credit,2022-11-19,active,45859.58
ACC0001456,CUS000865,checking,2025-12-20,active,10182.44
ACC0001457,CUS000315,checking,2025-06-17,closed,23382.68
ACC0001458,CUS001052,checking,2025-06-16,active,17015.32
ACC0001459,CUS000833,checking,2024-07-17,active,25165.12
ACC0001460,CUS000987,credit,2023-08-10,closed,14740.32
ACC0001461,CUS000727,money_market,2023-08-06,frozen,42326.81
ACC0001462,CUS001585,money_market,2024-12-17,closed,5829.77
ACC0001463,CUS001754,credit,2023-05-03,active,4462.32
ACC0001464,CUS000821,savings,2022-07-09,active,33917.67
ACC0001465,CUS000695,money_market,2025-01-29,active,43109.34
ACC0001466,CUS001952,money_market,2023-07-10,active,19508.03
ACC0001467,CUS000320,credit,2023-11-20,dormant,29806.4
ACC0001468,CUS000775,money_market,2025-01-06,frozen,8413.04
ACC0001469,CUS000497,checking,2023-04-30,active,26385.46
ACC0001470,CUS000848,checking,2025-08-24,active,20550.01
ACC0001471,CUS000732,checking,2025-04-26,active,45398.35
ACC0001472,CUS000103,money_market,2022-11-06,closed,41474.05
ACC0001473,CUS000057,credit,2025-09-01,active,49937.06
ACC0001474,CUS000013,money_market,2021-08-11,active,19505.29
ACC0001475,CUS000003,savings,2025-07-30,active,21944.11
ACC0001476,CUS001704,credit,2024-05-02,active,4018.17
ACC0001477,CUS001447,credit,2022-01-04,active,33189.25
ACC0001478,CUS000256,savings,2022-03-10,closed,36931.18
ACC0001479,CUS001266,money_market,2021-10-09,active,36816.95
ACC0001480,CUS001006,credit,2022-02-05,active,29722.16
ACC0001481,CUS000321,credit,2022-09-06,frozen,27888.0
ACC0001482,CUS000973,savings,2025-10-28,active,2954.36
ACC0001483,CUS001533,money_market,2022-04-26,active,15537.6
ACC0001484,CUS001492,credit,2023-07-19,closed,42069.54
ACC0001485,CUS000871,money_market,2024-11-15,active,37839.61
ACC0001486,CUS000971,credit,2024-06-25,active,49078.36
ACC0001487,CUS000192,checking,2024-06-05,dormant,23233.14
ACC0001488,CUS000408,money_market,2026-04-21,active,33731.05
ACC0001489,CUS000646,money_market,2024-09-28,active,28323.81
ACC0001490,CUS000628,savings,2023-04-09,active,3629.44
ACC0001491,CUS001816,money_market,2023-08-29,active,26845.9
ACC0001492,CUS000277,checking,2025-07-17,active,47334.04
ACC0001493,CUS000577,credit,2022-02-06,frozen,38453.4
ACC0001494,CUS000434,savings,2022-03-08,active,10628.45
ACC0001495,CUS000170,credit,2021-10-24,active,49490.93
ACC0001496,CUS000506,credit,2022-04-18,active,23430.92
ACC0001497,CUS001001,credit,2022-07-15,active,12172.66
ACC0001498,CUS000001,money_market,2023-12-06,active,14741.66
ACC0001499,CUS001820,credit,2023-07-25,active,2923.08
ACC0001500,CUS001317,credit,2024-04-22,active,24995.67
ACC0001501,CUS001299,savings,2025-04-10,active,27941.06
ACC0001502,CUS000148,credit,2026-02-15,closed,2237.85
ACC0001503,CUS001959,money_market,2023-09-03,active,49833.74
ACC0001504,CUS000052,savings,2024-01-26,active,16252.84
ACC0001505,CUS001797,credit,2023-06-11,active,44842.77
ACC0001506,CUS000085,savings,2024-06-18,active,18979.71
ACC0001507,CUS001094,money_market,2024-12-11,active,28150.79
ACC0001508,CUS001805,checking,2024-10-20,frozen,43367.29
ACC0001509,CUS000205,checking,2023-03-26,active,44448.93
ACC0001510,CUS000505,credit,2025-04-23,active,36073.43
ACC0001511,CUS000430,savings,2025-05-05,active,29777.17
ACC0001512,CUS000677,credit,2021-11-03,active,21789.92
ACC0001513,CUS000239,credit,2023-05-24,active,2478.81
ACC0001514,CUS000672,credit,2025-04-14,active,26982.81
ACC0001515,CUS000020,checking,2024-03-22,active,29038.06
ACC0001516,CUS000437,checking,2025-06-11,active,14935.21
ACC0001517,CUS000381,credit,2026-01-01,active,2304.11
ACC0001518,CUS001193,money_market,2022-03-03,active,11533.11
ACC0001519,CUS000728,checking,2024-10-02,active,7559.43
ACC0001520,CUS000821,money_market,2024-01-27,active,18305.74
ACC0001521,CUS000835,money_market,2023-03-08,active,45128.04
ACC0001522,CUS001729,money_market,2024-03-19,frozen,14497.17
ACC0001523,CUS001434,credit,2021-07-27,active,27108.56
ACC0001524,CUS000386,checking,2024-12-27,frozen,5243.43
ACC0001525,CUS001187,savings,2023-08-29,active,35448.36
ACC0001526,CUS000892,savings,2024-11-05,active,17897.07
ACC0001527,CUS001381,checking,2022-02-05,active,12183.93
ACC0001528,CUS000739,money_market,2023-04-07,closed,32946.78
ACC0001529,CUS000062,money_market,2025-06-04,active,12621.25
ACC0001530,CUS001429,money_market,2022-08-14,active,44861.11
ACC0001531,CUS001640,credit,2023-02-24,active,46945.73
ACC0001532,CUS001335,savings,2022-07-17,active,38415.9
ACC0001533,CUS000689,money_market,2025-02-02,active,39471.63
ACC0001534,CUS000026,savings,2022-08-03,active,47928.62
ACC0001535,CUS001249,money_market,2023-03-29,active,4236.02
ACC0001536,CUS000759,checking,2022-11-05,active,49508.64
ACC0001537,CUS000566,checking,2021-08-25,active,22407.57
ACC0001538,CUS000542,credit,2024-05-07,active,24089.83
ACC0001539,CUS001205,credit,2022-04-24,active,44282.07
ACC0001540,CUS001125,checking,2022-12-26,active,27716.24
ACC0001541,CUS001942,money_market,2025-07-15,active,8780.31
ACC0001542,CUS001974,credit,2025-09-07,active,36265.46
ACC0001543,CUS000025,checking,2025-11-01,active,10158.35
ACC0001544,CUS001798,checking,2025-01-04,active,3463.55
ACC0001545,CUS000577,credit,2024-10-10,active,8258.72
ACC0001546,CUS000931,savings,2026-02-15,active,47238.27
ACC0001547,CUS000277,credit,2024-08-30,active,36337.73
ACC0001548,CUS000435,money_market,2021-08-09,frozen,25665.72
ACC0001549,CUS000802,checking,2022-12-07,active,24359.05
ACC0001550,CUS001469,checking,2024-03-06,active,41063.62
ACC0001551,CUS000993,savings,2024-06-12,active,5123.87
ACC0001552,CUS000246,money_market,2022-09-03,active,25954.68
ACC0001553,CUS000109,money_market,2024-03-13,active,23675.0
ACC0001554,CUS000699,savings,2023-08-29,active,37813.68
ACC0001555,CUS001529,credit,2021-10-05,active,27895.61
ACC0001556,CUS001032,savings,2021-10-08,active,40265.93
ACC0001557,CUS000283,credit,2023-12-07,frozen,28472.3
ACC0001558,CUS000714,checking,2024-09-08,dormant,14081.63
ACC0001559,CUS000971,checking,2022-04-09,closed,31438.91
ACC0001560,CUS000680,savings,2025-06-26,active,20714.34
ACC0001561,CUS001061,checking,2023-12-28,active,7694.48
ACC0001562,CUS000995,credit,2024-12-27,active,12142.92
ACC0001563,CUS000441,credit,2023-04-10,active,41368.45
ACC0001564,CUS000613,credit,2023-05-05,active,38379.09
ACC0001565,CUS001453,checking,2023-01-17,active,42227.96
ACC0001566,CUS001489,credit,2022-01-30,active,17351.82
ACC0001567,CUS001344,checking,2025-12-06,active,11444.31
ACC0001568,CUS000612,credit,2022-09-26,closed,43971.57
ACC0001569,CUS001134,money_market,2025-03-09,active,35498.69
ACC0001570,CUS001194,credit,2026-05-18,active,15070.42
ACC0001571,CUS001045,savings,2021-09-01,active,9639.78
ACC0001572,CUS000289,checking,2025-09-04,active,20850.02
ACC0001573,CUS000917,savings,2025-08-08,active,24830.95
ACC0001574,CUS000375,savings,2023-06-18,active,16464.88
ACC0001575,CUS000781,savings,2022-06-08,active,40981.03
ACC0001576,CUS000598,savings,2025-11-01,active,39790.34
ACC0001577,CUS001358,money_market,2025-10-20,active,48281.34
ACC0001578,CUS001221,money_market,2025-12-07,active,24272.3
ACC0001579,CUS000079,savings,2022-05-26,active,34303.64
ACC0001580,CUS000362,savings,2023-01-06,active,30181.26
ACC0001581,CUS001990,credit,2023-07-01,active,23332.52
ACC0001582,CUS000806,savings,2023-03-03,active,14827.82
ACC0001583,CUS001348,checking,2024-07-24,active,27192.3
ACC0001584,CUS001451,checking,2022-07-10,active,35014.87
ACC0001585,CUS000233,savings,2022-09-30,closed,7639.93
ACC0001586,CUS000537,credit,2022-05-26,closed,41592.56
ACC0001587,CUS000513,checking,2024-03-23,active,43851.74
ACC0001588,CUS001539,savings,2024-11-06,active,22502.51
ACC0001589,CUS000538,credit,2024-10-21,active,36632.28
ACC0001590,CUS000517,savings,2024-04-04,active,21843.42
ACC0001591,CUS001632,credit,2024-12-20,active,29987.19
ACC0001592,CUS001639,credit,2021-06-18,active,20171.42
ACC0001593,CUS000974,credit,2022-10-25,closed,36238.61
ACC0001594,CUS001568,checking,2021-08-03,active,15100.98
ACC0001595,CUS000768,savings,2024-07-30,active,42295.19
ACC0001596,CUS001873,checking,2022-06-11,active,46172.1
ACC0001597,CUS000219,credit,2024-08-10,active,47711.05
ACC0001598,CUS001393,credit,2025-08-30,active,15976.84
ACC0001599,CUS001465,savings,2026-03-21,active,4450.21
ACC0001600,CUS000590,checking,2024-08-21,active,6234.34
ACC0001601,CUS000464,money_market,2022-12-26,active,40295.16
ACC0001602,CUS000809,credit,2022-10-26,active,15711.1
ACC0001603,CUS000623,savings,2024-07-10,active,42871.1
ACC0001604,CUS000704,money_market,2024-03-06,active,5236.8
ACC0001605,CUS001746,savings,2022-07-27,active,13090.88
ACC0001606,CUS001495,savings,2023-08-02,active,46280.75
ACC0001607,CUS001164,checking,2022-07-16,closed,1923.8
ACC0001608,CUS000535,savings,2024-01-08,active,33234.16
ACC0001609,CUS000961,credit,2024-11-16,active,34015.92
ACC0001610,CUS001534,savings,2024-01-15,frozen,40547.46
ACC0001611,CUS001704,credit,2025-07-28,active,3695.6
ACC0001612,CUS001296,checking,2024-01-18,active,1034.68
ACC0001613,CUS001836,money_market,2025-05-08,frozen,42577.9
ACC0001614,CUS000887,credit,2022-08-08,active,1712.93
ACC0001615,CUS001762,credit,2023-10-09,frozen,6387.61
ACC0001616,CUS001112,money_market,2023-02-12,active,16649.28
ACC0001617,CUS001936,credit,2022-07-02,active,25181.03
ACC0001618,CUS000235,savings,2025-12-28,active,24395.87
ACC0001619,CUS001177,money_market,2023-02-03,frozen,5082.18
ACC0001620,CUS001834,money_market,2022-03-22,active,27237.65
ACC0001621,CUS000837,checking,2025-02-05,active,38278.37
ACC0001622,CUS001493,money_market,2023-07-01,active,6420.11
ACC0001623,CUS001898,savings,2025-10-26,active,16484.38
ACC0001624,CUS001440,money_market,2021-12-03,active,20614.79
ACC0001625,CUS000827,money_market,2024-05-04,active,16035.19
ACC0001626,CUS000493,savings,2025-08-02,active,26337.91
ACC0001627,CUS000854,savings,2021-07-13,active,7829.64
ACC0001628,CUS000982,savings,2026-02-25,active,8507.23
ACC0001629,CUS001109,money_market,2021-07-26,closed,46257.77
ACC0001630,CUS001248,money_market,2024-03-01,active,34639.3
ACC0001631,CUS001031,checking,2023-05-19,active,33329.04
ACC0001632,CUS000081,savings,2023-05-31,active,27448.62
ACC0001633,CUS000054,money_market,2025-09-25,active,37888.43
ACC0001634,CUS000105,money_market,2024-07-28,closed,19840.32
ACC0001635,CUS001329,credit,2024-03-19,active,684.64
ACC0001636,CUS000841,checking,2024-08-20,dormant,20743.25
ACC0001637,CUS000204,credit,2023-12-20,active,1761.13
ACC0001638,CUS001813,savings,2023-05-29,active,34607.28
ACC0001639,CUS001325,savings,2025-10-18,active,16967.3
ACC0001640,CUS001995,money_market,2025-11-16,active,5558.18
ACC0001641,CUS001086,savings,2024-06-03,active,49954.27
ACC0001642,CUS000465,checking,2023-11-01,active,24219.72
ACC0001643,CUS000565,credit,2025-10-17,active,1978.36
ACC0001644,CUS000575,money_market,2023-08-08,dormant,49147.48
ACC0001645,CUS001700,credit,2025-02-19,active,16865.02
ACC0001646,CUS000725,savings,2025-03-10,active,26244.64
ACC0001647,CUS000636,credit,2021-07-11,active,49863.53
ACC0001648,CUS001642,savings,2024-11-23,active,30886.0
ACC0001649,CUS001506,money_market,2025-01-17,active,37951.55
ACC0001650,CUS000974,checking,2025-07-02,active,21694.73
ACC0001651,CUS001409,savings,2022-07-14,active,42361.01
ACC0001652,CUS001249,credit,2021-07-08,active,25056.22
ACC0001653,CUS000066,checking,2026-05-09,active,27339.01
ACC0001654,CUS001787,money_market,2025-10-24,active,17473.64
ACC0001655,CUS001767,money_market,2023-01-01,active,27639.54
ACC0001656,CUS000668,checking,2021-06-17,active,7592.94
ACC0001657,CUS000739,money_market,2022-09-11,active,2979.64
ACC0001658,CUS001354,money_market,2026-01-22,active,41199.32
ACC0001659,CUS000688,money_market,2023-05-10,active,26921.21
ACC0001660,CUS000440,savings,2023-04-27,active,13029.23
ACC0001661,CUS000852,savings,2022-02-11,active,2791.97
ACC0001662,CUS001224,checking,2024-12-08,closed,11987.64
ACC0001663,CUS001079,savings,2022-09-21,dormant,37307.31
ACC0001664,CUS000275,checking,2023-11-30,active,712.64
ACC0001665,CUS001180,credit,2022-12-10,active,10112.53
ACC0001666,CUS001037,credit,2024-02-27,active,20269.62
ACC0001667,CUS000326,money_market,2022-08-08,active,35576.94
ACC0001668,CUS000043,savings,2024-02-18,active,8113.52
ACC0001669,CUS000450,checking,2023-03-22,active,47228.27
ACC0001670,CUS001727,credit,2024-09-30,closed,28692.42
ACC0001671,CUS001969,checking,2022-08-23,active,47963.26
ACC0001672,CUS000862,savings,2025-06-27,active,18091.9
ACC0001673,CUS000698,checking,2022-06-29,active,46825.85
ACC0001674,CUS001855,savings,2022-09-15,active,10387.94
ACC0001675,CUS000694,checking,2022-11-27,active,34031.21
ACC0001676,CUS000274,money_market,2023-07-06,active,2307.75
ACC0001677,CUS001828,money_market,2026-01-12,active,4597.37
ACC0001678,CUS000249,checking,2023-11-09,active,49875.23
ACC0001679,CUS000422,savings,2026-02-28,active,10485.52
ACC0001680,CUS000980,credit,2023-04-29,closed,6502.04
ACC0001681,CUS000923,checking,2022-04-29,active,6516.34
ACC0001682,CUS001999,savings,2025-04-24,active,31599.17
ACC0001683,CUS001062,credit,2022-05-24,active,35294.6
ACC0001684,CUS000406,credit,2022-10-14,active,25658.33
ACC0001685,CUS000908,credit,2024-04-03,closed,29031.09
ACC0001686,CUS001852,credit,2023-01-26,active,36632.62
ACC0001687,CUS000782,money_market,2022-11-09,active,24620.09
ACC0001688,CUS001305,credit,2026-03-17,active,38552.83
ACC0001689,CUS000880,money_market,2024-02-02,active,11754.75
ACC0001690,CUS000727,savings,2024-07-18,active,28407.86
ACC0001691,CUS000254,savings,2021-07-11,active,29196.58
ACC0001692,CUS000998,savings,2023-01-19,active,32646.22
ACC0001693,CUS001172,checking,2024-11-26,active,9625.94
ACC0001694,CUS001340,savings,2021-08-05,active,2222.91
ACC0001695,CUS001764,credit,2023-09-26,active,15680.54
ACC0001696,CUS000425,money_market,2024-10-17,closed,1535.06
ACC0001697,CUS001994,credit,2025-12-16,active,10983.39
ACC0001698,CUS001824,money_market,2026-03-24,active,22973.95
ACC0001699,CUS001193,money_market,2021-12-11,active,37435.93
ACC0001700,CUS000782,checking,2023-02-14,active,25399.05
ACC0001701,CUS000891,checking,2023-11-30,active,10366.66
ACC0001702,CUS000631,checking,2021-08-22,active,48809.91
ACC0001703,CUS001576,money_market,2021-11-23,active,27163.43
ACC0001704,CUS001057,money_market,2024-06-24,active,14073.12
ACC0001705,CUS001538,checking,2024-08-29,active,18816.87
ACC0001706,CUS001881,savings,2026-03-21,active,13480.53
ACC0001707,CUS000419,credit,2022-12-11,active,42210.58
ACC0001708,CUS000989,checking,2024-09-01,active,44547.32
ACC0001709,CUS000754,savings,2022-12-16,active,5771.18
ACC0001710,CUS001435,checking,2024-09-06,active,33520.12
ACC0001711,CUS000433,savings,2022-06-21,active,33256.3
ACC0001712,CUS000475,savings,2021-10-20,active,40162.1
ACC0001713,CUS001366,money_market,2023-02-04,active,12169.52
ACC0001714,CUS001548,credit,2023-09-01,active,3347.04
ACC0001715,CUS000082,checking,2025-08-29,active,14010.52
ACC0001716,CUS001984,money_market,2024-12-15,closed,25456.6
ACC0001717,CUS000305,savings,2022-09-03,active,70.49
ACC0001718,CUS001494,money_market,2025-01-15,active,30055.06
ACC0001719,CUS000420,checking,2025-01-13,active,44311.06
ACC0001720,CUS001547,credit,2021-10-16,active,41485.1
ACC0001721,CUS000768,credit,2024-06-18,active,27603.81
ACC0001722,CUS001925,checking,2022-02-08,active,30965.15
ACC0001723,CUS000001,savings,2021-07-16,active,16934.69
ACC0001724,CUS001475,checking,2025-05-20,active,23218.11
ACC0001725,CUS001461,checking,2022-03-01,active,30003.5
ACC0001726,CUS001623,credit,2024-11-18,active,28663.94
ACC0001727,CUS000512,credit,2022-01-02,active,27922.65
ACC0001728,CUS000888,credit,2025-09-28,active,2770.58
ACC0001729,CUS001281,savings,2024-11-19,frozen,10532.38
ACC0001730,CUS001650,money_market,2023-04-14,active,1028.05
ACC0001731,CUS000168,money_market,2022-05-12,active,12342.66
ACC0001732,CUS001555,money_market,2026-02-16,active,12410.84
ACC0001733,CUS000769,savings,2023-08-13,active,20658.95
ACC0001734,CUS001679,savings,2022-07-21,active,38985.48
ACC0001735,CUS001515,money_market,2023-01-31,active,39903.52
ACC0001736,CUS000539,savings,2025-04-01,active,21488.15
ACC0001737,CUS001035,savings,2022-12-19,active,22375.02
ACC0001738,CUS000380,money_market,2022-10-23,active,38454.67
ACC0001739,CUS001543,checking,2025-09-13,closed,25565.85
ACC0001740,CUS001090,checking,2025-05-13,active,13155.6
ACC0001741,CUS000813,money_market,2023-09-19,active,34019.89
ACC0001742,CUS000615,checking,2023-11-22,active,40766.04
ACC0001743,CUS000152,credit,2025-12-26,dormant,10482.63
ACC0001744,CUS000984,checking,2022-08-17,active,45673.22
ACC0001745,CUS000481,money_market,2025-07-21,active,40029.02
ACC0001746,CUS000982,money_market,2026-05-24,dormant,30581.64
ACC0001747,CUS000524,savings,2025-11-01,active,21198.57
ACC0001748,CUS001212,savings,2021-07-16,active,13261.66
ACC0001749,CUS001754,savings,2022-09-05,active,44944.28
ACC0001750,CUS000282,savings,2022-01-01,dormant,34684.95
ACC0001751,CUS000999,credit,2024-12-15,active,41922.09
ACC0001752,CUS000268,checking,2023-02-19,active,9763.63
ACC0001753,CUS000095,checking,2024-01-26,active,30532.68
ACC0001754,CUS000109,money_market,2025-05-04,active,3484.33
ACC0001755,CUS001678,checking,2026-04-14,closed,8742.4
ACC0001756,CUS001176,savings,2022-03-10,active,15003.52
ACC0001757,CUS000960,money_market,2024-03-09,active,25149.35
ACC0001758,CUS000041,savings,2025-04-17,active,36582.44
ACC0001759,CUS000050,checking,2023-06-26,active,666.95
ACC0001760,CUS000500,checking,2024-06-22,dormant,45412.29
ACC0001761,CUS001122,checking,2026-04-02,active,10697.62
ACC0001762,CUS000946,checking,2025-08-20,active,38592.87
ACC0001763,CUS001142,money_market,2025-10-31,active,43256.93
ACC0001764,CUS000368,money_market,2023-12-18,active,31161.16
ACC0001765,CUS000646,money_market,2023-06-07,active,4429.11
ACC0001766,CUS000193,savings,2024-06-14,active,42732.24
ACC0001767,CUS000290,money_market,2024-07-06,active,43798.62
ACC0001768,CUS000327,credit,2023-01-10,closed,19091.41
ACC0001769,CUS000876,checking,2022-02-26,frozen,48030.54
ACC0001770,CUS000924,checking,2026-03-11,active,10845.98
ACC0001771,CUS000321,money_market,2023-02-13,dormant,40909.05
ACC0001772,CUS000057,money_market,2023-06-19,active,48030.24
ACC0001773,CUS001998,checking,2023-10-11,active,48003.39
ACC0001774,CUS001894,credit,2022-03-17,active,40048.47
ACC0001775,CUS000122,credit,2025-10-25,active,29940.77
ACC0001776,CUS001747,savings,2021-06-18,active,9547.17
ACC0001777,CUS000196,checking,2025-08-30,active,30680.37
ACC0001778,CUS001767,money_market,2024-10-12,active,5822.43
ACC0001779,CUS001465,money_market,2023-09-13,closed,18350.26
ACC0001780,CUS000910,checking,2023-11-24,active,8182.7
ACC0001781,CUS000733,checking,2023-10-05,active,19045.26
ACC0001782,CUS000128,credit,2022-01-19,active,44483.75
ACC0001783,CUS000149,money_market,2022-05-19,active,30640.42
ACC0001784,CUS001921,credit,2024-05-25,active,12987.48
ACC0001785,CUS001196,savings,2024-08-19,active,42718.78
ACC0001786,CUS001214,money_market,2023-02-02,active,28462.01
ACC0001787,CUS001854,money_market,2024-07-01,active,4462.43
ACC0001788,CUS000218,savings,2025-04-06,closed,29024.46
ACC0001789,CUS000588,savings,2023-05-22,active,19401.03
ACC0001790,CUS001048,savings,2024-12-28,active,39841.58
ACC0001791,CUS000428,savings,2024-01-17,active,18207.96
ACC0001792,CUS000664,checking,2024-10-06,active,40981.41
ACC0001793,CUS001254,credit,2023-01-08,active,31976.78
ACC0001794,CUS000145,credit,2021-07-30,active,30207.87
ACC0001795,CUS000555,checking,2021-10-24,dormant,41640.75
ACC0001796,CUS000975,checking,2024-05-12,active,46208.64
ACC0001797,CUS001558,savings,2022-06-23,active,29678.34
ACC0001798,CUS000088,money_market,2024-09-26,active,14957.3
ACC0001799,CUS000408,checking,2026-06-01,closed,39263.31
ACC0001800,CUS001516,credit,2021-09-10,active,29416.25
ACC0001801,CUS000107,credit,2025-12-21,dormant,47074.36
ACC0001802,CUS000027,money_market,2022-05-13,active,28078.13
ACC0001803,CUS000313,money_market,2023-05-23,frozen,27557.6
ACC0001804,CUS001528,savings,2021-07-24,active,8734.96
ACC0001805,CUS000789,money_market,2023-02-27,active,21072.39
ACC0001806,CUS000371,savings,2024-09-24,active,7091.75
ACC0001807,CUS001824,credit,2023-02-19,active,16707.36
ACC0001808,CUS000411,checking,2024-11-23,active,12582.75
ACC0001809,CUS000522,credit,2024-07-23,active,6573.83
ACC0001810,CUS001532,checking,2021-11-04,active,9580.44
ACC0001811,CUS000203,savings,2024-06-26,active,34487.24
ACC0001812,CUS001367,savings,2022-08-10,active,26307.45
ACC0001813,CUS000093,money_market,2024-04-06,active,40419.58
ACC0001814,CUS000971,checking,2025-01-12,active,121.87
ACC0001815,CUS001087,credit,2021-08-31,active,12574.46
ACC0001816,CUS001204,savings,2026-04-10,active,25412.07
ACC0001817,CUS001347,checking,2023-09-02,active,7236.46
ACC0001818,CUS001260,credit,2023-05-21,closed,28105.26
ACC0001819,CUS001472,checking,2026-06-07,active,47734.0
ACC0001820,CUS000115,savings,2023-08-18,active,15672.33
ACC0001821,CUS001961,savings,2024-05-14,active,17418.03
ACC0001822,CUS000903,checking,2023-04-29,active,32818.09
ACC0001823,CUS001258,credit,2021-08-26,active,28948.29
ACC0001824,CUS000282,money_market,2024-09-22,active,3645.3
ACC0001825,CUS001461,credit,2025-08-13,active,48346.05
ACC0001826,CUS000435,savings,2023-03-23,active,46228.91
ACC0001827,CUS000267,credit,2024-08-13,active,27577.23
ACC0001828,CUS001739,savings,2023-08-10,active,23079.54
ACC0001829,CUS001763,savings,2022-09-29,active,40397.7
ACC0001830,CUS000164,checking,2024-04-29,frozen,2909.9
ACC0001831,CUS000641,money_market,2023-12-06,active,1718.95
ACC0001832,CUS001080,credit,2023-03-05,active,36671.3
