device_event_id,device_id,customer_id,ip_address,device_type,login_time
DEVE00002807,DEV00002751,CUS000813,86.130.39.98,browser,2025-10-12T09:37:43
DEVE00002808,DEV00002752,CUS000888,64.61.104.13,iphone,2026-05-14T14:31:31
DEVE00002809,DEV00002753,CUS001957,29.134.78.234,iphone,2026-02-19T08:57:08
DEVE00002810,DEV00002754,CUS001124,39.241.188.22,browser,2025-07-30T19:48:23
DEVE00002811,DEV00002755,CUS001808,189.119.129.126,tablet,2026-01-16T01:04:47
DEVE00002812,DEV00002756,CUS000238,133.147.70.10,android,2025-09-03T10:11:42
DEVE00002813,DEV00002757,CUS001646,75.249.44.235,android,2025-07-11T06:33:06
DEVE00002814,DEV00002758,CUS000480,145.53.19.119,android,2025-09-25T17:58:44
DEVE00002815,DEV00002759,CUS000995,155.81.130.29,tablet,2026-01-03T01:43:05
DEVE00002816,DEV00002760,CUS000245,141.97.88.150,browser,2026-05-09T20:05:28
DEVE00002817,DEV00002761,CUS001575,191.180.141.208,browser,2025-10-08T19:40:13
DEVE00002818,DEV00002762,CUS000023,84.62.226.137,android,2025-11-17T07:54:25
DEVE00002819,DEV00002763,CUS000470,178.113.4.166,tablet,2025-07-12T15:44:30
DEVE00002820,DEV00002764,CUS001328,117.75.2.242,tablet,2026-06-02T01:00:43
DEVE00002821,DEV00002765,CUS000340,51.14.152.223,iphone,2025-09-23T10:48:52
DEVE00002822,DEV00002766,CUS000951,216.199.38.102,browser,2025-09-19T04:40:47
DEVE00002823,DEV00002767,CUS000933,199.161.159.10,android,2025-06-20T12:46:49
DEVE00002824,DEV00002768,CUS000518,180.179.163.99,android,2025-12-05T20:11:28
DEVE00002825,DEV00002769,CUS000936,136.241.59.49,android,2025-08-05T01:20:15
DEVE00002826,DEV00002770,CUS000336,210.239.157.33,iphone,2025-12-02T02:51:06
DEVE00002827,DEV00002771,CUS000384,106.215.255.66,android,2026-01-13T04:26:09
DEVE00002828,DEV00002772,CUS001668,168.173.79.240,tablet,2025-11-24T16:54:18
DEVE00002829,DEV00002773,CUS001847,67.97.247.33,tablet,2025-11-26T07:47:00
DEVE00002830,DEV00002774,CUS000527,99.97.67.223,android,2026-03-15T08:27:38
DEVE00002831,DEV00002775,CUS000824,67.107.23.71,browser,2025-07-04T15:43:09
DEVE00002832,DEV00002776,CUS000710,32.18.15.48,browser,2025-09-10T09:05:43
DEVE00002833,DEV00002777,CUS001698,148.182.226.90,iphone,2025-09-03T11:44:27
DEVE00002834,DEV00002778,CUS000673,111.122.70.18,tablet,2025-09-05T00:34:27
DEVE00002835,DEV00002779,CUS000100,83.202.105.70,android,2025-10-15T16:49:36
DEVE00002836,DEV00002780,CUS000656,78.45.174.108,iphone,2026-06-04T23:05:20
DEVE00002837,DEV00002781,CUS001503,38.14.114.239,iphone,2025-10-06T14:50:01
DEVE00002838,DEV00002782,CUS000868,217.70.231.174,browser,2025-06-26T17:28:29
DEVE00002839,DEV00002783,CUS000078,219.31.238.238,tablet,2025-08-11T20:58:53
DEVE00002840,DEV00002784,CUS001223,40.79.91.59,browser,2025-08-15T02:28:39
DEVE00002841,DEV00002785,CUS000913,23.238.244.249,android,2026-05-05T23:38:00
DEVE00002842,DEV00002786,CUS000723,207.158.113.42,iphone,2025-10-22T00:12:07
DEVE00002843,DEV00002787,CUS000367,133.165.151.10,android,2025-11-21T14:58:49
DEVE00002844,DEV00002788,CUS000698,114.53.80.33,tablet,2025-08-28T18:46:11
DEVE00002845,DEV00002789,CUS000785,91.25.115.179,tablet,2026-04-09T21:47:07
DEVE00002846,DEV00002790,CUS000360,62.190.88.167,browser,2026-05-07T16:34:29
DEVE00002847,DEV00002791,CUS000053,211.117.250.1,iphone,2026-01-23T05:53:16
DEVE00002848,DEV00002792,CUS001535,4.149.15.185,tablet,2025-08-10T05:25:43
DEVE00002849,DEV00002793,CUS001187,69.197.33.224,browser,2025-08-27T12:37:10
DEVE00002850,DEV00002794,CUS000929,139.14.54.215,android,2025-09-02T10:59:49
DEVE00002851,DEV00002795,CUS000197,65.82.149.71,iphone,2025-12-17T00:10:27
DEVE00002852,DEV00002796,CUS001114,214.17.185.159,android,2026-01-24T17:18:35
DEVE00002853,DEV00002797,CUS000291,75.54.225.52,tablet,2025-11-07T17:06:10
DEVE00002854,DEV00002798,CUS000130,220.238.226.119,browser,2025-11-23T22:16:53
DEVE00002855,DEV00002799,CUS000382,84.4.122.165,iphone,2026-06-07T12:25:03
DEVE00002856,DEV00002800,CUS001945,183.134.10.143,iphone,2026-02-15T16:04:44
DEVE00002857,DEV00002801,CUS001105,160.220.64.128,browser,2025-12-03T04:34:29
DEVE00002858,DEV00002802,CUS000427,70.83.231.24,iphone,2026-04-20T15:00:48
DEVE00002859,DEV00002803,CUS001980,202.144.65.160,android,2025-06-26T09:35:09
DEVE00002860,DEV00002804,CUS001962,186.115.106.96,iphone,2026-03-04T08:19:10
DEVE00002861,DEV00002805,CUS000269,6.91.7.187,browser,2025-09-05T15:52:54
DEVE00002862,DEV00002806,CUS001746,144.67.153.52,tablet,2026-04-30T16:34:08
DEVE00002863,DEV00002807,CUS000109,183.246.96.27,browser,2025-12-14T17:01:08
DEVE00002864,DEV00002808,CUS000992,54.123.188.184,android,2025-12-26T20:40:03
DEVE00002865,DEV00002809,CUS001177,139.82.253.103,tablet,2026-01-14T19:40:51
DEVE00002866,DEV00002810,CUS001783,61.142.22.192,tablet,2025-10-14T14:05:08
DEVE00002867,DEV00002811,CUS001843,30.238.56.54,tablet,2025-10-14T12:34:06
DEVE00002868,DEV00002812,CUS001969,39.211.23.222,iphone,2026-05-22T15:45:59
DEVE00002869,DEV00002813,CUS001159,106.156.37.218,android,2026-03-24T01:43:50
DEVE00002870,DEV00002814,CUS001652,92.237.115.133,tablet,2025-07-12T12:28:59
DEVE00002871,DEV00002815,CUS001045,87.238.129.33,android,2026-04-24T16:06:29
DEVE00002872,DEV00002816,CUS000633,147.153.30.173,iphone,2026-03-02T22:00:55
DEVE00002873,DEV00002817,CUS001068,28.3.219.148,browser,2025-07-19T12:31:29
DEVE00002874,DEV00002818,CUS001759,149.153.207.102,iphone,2026-06-02T10:47:23
DEVE00002875,DEV00002819,CUS001089,124.138.164.246,browser,2025-11-16T05:07:30
DEVE00002876,DEV00002820,CUS001901,155.107.181.76,browser,2025-12-28T18:50:51
DEVE00002877,DEV00002821,CUS000471,172.178.37.227,iphone,2025-11-19T02:28:06
DEVE00002878,DEV00002822,CUS000491,78.247.110.61,iphone,2026-02-13T14:42:55
DEVE00002879,DEV00002823,CUS000451,67.213.142.245,tablet,2026-03-22T17:03:20
DEVE00002880,DEV00002824,CUS001514,140.131.86.127,browser,2026-05-20T10:20:50
DEVE00002881,DEV00002825,CUS001671,124.32.33.245,iphone,2025-12-06T23:33:45
DEVE00002882,DEV00002826,CUS001938,214.159.102.184,iphone,2025-11-10T07:01:04
DEVE00002883,DEV00002827,CUS000593,133.172.94.136,android,2026-03-09T12:35:09
DEVE00002884,DEV00002828,CUS001577,97.98.225.246,tablet,2025-07-17T10:23:20
DEVE00002885,DEV00002829,CUS001583,25.97.128.94,iphone,2025-09-11T07:14:56
DEVE00002886,DEV00002830,CUS000821,182.233.24.14,browser,2026-05-04T06:13:03
DEVE00002887,DEV00002831,CUS001395,201.165.60.204,tablet,2025-09-20T19:57:35
DEVE00002888,DEV00000005,CUS001174,140.40.119.97,android,2025-09-16T02:34:35
DEVE00002889,DEV00002832,CUS001035,131.20.106.99,android,2026-02-05T09:18:11
DEVE00002890,DEV00002833,CUS001277,48.75.132.110,tablet,2025-08-28T02:58:57
DEVE00002891,DEV00002834,CUS000928,199.231.200.5,android,2026-05-10T14:50:18
DEVE00002892,DEV00002835,CUS000640,164.45.169.150,android,2025-10-17T05:40:08
DEVE00002893,DEV00002836,CUS000405,44.144.75.226,iphone,2026-04-29T14:28:36
DEVE00002894,DEV00002837,CUS001033,204.52.21.97,android,2025-12-17T13:29:28
DEVE00002895,DEV00002838,CUS001809,88.28.183.230,iphone,2025-12-20T07:39:23
DEVE00002896,DEV00002839,CUS001594,159.41.46.19,iphone,2025-08-05T03:53:20
DEVE00002897,DEV00002840,CUS001010,144.72.186.117,browser,2025-09-14T22:07:19
DEVE00002898,DEV00002841,CUS001921,62.52.201.35,android,2025-07-06T14:22:52
DEVE00002899,DEV00002842,CUS000357,102.26.186.170,tablet,2025-12-18T14:02:57
DEVE00002900,DEV00002843,CUS001854,168.214.95.251,browser,2025-11-17T10:47:08
DEVE00002901,DEV00002844,CUS001164,69.209.99.232,android,2025-12-29T12:58:09
DEVE00002902,DEV00002845,CUS001190,159.235.88.112,iphone,2025-09-14T20:33:27
DEVE00002903,DEV00002846,CUS001916,66.204.186.153,android,2026-02-25T00:49:07
DEVE00002904,DEV00002847,CUS001345,154.153.209.44,tablet,2025-06-12T16:07:04
DEVE00002905,DEV00002848,CUS001065,67.63.208.19,browser,2025-10-19T05:43:30
DEVE00002906,DEV00002849,CUS000738,159.78.218.142,tablet,2025-11-03T22:44:16
DEVE00002907,DEV00002850,CUS000066,3.119.201.247,iphone,2026-04-20T20:55:50
DEVE00002908,DEV00002851,CUS000726,24.252.181.200,android,2025-09-24T18:16:08
DEVE00002909,DEV00002852,CUS001465,164.112.71.131,iphone,2025-10-21T16:21:40
DEVE00002910,DEV00002853,CUS000906,34.98.16.245,browser,2026-05-02T12:27:58
DEVE00002911,DEV00002854,CUS001636,59.188.23.85,browser,2025-07-27T08:59:34
DEVE00002912,DEV00002855,CUS001126,86.131.47.50,android,2025-11-15T11:02:04
DEVE00002913,DEV00002856,CUS000502,64.184.183.182,tablet,2025-12-02T10:10:31
DEVE00002914,DEV00002857,CUS001001,199.45.7.195,tablet,2025-06-29T23:21:34
DEVE00002915,DEV00002858,CUS001035,85.133.200.138,tablet,2025-10-23T05:19:59
DEVE00002916,DEV00002859,CUS000325,137.161.153.216,browser,2025-08-30T14:20:42
DEVE00002917,DEV00000009,CUS000160,132.46.122.99,tablet,2025-09-24T21:00:48
DEVE00002918,DEV00002860,CUS000071,12.153.34.81,iphone,2026-05-12T21:32:03
DEVE00002919,DEV00002861,CUS001602,152.176.203.248,iphone,2025-06-29T17:49:28
DEVE00002920,DEV00002862,CUS000633,5.83.124.160,android,2026-03-09T12:57:11
DEVE00002921,DEV00002863,CUS001713,94.65.137.100,tablet,2026-01-15T00:47:45
DEVE00002922,DEV00002864,CUS001509,164.113.137.9,android,2026-03-21T18:11:40
DEVE00002923,DEV00002865,CUS001367,102.117.108.14,browser,2025-10-22T02:12:19
DEVE00002924,DEV00002866,CUS000945,61.116.31.72,browser,2026-03-17T23:21:41
DEVE00002925,DEV00002867,CUS001315,57.220.159.106,iphone,2025-10-20T15:13:59
DEVE00002926,DEV00002868,CUS000960,117.192.39.37,browser,2025-11-05T04:27:18
DEVE00002927,DEV00002869,CUS001934,1.58.240.75,tablet,2025-10-13T14:04:05
DEVE00002928,DEV00002870,CUS001172,21.8.58.77,tablet,2025-07-04T10:25:47
DEVE00002929,DEV00002871,CUS001594,48.121.139.153,tablet,2026-03-17T04:12:51
DEVE00002930,DEV00002872,CUS000921,214.12.111.111,browser,2025-07-19T08:23:43
DEVE00002931,DEV00002873,CUS000782,139.106.167.99,browser,2025-07-02T16:53:40
DEVE00002932,DEV00000000,CUS001407,73.134.192.125,tablet,2026-01-31T08:34:55
DEVE00002933,DEV00002874,CUS000282,212.88.1.154,iphone,2026-05-13T17:32:29
DEVE00002934,DEV00002875,CUS001099,85.72.214.161,tablet,2025-11-08T11:38:29
DEVE00002935,DEV00002876,CUS000191,213.187.185.222,android,2026-01-28T10:04:03
DEVE00002936,DEV00002877,CUS000616,146.8.99.27,browser,2025-08-20T21:18:33
DEVE00002937,DEV00002878,CUS000385,81.38.43.157,tablet,2026-01-24T00:41:12
DEVE00002938,DEV00002879,CUS001309,58.188.242.189,android,2026-05-07T13:12:27
DEVE00002939,DEV00002880,CUS000829,41.221.190.188,iphone,2026-02-15T09:46:25
DEVE00002940,DEV00002881,CUS001116,106.182.162.113,browser,2026-03-04T05:40:03
DEVE00002941,DEV00002882,CUS000966,82.131.106.56,browser,2026-02-01T12:23:25
DEVE00002942,DEV00002883,CUS000226,27.127.64.205,iphone,2026-04-11T02:37:57
DEVE00002943,DEV00002884,CUS001515,76.248.32.57,tablet,2026-04-23T10:36:30
DEVE00002944,DEV00002885,CUS001837,205.229.6.225,tablet,2026-02-22T04:42:23
DEVE00002945,DEV00002886,CUS000445,39.202.125.100,android,2026-03-15T15:51:55
DEVE00002946,DEV00002887,CUS001816,189.76.150.77,android,2025-10-17T20:00:19
DEVE00002947,DEV00002888,CUS000744,184.90.215.22,browser,2025-11-14T06:26:11
DEVE00002948,DEV00002889,CUS000380,188.229.5.232,browser,2026-04-24T17:26:12
DEVE00002949,DEV00002890,CUS001876,204.1.34.43,tablet,2026-01-30T01:35:52
DEVE00002950,DEV00002891,CUS001221,66.193.35.184,browser,2025-08-13T22:36:02
DEVE00002951,DEV00002892,CUS001632,162.125.25.230,android,2025-11-30T01:35:23
DEVE00002952,DEV00002893,CUS000964,191.60.90.41,android,2026-03-24T20:12:19
DEVE00002953,DEV00002894,CUS001838,49.212.141.232,android,2025-11-28T18:55:29
DEVE00002954,DEV00002895,CUS001889,182.45.140.226,tablet,2025-07-21T05:53:47
DEVE00002955,DEV00002896,CUS000281,198.172.186.96,browser,2026-04-12T23:20:28
DEVE00002956,DEV00002897,CUS001736,113.124.81.19,tablet,2026-01-02T15:10:38
DEVE00002957,DEV00002898,CUS000171,93.134.132.54,iphone,2025-09-04T06:46:24
DEVE00002958,DEV00002899,CUS000889,193.228.204.59,iphone,2025-09-30T07:32:02
DEVE00002959,DEV00002900,CUS001077,105.224.174.154,android,2025-07-19T13:31:19
DEVE00002960,DEV00002901,CUS000199,58.191.204.241,browser,2026-03-11T07:48:59
DEVE00002961,DEV00002902,CUS000120,206.150.179.211,android,2025-09-19T18:11:04
DEVE00002962,DEV00002903,CUS000970,199.29.175.137,iphone,2025-10-20T12:55:58
DEVE00002963,DEV00002904,CUS000382,196.36.23.17,android,2025-11-26T19:56:15
DEVE00002964,DEV00002905,CUS001771,132.158.248.230,android,2026-03-11T12:46:11
DEVE00002965,DEV00002906,CUS000377,8.116.254.254,android,2025-10-28T13:56:36
DEVE00002966,DEV00002907,CUS000823,207.229.109.46,iphone,2026-03-03T14:28:06
DEVE00002967,DEV00002908,CUS001754,178.189.172.3,iphone,2025-10-02T00:13:19
DEVE00002968,DEV00002909,CUS001095,212.177.59.174,browser,2026-03-19T07:02:25
DEVE00002969,DEV00002910,CUS000448,101.163.135.160,iphone,2025-07-16T12:10:11
DEVE00002970,DEV00002911,CUS000439,206.245.87.34,tablet,2025-11-09T18:52:41
DEVE00002971,DEV00002912,CUS001700,152.25.156.116,tablet,2025-08-01T04:47:45
DEVE00002972,DEV00002913,CUS000400,125.142.156.95,tablet,2026-03-28T09:28:47
DEVE00002973,DEV00002914,CUS000126,138.58.180.20,android,2026-02-17T01:56:44
DEVE00002974,DEV00002915,CUS000369,43.27.220.210,iphone,2026-01-06T08:51:16
DEVE00002975,DEV00002916,CUS000095,148.151.14.13,browser,2026-02-15T00:18:08
DEVE00002976,DEV00002917,CUS001665,34.222.244.118,tablet,2025-08-28T13:48:40
DEVE00002977,DEV00002918,CUS001491,14.227.105.224,tablet,2025-08-02T13:14:51
DEVE00002978,DEV00002919,CUS000907,125.147.204.142,iphone,2026-05-20T04:53:22
DEVE00002979,DEV00002920,CUS001071,147.224.11.7,iphone,2026-01-30T10:05:45
DEVE00002980,DEV00002921,CUS001736,24.209.208.245,android,2026-04-18T20:21:17
DEVE00002981,DEV00002922,CUS000432,217.183.142.120,android,2025-08-08T20:43:33
DEVE00002982,DEV00002923,CUS001684,123.155.169.136,iphone,2025-11-08T17:06:29
DEVE00002983,DEV00002924,CUS001860,165.204.198.217,browser,2025-07-25T05:57:51
DEVE00002984,DEV00002925,CUS000560,140.229.174.70,browser,2025-12-14T00:24:01
DEVE00002985,DEV00002926,CUS001934,188.221.148.234,android,2025-12-30T01:32:17
DEVE00002986,DEV00002927,CUS000736,17.99.152.42,tablet,2025-10-01T20:53:39
DEVE00002987,DEV00002928,CUS001285,78.78.32.194,browser,2025-06-22T17:36:34
DEVE00002988,DEV00002929,CUS001410,206.2.79.15,browser,2025-12-17T07:26:09
DEVE00002989,DEV00002930,CUS000702,1.119.6.23,iphone,2026-03-11T10:02:11
DEVE00002990,DEV00002931,CUS001228,212.203.226.227,android,2025-10-19T14:50:08
DEVE00002991,DEV00002932,CUS001293,9.85.195.184,browser,2025-12-13T11:20:48
DEVE00002992,DEV00002933,CUS000583,69.64.217.159,browser,2025-09-08T04:01:11
DEVE00002993,DEV00002934,CUS001734,56.107.130.89,android,2026-04-18T12:39:39
DEVE00002994,DEV00002935,CUS000983,65.108.87.88,browser,2025-07-16T12:32:00
DEVE00002995,DEV00002936,CUS001284,174.1.76.123,tablet,2026-01-27T04:38:56
DEVE00002996,DEV00002937,CUS000060,187.153.135.93,browser,2025-08-15T19:16:59
DEVE00002997,DEV00002938,CUS000317,23.254.4.168,iphone,2025-07-19T04:35:45
DEVE00002998,DEV00002939,CUS001978,138.236.56.25,browser,2025-08-09T09:55:49
DEVE00002999,DEV00002940,CUS000589,82.13.109.235,tablet,2026-04-24T05:48:50
DEVE00003000,DEV00002941,CUS001588,160.239.251.16,iphone,2025-10-02T05:00:01
DEVE00003001,DEV00002942,CUS000491,219.67.184.156,browser,2026-01-29T06:44:19
DEVE00003002,DEV00002943,CUS001094,86.192.249.119,browser,2026-01-25T19:12:56
DEVE00003003,DEV00002944,CUS001422,115.39.32.74,tablet,2025-10-14T22:36:40
DEVE00003004,DEV00002945,CUS000003,57.195.15.35,android,2025-10-19T11:21:05
DEVE00003005,DEV00002946,CUS001761,57.64.224.89,iphone,2025-12-04T10:10:45
DEVE00003006,DEV00002947,CUS000201,162.190.97.59,android,2025-09-08T15:32:49
DEVE00003007,DEV00002948,CUS000524,105.183.174.205,android,2026-01-05T09:58:28
DEVE00003008,DEV00002949,CUS000606,153.97.64.86,browser,2025-07-24T16:58:02
DEVE00003009,DEV00002950,CUS001471,212.251.231.226,android,2025-10-23T22:25:49
DEVE00003010,DEV00002951,CUS000038,170.233.151.97,tablet,2025-11-22T10:52:22
DEVE00003011,DEV00002952,CUS000804,181.18.138.19,tablet,2025-08-10T15:18:47
DEVE00003012,DEV00002953,CUS001369,148.12.225.78,browser,2026-03-18T09:52:30
DEVE00003013,DEV00002954,CUS000274,183.174.119.251,android,2026-01-12T20:46:04
DEVE00003014,DEV00002955,CUS001057,31.88.220.77,tablet,2025-10-18T04:24:30
DEVE00003015,DEV00002956,CUS001825,9.38.230.114,android,2025-08-22T02:29:36
DEVE00003016,DEV00002957,CUS001636,169.238.11.56,iphone,2025-10-26T22:05:46
DEVE00003017,DEV00002958,CUS001803,132.158.178.81,iphone,2026-04-20T08:01:15
DEVE00003018,DEV00002959,CUS000909,158.47.229.152,android,2025-08-28T06:05:20
DEVE00003019,DEV00002960,CUS001244,12.12.21.115,iphone,2026-06-07T05:55:18
DEVE00003020,DEV00002961,CUS000708,213.12.101.108,iphone,2025-10-13T15:53:48
DEVE00003021,DEV00002962,CUS001851,175.151.186.226,iphone,2025-12-03T02:26:32
DEVE00003022,DEV00002963,CUS000272,76.113.16.35,browser,2025-07-14T17:27:23
DEVE00003023,DEV00002964,CUS001805,45.255.37.77,iphone,2025-06-17T04:02:33
DEVE00003024,DEV00002965,CUS001436,154.128.197.134,browser,2026-03-07T22:24:55
DEVE00003025,DEV00000010,CUS001856,197.138.181.189,browser,2025-07-12T11:20:41
DEVE00003026,DEV00002966,CUS001648,200.251.141.84,android,2026-01-21T10:19:36
DEVE00003027,DEV00002967,CUS000507,59.203.132.184,android,2026-01-15T15:35:06
DEVE00003028,DEV00002968,CUS000229,128.235.147.112,tablet,2025-10-20T17:54:22
DEVE00003029,DEV00002969,CUS001896,181.137.204.92,tablet,2025-12-04T22:20:42
DEVE00003030,DEV00002970,CUS001849,40.48.44.110,iphone,2025-10-26T06:12:05
DEVE00003031,DEV00002971,CUS001594,109.225.58.87,android,2025-08-24T05:46:54
DEVE00003032,DEV00002972,CUS000066,17.143.250.150,browser,2025-11-06T10:23:36
DEVE00003033,DEV00002973,CUS000190,214.170.235.35,android,2025-12-26T06:51:22
DEVE00003034,DEV00002974,CUS000181,216.131.52.40,iphone,2025-07-15T05:16:20
DEVE00003035,DEV00002975,CUS000305,81.87.90.149,tablet,2026-01-08T11:27:27
DEVE00003036,DEV00002976,CUS000183,121.114.187.78,browser,2026-04-05T18:05:48
DEVE00003037,DEV00002977,CUS000305,121.39.99.134,browser,2026-05-23T08:38:41
DEVE00003038,DEV00002978,CUS000104,51.51.92.174,android,2026-01-28T20:35:52
DEVE00003039,DEV00002979,CUS001738,173.184.81.92,browser,2025-06-27T04:43:24
DEVE00003040,DEV00002980,CUS000452,219.8.227.170,android,2026-02-11T09:01:45
DEVE00003041,DEV00000006,CUS001069,81.240.190.164,browser,2026-02-19T09:16:16
DEVE00003042,DEV00000011,CUS001998,148.131.41.203,browser,2026-02-12T11:46:19
DEVE00003043,DEV00002981,CUS000444,161.179.159.193,iphone,2026-01-07T04:08:19
DEVE00003044,DEV00002982,CUS001658,14.4.154.69,browser,2026-03-09T02:25:46
DEVE00003045,DEV00000003,CUS000602,41.158.52.228,browser,2025-10-10T15:19:05
DEVE00003046,DEV00002983,CUS000887,133.172.108.7,tablet,2026-05-04T16:32:09
DEVE00003047,DEV00002984,CUS001898,1.69.158.22,android,2025-07-28T21:13:29
DEVE00003048,DEV00000010,CUS001856,29.135.81.36,browser,2025-11-09T21:45:43
DEVE00003049,DEV00002985,CUS001358,9.68.165.200,iphone,2025-08-15T18:38:44
DEVE00003050,DEV00002986,CUS000694,52.109.225.235,browser,2026-03-11T21:42:56
DEVE00003051,DEV00002987,CUS000925,8.181.88.201,tablet,2026-01-13T19:23:19
DEVE00003052,DEV00002988,CUS000820,167.163.30.235,browser,2025-12-25T20:44:26
DEVE00003053,DEV00002989,CUS000458,78.207.177.80,browser,2025-11-16T23:52:37
DEVE00003054,DEV00002990,CUS001818,80.145.216.55,iphone,2025-06-09T11:52:58
DEVE00003055,DEV00002991,CUS001779,72.163.165.182,browser,2025-09-16T11:32:27
DEVE00003056,DEV00002992,CUS001848,34.173.199.50,android,2026-04-17T08:18:30
DEVE00003057,DEV00002993,CUS000144,163.194.53.72,browser,2025-12-11T10:40:12
DEVE00003058,DEV00002994,CUS000836,116.153.220.240,tablet,2025-07-13T01:46:11
DEVE00003059,DEV00002995,CUS000680,2.28.129.237,iphone,2025-07-14T17:48:12
DEVE00003060,DEV00002996,CUS000038,103.137.239.89,tablet,2025-10-20T06:55:33
DEVE00003061,DEV00002997,CUS001499,15.116.198.155,tablet,2026-05-08T17:37:08
DEVE00003062,DEV00002998,CUS000053,138.46.12.129,android,2025-09-29T01:26:17
DEVE00003063,DEV00002999,CUS000474,217.231.92.149,browser,2025-09-12T14:04:21
DEVE00003064,DEV00003000,CUS000576,96.147.132.229,android,2026-05-23T20:12:30
DEVE00003065,DEV00003001,CUS001356,213.65.145.106,tablet,2025-12-05T13:27:29
DEVE00003066,DEV00000011,CUS001868,217.146.249.92,android,2025-12-17T20:09:43
DEVE00003067,DEV00003002,CUS000420,44.227.145.188,android,2026-06-01T06:21:19
DEVE00003068,DEV00003003,CUS001712,62.118.145.75,android,2026-02-02T09:22:05
DEVE00003069,DEV00003004,CUS000052,94.171.48.199,browser,2025-08-20T09:36:10
DEVE00003070,DEV00003005,CUS001281,81.193.220.171,browser,2025-09-29T14:22:32
DEVE00003071,DEV00003006,CUS000211,15.150.250.6,tablet,2026-05-11T16:33:44
DEVE00003072,DEV00003007,CUS001620,207.182.140.122,browser,2026-01-01T00:30:07
DEVE00003073,DEV00003008,CUS000341,157.147.144.6,browser,2025-06-12T09:21:39
DEVE00003074,DEV00003009,CUS001773,147.76.52.124,tablet,2025-12-25T13:06:29
DEVE00003075,DEV00003010,CUS000697,106.22.119.188,android,2025-10-27T11:39:02
DEVE00003076,DEV00003011,CUS001150,128.114.84.81,browser,2026-01-08T23:56:54
DEVE00003077,DEV00003012,CUS001825,29.247.1.168,tablet,2025-09-21T21:30:20
DEVE00003078,DEV00003013,CUS001109,184.186.176.234,browser,2026-05-22T19:23:12
DEVE00003079,DEV00003014,CUS000696,78.159.224.138,browser,2025-10-23T16:43:27
DEVE00003080,DEV00003015,CUS001004,222.73.182.217,iphone,2025-11-03T08:28:44
DEVE00003081,DEV00003016,CUS001596,84.125.29.164,iphone,2025-06-10T16:44:55
DEVE00003082,DEV00003017,CUS001296,53.138.175.198,iphone,2025-07-08T20:04:48
DEVE00003083,DEV00003018,CUS001680,221.188.107.208,tablet,2026-03-29T08:58:00
DEVE00003084,DEV00003019,CUS000809,64.183.199.221,browser,2026-03-20T09:43:40
DEVE00003085,DEV00003020,CUS001496,112.190.14.34,browser,2025-10-27T17:06:44
DEVE00003086,DEV00003021,CUS001018,75.38.53.41,android,2025-09-03T12:54:08
DEVE00003087,DEV00003022,CUS001721,146.27.120.171,browser,2026-01-03T06:35:06
DEVE00003088,DEV00003023,CUS000770,217.50.224.199,browser,2026-03-06T13:07:04
DEVE00003089,DEV00003024,CUS001565,32.209.142.24,iphone,2026-05-20T13:03:31
DEVE00003090,DEV00003025,CUS001431,185.115.231.155,android,2025-08-07T11:02:35
DEVE00003091,DEV00003026,CUS000993,80.233.254.128,browser,2026-01-20T16:18:19
DEVE00003092,DEV00003027,CUS000099,152.94.64.119,android,2025-11-04T14:25:02
DEVE00003093,DEV00003028,CUS000002,104.156.26.179,android,2025-09-18T00:25:25
DEVE00003094,DEV00003029,CUS000310,48.225.83.14,browser,2025-12-07T11:42:49
DEVE00003095,DEV00003030,CUS000693,93.175.211.156,tablet,2025-07-15T15:01:25
DEVE00003096,DEV00003031,CUS001071,43.197.239.88,android,2025-07-24T21:16:17
DEVE00003097,DEV00003032,CUS000205,150.59.244.81,android,2026-01-17T09:46:48
DEVE00003098,DEV00003033,CUS001800,54.209.208.124,browser,2025-09-20T23:18:57
DEVE00003099,DEV00003034,CUS001952,223.1.21.188,tablet,2025-07-23T00:49:22
DEVE00003100,DEV00003035,CUS001243,188.252.220.100,tablet,2025-12-01T00:56:05
DEVE00003101,DEV00003036,CUS001484,83.177.5.211,tablet,2026-02-18T08:34:10
DEVE00003102,DEV00003037,CUS001142,101.50.245.239,tablet,2025-10-31T16:35:37
DEVE00003103,DEV00003038,CUS000195,109.83.117.156,android,2025-12-04T08:28:43
DEVE00003104,DEV00003039,CUS001553,68.79.210.59,android,2026-05-06T16:33:10
DEVE00003105,DEV00003040,CUS001472,70.176.22.243,tablet,2025-07-03T17:05:21
DEVE00003106,DEV00003041,CUS001884,188.240.120.206,iphone,2025-07-24T06:38:41
DEVE00003107,DEV00003042,CUS000706,219.141.138.157,browser,2026-03-07T18:34:31
DEVE00003108,DEV00003043,CUS000463,40.15.250.234,browser,2025-07-25T23:23:04
DEVE00003109,DEV00003044,CUS000222,136.140.143.146,tablet,2026-04-16T03:35:06
DEVE00003110,DEV00003045,CUS001855,77.123.47.34,android,2025-12-23T08:20:08
DEVE00003111,DEV00003046,CUS001733,133.30.87.87,iphone,2025-08-23T01:45:09
DEVE00003112,DEV00003047,CUS000243,36.111.83.188,android,2025-10-02T03:51:23
DEVE00003113,DEV00003048,CUS000815,209.112.135.116,tablet,2025-08-09T17:05:13
DEVE00003114,DEV00003049,CUS001738,173.158.202.93,android,2026-04-20T16:10:33
DEVE00003115,DEV00003050,CUS000433,145.225.223.127,browser,2025-10-05T00:12:55
