process_id,asset_id,command,started_at,parent_pid,pid
P00003930,AST000645,node,2025-02-10T00:29:00,78279,92138
P00003931,AST001355,curl,2025-01-27T04:52:00,57216,38975
P00003932,AST000443,chrome.exe,2025-01-17T04:29:00,77396,33819
P00003933,AST000780,/bin/bash,2025-01-13T04:27:00,20572,94288
P00003934,AST001122,/bin/bash,2025-03-16T18:12:00,86578,13774
P00003935,AST000674,kubectl,2025-03-20T09:50:00,44491,29981
P00003936,AST000515,/bin/bash,2025-01-03T00:08:00,23915,89891
P00003937,AST000922,powershell.exe,2025-02-25T23:51:00,18019,25411
P00003938,AST001211,node,2025-03-10T00:00:00,65236,39444
P00003939,AST000353,java,2025-03-23T05:30:00,52127,93833
P00003940,AST000944,ssh,2025-03-06T23:45:00,8417,67391
P00003941,AST001026,powershell.exe,2025-03-09T04:49:00,26874,59115
P00003942,AST001076,ssh,2025-03-24T18:38:00,7578,43331
P00003943,AST001346,/bin/bash,2025-03-11T09:54:00,50848,68540
P00003944,AST000101,/bin/bash,2025-02-19T23:48:00,95852,26305
P00003945,AST001429,java,2025-02-02T19:38:00,52536,40201
P00003946,AST000957,kubectl,2025-03-15T20:27:00,35523,51403
P00003947,AST000050,kubectl,2025-03-28T11:04:00,56149,90106
P00003948,AST000908,/usr/bin/git,2025-03-21T09:11:00,50702,25370
P00003949,AST001389,/usr/bin/python,2025-03-11T08:14:00,81383,58397
P00003950,AST000315,/bin/bash,2025-01-26T13:28:00,6645,71272
P00003951,AST000121,curl,2025-03-15T04:48:00,10968,50456
P00003952,AST000820,/bin/bash,2025-01-17T00:15:00,54880,42390
P00003953,AST000729,kubectl,2025-02-10T15:20:00,53262,36509
P00003954,AST000676,kubectl,2025-03-05T22:42:00,52245,42367
P00003955,AST000671,java,2025-02-15T16:50:00,13091,22663
P00003956,AST000521,node,2025-03-02T14:42:00,750,997
P00003957,AST000107,ssh,2025-02-19T17:52:00,44248,68391
P00003958,AST000849,node,2025-03-09T04:31:00,89561,7635
P00003959,AST000731,curl,2025-01-10T14:09:00,46256,33569
P00003960,AST000665,powershell.exe,2025-01-14T05:15:00,33645,39754
P00003961,AST000532,/usr/bin/git,2025-01-09T17:29:00,80167,62006
P00003962,AST000606,chrome.exe,2025-01-01T04:54:00,26423,69474
P00003963,AST000832,/usr/bin/python,2025-03-10T14:32:00,67183,30689
P00003964,AST000651,/bin/bash,2025-03-02T01:25:00,59328,2705
P00003965,AST000502,/usr/bin/python,2025-02-22T06:37:00,81555,39198
P00003966,AST000548,kubectl,2025-01-20T07:14:00,84278,53998
P00003967,AST000124,java,2025-01-23T01:32:00,95856,6458
P00003968,AST001107,chrome.exe,2025-03-20T18:15:00,3985,79885
P00003969,AST000569,node,2025-01-09T07:15:00,87553,75910
P00003970,AST000024,/bin/bash,2025-03-16T14:47:00,79614,62441
P00003971,AST001221,ssh,2025-03-04T19:39:00,17686,35848
P00003972,AST000689,node,2025-01-20T18:57:00,14355,27591
P00003973,AST000742,node,2025-02-19T20:48:00,69027,1827
P00003974,AST000611,ssh,2025-02-10T01:26:00,26824,46491
P00003975,AST000773,node,2025-03-30T16:47:00,66774,1956
P00003976,AST001173,chrome.exe,2025-02-11T17:00:00,75110,33027
P00003977,AST001386,/usr/bin/git,2025-01-03T11:29:00,82305,99880
P00003978,AST001123,curl,2025-01-06T04:47:00,143,22196
P00003979,AST001468,node,2025-03-20T08:33:00,19286,85385
P00003980,AST000090,java,2025-01-30T03:04:00,69527,78804
P00003981,AST000286,node,2025-02-12T17:46:00,80023,2401
P00003982,AST000959,powershell.exe,2025-01-25T10:39:00,5357,29900
P00003983,AST000197,ssh,2025-03-14T15:01:00,61757,37547
P00003984,AST001090,java,2025-02-25T15:42:00,79910,47980
P00003985,AST000232,/bin/bash,2025-03-26T10:32:00,67304,55852
P00003986,AST000547,powershell.exe,2025-03-29T17:50:00,26407,584
P00003987,AST001025,/usr/bin/git,2025-03-08T04:24:00,41944,84167
P00003988,AST001064,kubectl,2025-02-20T23:46:00,36236,13996
P00003989,AST001168,chrome.exe,2025-02-23T05:25:00,84765,28907
P00003990,AST000344,java,2025-02-24T01:03:00,94709,72010
P00003991,AST000771,powershell.exe,2025-03-21T09:33:00,60195,55148
P00003992,AST000984,chrome.exe,2025-02-07T17:37:00,12932,58224
P00003993,AST000394,curl,2025-03-31T00:05:00,52804,23928
P00003994,AST001209,/bin/bash,2025-01-28T22:25:00,48698,12194
P00003995,AST001084,kubectl,2025-01-12T15:59:00,65622,19705
P00003996,AST000603,java,2025-01-19T13:01:00,44550,73910
P00003997,AST000639,kubectl,2025-02-23T21:15:00,77821,3167
P00003998,AST000860,powershell.exe,2025-01-20T08:02:00,60316,95118
P00003999,AST000295,ssh,2025-01-29T22:18:00,15604,59123
P00004000,AST001279,/usr/bin/python,2025-03-06T19:46:00,19858,22547
P00004001,AST000466,/usr/bin/git,2025-03-02T23:11:00,7421,4807
P00004002,AST001450,node,2025-02-24T10:47:00,93647,71161
P00004003,AST001285,/usr/bin/python,2025-03-23T15:17:00,87963,72476
P00004004,AST000574,/usr/bin/git,2025-03-01T15:14:00,42332,92278
P00004005,AST000531,ssh,2025-01-10T21:24:00,55145,65164
P00004006,AST000642,/usr/bin/git,2025-02-10T06:54:00,68791,10244
P00004007,AST001115,/usr/bin/python,2025-03-11T21:18:00,59302,98265
P00004008,AST000430,/bin/bash,2025-03-01T17:33:00,46235,76539
P00004009,AST000132,/usr/bin/git,2025-02-11T16:51:00,7613,73215
P00004010,AST001189,kubectl,2025-02-08T12:36:00,79761,99990
P00004011,AST001458,powershell.exe,2025-03-22T13:19:00,53083,72180
P00004012,AST000430,kubectl,2025-03-06T08:59:00,67074,58203
P00004013,AST000841,/usr/bin/python,2025-01-27T17:55:00,20389,2314
P00004014,AST001403,/bin/bash,2025-03-03T13:36:00,19784,31268
P00004015,AST001215,/bin/bash,2025-02-21T23:15:00,23647,15109
P00004016,AST001293,/usr/bin/python,2025-03-27T20:34:00,82843,43843
P00004017,AST000180,/bin/bash,2025-03-12T18:39:00,20276,74427
P00004018,AST001325,curl,2025-03-11T17:51:00,85940,12983
P00004019,AST001046,ssh,2025-01-18T00:54:00,924,52763
P00004020,AST000794,/bin/bash,2025-03-18T01:15:00,6171,59696
P00004021,AST001200,ssh,2025-01-17T07:29:00,19233,77364
P00004022,AST001136,kubectl,2025-01-19T13:13:00,79521,30373
P00004023,AST000458,curl,2025-02-05T17:27:00,86685,39918
P00004024,AST001244,chrome.exe,2025-02-28T01:34:00,93566,41542
P00004025,AST000090,java,2025-02-23T16:45:00,60325,67082
P00004026,AST001257,chrome.exe,2025-02-22T17:42:00,25036,44444
P00004027,AST000725,/usr/bin/python,2025-03-30T15:13:00,63811,58067
P00004028,AST000483,chrome.exe,2025-01-13T05:49:00,13127,42423
P00004029,AST000674,/usr/bin/python,2025-02-13T21:34:00,89306,41819
P00004030,AST000901,java,2025-03-28T01:07:00,16644,84472
P00004031,AST000191,/usr/bin/git,2025-03-09T16:19:00,79103,88639
P00004032,AST000455,node,2025-03-08T09:20:00,34526,5960
P00004033,AST000637,kubectl,2025-02-17T17:22:00,27426,13819
P00004034,AST000156,node,2025-02-09T02:10:00,63360,6837
P00004035,AST001334,powershell.exe,2025-03-31T03:29:00,29730,85057
P00004036,AST000660,curl,2025-01-07T06:46:00,70223,58291
P00004037,AST000233,curl,2025-02-11T21:25:00,69969,78971
P00004038,AST000152,ssh,2025-01-05T19:53:00,59027,81090
P00004039,AST000914,powershell.exe,2025-03-10T01:49:00,30425,83830
P00004040,AST000619,java,2025-03-22T09:06:00,55883,67258
P00004041,AST000597,ssh,2025-02-03T14:03:00,75302,38562
P00004042,AST000050,curl,2025-01-30T14:26:00,39081,2937
P00004043,AST000135,powershell.exe,2025-02-25T07:26:00,80368,41951
P00004044,AST000982,kubectl,2025-01-28T17:01:00,86758,27403
P00004045,AST000243,ssh,2025-02-15T19:52:00,47980,59476
P00004046,AST001446,powershell.exe,2025-01-21T20:31:00,86842,57664
P00004047,AST000478,curl,2025-01-14T17:22:00,73343,97491
P00004048,AST000426,powershell.exe,2025-04-01T01:17:00,74048,11729
P00004049,AST000678,node,2025-03-13T12:34:00,84219,21553
P00004050,AST000464,node,2025-01-30T05:58:00,11859,49371
P00004051,AST000763,java,2025-01-09T18:46:00,82160,96944
P00004052,AST000520,/usr/bin/git,2025-03-10T08:26:00,56736,51095
P00004053,AST000049,node,2025-03-01T07:04:00,38226,50471
P00004054,AST000964,curl,2025-04-01T08:41:00,23159,95409
P00004055,AST000250,/usr/bin/git,2025-02-14T21:34:00,46759,71504
P00004056,AST000580,ssh,2025-03-25T02:48:00,35093,97188
P00004057,AST001248,/bin/bash,2025-01-15T14:29:00,57928,485
P00004058,AST000689,powershell.exe,2025-01-02T05:30:00,10083,67421
P00004059,AST001360,/usr/bin/git,2025-01-13T13:48:00,72328,9511
P00004060,AST001322,chrome.exe,2025-02-06T03:22:00,39303,35942
P00004061,AST001367,/usr/bin/python,2025-03-03T13:11:00,92437,77537
P00004062,AST000522,ssh,2025-03-13T06:56:00,58950,37822
P00004063,AST000052,powershell.exe,2025-01-17T20:11:00,70257,53193
P00004064,AST000591,chrome.exe,2025-03-27T21:44:00,26383,3858
P00004065,AST000310,java,2025-02-24T21:39:00,98187,3975
P00004066,AST001177,curl,2025-03-24T19:58:00,92679,24632
P00004067,AST000238,curl,2025-03-13T06:26:00,49429,59399
P00004068,AST000941,curl,2025-01-16T20:28:00,54459,54345
P00004069,AST000891,powershell.exe,2025-01-10T00:03:00,41085,97959
P00004070,AST000807,powershell.exe,2025-01-31T09:29:00,4204,17719
P00004071,AST000262,chrome.exe,2025-01-18T23:12:00,35215,80541
P00004072,AST001205,/bin/bash,2025-03-11T01:21:00,27363,95153
P00004073,AST000896,chrome.exe,2025-02-24T18:54:00,55179,64092
P00004074,AST000733,/bin/bash,2025-03-21T00:33:00,62175,59389
P00004075,AST001258,powershell.exe,2025-01-10T11:10:00,83318,40002
P00004076,AST000565,node,2025-02-21T04:06:00,38505,3626
P00004077,AST001263,chrome.exe,2025-01-22T07:12:00,45936,8313
P00004078,AST000937,java,2025-02-08T13:29:00,56923,40361
P00004079,AST000286,/bin/bash,2025-02-18T01:47:00,72036,50396
P00004080,AST000504,curl,2025-03-04T04:22:00,28598,8814
P00004081,AST001162,curl,2025-03-16T12:10:00,80261,83161
P00004082,AST000685,powershell.exe,2025-02-15T19:53:00,83803,24047
P00004083,AST000995,curl,2025-03-29T14:58:00,34434,12247
P00004084,AST000611,/usr/bin/python,2025-03-19T01:32:00,28356,71871
P00004085,AST000662,java,2025-01-01T06:06:00,44994,8429
P00004086,AST001492,node,2025-01-27T09:15:00,89568,33630
P00004087,AST001125,powershell.exe,2025-02-21T16:25:00,23668,70019
P00004088,AST001097,/usr/bin/python,2025-01-30T19:32:00,39413,61549
P00004089,AST000493,node,2025-01-30T02:15:00,47343,36274
P00004090,AST000774,java,2025-03-31T02:51:00,89999,63303
P00004091,AST000598,powershell.exe,2025-03-16T06:45:00,46872,12262
P00004092,AST000234,/usr/bin/git,2025-02-03T23:46:00,60030,69041
P00004093,AST001058,java,2025-03-01T20:07:00,28005,8426
P00004094,AST000274,node,2025-03-30T00:16:00,1831,76536
P00004095,AST000659,ssh,2025-02-06T08:19:00,64953,85379
P00004096,AST000891,kubectl,2025-02-24T03:14:00,25470,6885
P00004097,AST001430,kubectl,2025-03-09T12:45:00,6764,7934
P00004098,AST000204,ssh,2025-03-31T18:17:00,31878,11342
P00004099,AST000639,/bin/bash,2025-01-27T19:52:00,42543,12171
P00004100,AST000132,curl,2025-02-02T07:48:00,63096,70205
P00004101,AST000844,/bin/bash,2025-01-22T21:32:00,1938,63785
P00004102,AST001123,ssh,2025-01-10T18:43:00,12756,6042
P00004103,AST001259,kubectl,2025-03-27T13:50:00,41954,55575
P00004104,AST000616,ssh,2025-01-17T11:17:00,6931,53386
P00004105,AST001315,/usr/bin/python,2025-03-12T22:14:00,18716,56174
P00004106,AST001184,chrome.exe,2025-03-26T06:45:00,94567,9550
P00004107,AST000762,chrome.exe,2025-02-03T06:07:00,1604,53085
P00004108,AST000068,chrome.exe,2025-01-07T06:18:00,7109,24350
P00004109,AST001028,java,2025-02-25T11:26:00,91145,2572
P00004110,AST001382,powershell.exe,2025-02-11T04:42:00,37789,97211
P00004111,AST000195,powershell.exe,2025-01-13T09:52:00,3580,53015
P00004112,AST000837,/bin/bash,2025-03-03T01:15:00,41293,9981
P00004113,AST000524,/usr/bin/git,2025-02-10T20:05:00,18569,2602
P00004114,AST000195,chrome.exe,2025-02-21T14:29:00,26976,97117
P00004115,AST001063,powershell.exe,2025-01-19T04:23:00,17909,36521
P00004116,AST000076,chrome.exe,2025-01-05T10:54:00,76954,17203
P00004117,AST000377,/usr/bin/python,2025-03-27T06:00:00,48817,49616
P00004118,AST000286,/bin/bash,2025-03-25T00:56:00,86935,96983
P00004119,AST001257,/bin/bash,2025-01-06T02:34:00,99375,27328
P00004120,AST000524,chrome.exe,2025-03-10T10:28:00,29312,75581
P00004121,AST000206,powershell.exe,2025-01-25T07:46:00,47661,23894
P00004122,AST001058,chrome.exe,2025-02-18T03:59:00,20752,31984
P00004123,AST001224,curl,2025-02-02T11:27:00,89034,37233
P00004124,AST000682,node,2025-01-17T07:23:00,24337,65714
P00004125,AST000818,/usr/bin/git,2025-02-08T10:10:00,58028,56224
P00004126,AST000010,/usr/bin/git,2025-01-23T09:00:00,67109,56467
P00004127,AST000879,powershell.exe,2025-01-25T09:08:00,97705,7244
P00004128,AST001494,chrome.exe,2025-03-16T12:10:00,57314,98450
P00004129,AST000929,ssh,2025-03-23T22:52:00,81934,31885
P00004130,AST000566,kubectl,2025-03-26T19:33:00,83490,82031
P00004131,AST000738,ssh,2025-01-23T21:13:00,30416,46789
P00004132,AST000828,powershell.exe,2025-01-12T11:25:00,50286,53090
P00004133,AST000759,/bin/bash,2025-02-12T19:12:00,35064,64053
P00004134,AST000798,chrome.exe,2025-01-21T12:37:00,83832,67064
P00004135,AST000124,curl,2025-03-21T14:13:00,39341,13892
P00004136,AST000545,chrome.exe,2025-03-02T12:36:00,32665,53095
P00004137,AST001191,powershell.exe,2025-03-31T12:39:00,37820,57972
P00004138,AST000554,java,2025-02-20T14:49:00,87415,30682
P00004139,AST000692,/usr/bin/git,2025-01-27T19:09:00,91586,90461
P00004140,AST001433,/usr/bin/git,2025-02-22T04:20:00,72279,44544
P00004141,AST000511,chrome.exe,2025-01-20T09:53:00,92678,99056
P00004142,AST000795,powershell.exe,2025-03-05T20:13:00,39035,13634
P00004143,AST000693,powershell.exe,2025-03-02T02:47:00,84012,60087
P00004144,AST001320,chrome.exe,2025-03-31T14:16:00,97642,82058
P00004145,AST001120,node,2025-01-29T11:03:00,27854,86522
P00004146,AST000586,java,2025-02-22T18:43:00,65564,98283
P00004147,AST000878,/usr/bin/git,2025-02-01T22:49:00,3426,54227
P00004148,AST000207,powershell.exe,2025-02-20T18:22:00,38802,74222
P00004149,AST000963,chrome.exe,2025-03-17T21:48:00,80729,79846
P00004150,AST001118,curl,2025-03-26T02:38:00,12607,46563
P00004151,AST000459,/bin/bash,2025-03-28T17:04:00,13305,51696
P00004152,AST001055,ssh,2025-03-25T06:42:00,11585,3930
P00004153,AST000501,chrome.exe,2025-01-03T16:58:00,62127,17244
P00004154,AST000777,powershell.exe,2025-01-08T16:05:00,534,12606
P00004155,AST000560,curl,2025-03-10T20:56:00,63174,72699
P00004156,AST001457,powershell.exe,2025-01-03T18:58:00,50673,96033
P00004157,AST000563,/bin/bash,2025-03-15T07:05:00,17278,16154
P00004158,AST000584,/usr/bin/git,2025-02-20T06:42:00,39040,58036
P00004159,AST000812,node,2025-01-24T11:02:00,18895,98229
P00004160,AST001184,curl,2025-03-23T05:36:00,92083,38967
P00004161,AST000705,chrome.exe,2025-02-21T07:00:00,78362,14371
P00004162,AST000942,/usr/bin/git,2025-01-18T19:58:00,82656,39496
P00004163,AST000023,/usr/bin/git,2025-01-28T13:29:00,34376,66373
P00004164,AST001361,/bin/bash,2025-01-11T22:47:00,23793,84252
P00004165,AST000847,node,2025-03-31T13:04:00,74339,60414
P00004166,AST000181,ssh,2025-03-21T13:59:00,88112,3452
P00004167,AST000843,chrome.exe,2025-03-29T18:47:00,28633,43175
P00004168,AST000451,/usr/bin/python,2025-03-18T03:47:00,13747,51169
P00004169,AST000220,/usr/bin/git,2025-01-22T11:56:00,3610,14988
P00004170,AST000821,/usr/bin/git,2025-02-01T19:22:00,35666,95963
P00004171,AST001198,chrome.exe,2025-01-05T02:46:00,29678,30459
P00004172,AST000557,ssh,2025-02-04T07:21:00,87279,55053
P00004173,AST000987,node,2025-03-26T07:00:00,69925,13258
P00004174,AST000576,kubectl,2025-01-06T19:13:00,90618,34873
P00004175,AST000181,curl,2025-01-08T02:25:00,64701,78808
P00004176,AST000443,node,2025-01-05T02:31:00,71357,12046
P00004177,AST000212,node,2025-02-21T00:21:00,75805,85880
P00004178,AST001454,/bin/bash,2025-03-17T22:37:00,3266,6333
P00004179,AST000638,/usr/bin/python,2025-03-25T05:30:00,19730,69520
P00004180,AST001150,/bin/bash,2025-02-23T14:14:00,52980,71441
P00004181,AST000067,/usr/bin/git,2025-01-10T21:11:00,5185,32402
P00004182,AST000597,chrome.exe,2025-01-19T04:09:00,33793,65890
P00004183,AST000674,node,2025-02-08T18:53:00,20439,7953
P00004184,AST000429,/bin/bash,2025-02-10T06:44:00,55767,8145
P00004185,AST001424,/bin/bash,2025-03-03T19:18:00,63657,77652
P00004186,AST000204,curl,2025-01-27T18:33:00,7702,10564
P00004187,AST000663,/bin/bash,2025-03-03T03:22:00,64948,15305
P00004188,AST000416,/usr/bin/git,2025-01-18T03:20:00,89371,40658
P00004189,AST000033,ssh,2025-01-18T10:21:00,87689,664
P00004190,AST000330,/bin/bash,2025-03-08T18:57:00,37923,12160
P00004191,AST000244,ssh,2025-01-17T18:12:00,82838,39300
P00004192,AST000649,/bin/bash,2025-01-18T16:32:00,79636,28034
P00004193,AST000893,java,2025-03-02T17:24:00,64338,49981
P00004194,AST000603,/usr/bin/git,2025-02-24T06:24:00,9405,31405
P00004195,AST001134,ssh,2025-01-11T01:16:00,39540,80665
P00004196,AST000227,/bin/bash,2025-03-26T12:56:00,75707,37621
P00004197,AST000346,powershell.exe,2025-02-01T21:53:00,15594,45759
P00004198,AST000581,chrome.exe,2025-01-07T02:35:00,10801,44076
P00004199,AST000446,curl,2025-02-12T01:45:00,78226,87060
P00004200,AST000887,curl,2025-03-26T06:19:00,8708,53383
P00004201,AST001122,java,2025-02-02T11:45:00,21918,42459
P00004202,AST000359,node,2025-03-25T16:57:00,9838,364
P00004203,AST000284,node,2025-03-23T12:24:00,63775,94558
P00004204,AST000133,/usr/bin/git,2025-04-01T15:55:00,71147,78377
P00004205,AST001443,kubectl,2025-03-20T09:25:00,68907,47140
P00004206,AST000872,node,2025-02-19T20:38:00,66413,74838
P00004207,AST001224,/usr/bin/python,2025-01-29T01:59:00,48398,13989
P00004208,AST001210,java,2025-03-22T23:55:00,56714,59268
P00004209,AST000712,chrome.exe,2025-03-26T13:43:00,47923,47818
P00004210,AST001033,powershell.exe,2025-02-07T04:58:00,58754,83743
P00004211,AST001483,powershell.exe,2025-01-12T15:33:00,51081,53080
P00004212,AST000272,curl,2025-03-25T12:20:00,48098,3493
P00004213,AST000530,ssh,2025-02-18T00:16:00,2957,87044
P00004214,AST000087,node,2025-01-11T10:02:00,14580,29261
P00004215,AST000010,curl,2025-02-18T17:22:00,23598,34267
P00004216,AST000082,ssh,2025-03-31T17:28:00,13449,774
P00004217,AST000007,curl,2025-03-23T14:03:00,70975,78678
P00004218,AST000120,/bin/bash,2025-03-28T09:16:00,63683,17870
P00004219,AST001098,ssh,2025-01-19T00:15:00,53431,22185
P00004220,AST000393,/bin/bash,2025-03-06T03:47:00,46030,86555
P00004221,AST000330,powershell.exe,2025-01-18T07:49:00,72380,19509
P00004222,AST000370,powershell.exe,2025-01-23T18:58:00,37213,1826
P00004223,AST001097,java,2025-02-05T16:04:00,20388,69045
P00004224,AST000394,/usr/bin/git,2025-02-15T20:41:00,78053,39049
P00004225,AST000065,/bin/bash,2025-01-01T09:18:00,5114,95296
P00004226,AST001135,/usr/bin/git,2025-02-04T15:26:00,15182,30007
P00004227,AST000763,chrome.exe,2025-01-14T03:56:00,45486,87526
P00004228,AST000060,java,2025-02-10T06:37:00,58065,19186
P00004229,AST000337,/usr/bin/git,2025-03-24T18:06:00,17204,1103
P00004230,AST000894,java,2025-02-07T04:00:00,64144,73044
P00004231,AST000083,kubectl,2025-03-18T15:51:00,31492,3928
P00004232,AST000261,/bin/bash,2025-03-11T00:35:00,3111,39434
P00004233,AST000209,java,2025-03-21T09:49:00,31797,39589
P00004234,AST000158,powershell.exe,2025-03-20T11:21:00,99892,67017
P00004235,AST000195,node,2025-03-25T08:57:00,61543,72932
P00004236,AST000839,powershell.exe,2025-02-28T09:49:00,72169,4872
P00004237,AST000358,kubectl,2025-01-11T21:53:00,88361,72905
P00004238,AST001249,curl,2025-01-29T00:46:00,29100,99191
P00004239,AST000705,/usr/bin/python,2025-03-05T19:05:00,88302,29898
P00004240,AST000951,/bin/bash,2025-03-13T19:58:00,87509,19224
P00004241,AST000199,/usr/bin/git,2025-01-29T22:33:00,95078,94304
P00004242,AST000910,curl,2025-02-02T08:10:00,78154,75559
P00004243,AST000028,kubectl,2025-02-10T11:19:00,42358,45251
P00004244,AST001009,/usr/bin/git,2025-02-17T20:13:00,40117,91571
P00004245,AST000042,powershell.exe,2025-03-11T09:29:00,75487,96643
P00004246,AST000001,curl,2025-02-23T20:34:00,74245,83675
P00004247,AST000100,java,2025-03-30T10:10:00,20084,68234
P00004248,AST001244,/usr/bin/python,2025-03-11T14:38:00,49449,8839
P00004249,AST001490,java,2025-01-07T13:15:00,55100,60353
P00004250,AST000492,node,2025-01-30T15:26:00,48662,58302
P00004251,AST000088,java,2025-01-11T13:37:00,18862,58316
P00004252,AST000848,curl,2025-01-12T07:36:00,87017,73518
P00004253,AST000141,kubectl,2025-02-08T20:03:00,7680,18451
P00004254,AST000732,/usr/bin/python,2025-01-29T21:40:00,67113,36846
P00004255,AST000398,/usr/bin/git,2025-03-03T13:36:00,80450,21167
P00004256,AST001311,node,2025-03-20T13:34:00,35305,39591
P00004257,AST000941,java,2025-03-05T06:09:00,1200,69765
P00004258,AST000577,chrome.exe,2025-03-28T06:17:00,97511,18559
P00004259,AST000513,node,2025-01-23T07:15:00,67147,724
P00004260,AST000065,ssh,2025-02-05T02:43:00,92988,16617
P00004261,AST000630,java,2025-01-15T11:17:00,32323,52308
P00004262,AST001229,kubectl,2025-01-14T11:10:00,44308,41430
P00004263,AST000939,/usr/bin/python,2025-02-06T19:57:00,50355,22921
P00004264,AST001021,/usr/bin/python,2025-03-14T12:55:00,21254,36479
P00004265,AST000336,/usr/bin/python,2025-02-17T15:26:00,31348,28004
P00004266,AST000453,/usr/bin/git,2025-03-26T04:55:00,44295,88659
P00004267,AST001228,powershell.exe,2025-02-07T12:14:00,29130,10922
P00004268,AST000659,powershell.exe,2025-03-23T18:21:00,68861,50808
P00004269,AST000463,/usr/bin/python,2025-01-06T09:32:00,18327,79411
P00004270,AST000891,/usr/bin/git,2025-02-20T06:16:00,78656,11981
P00004271,AST000906,ssh,2025-01-21T03:23:00,38731,20674
P00004272,AST001229,/usr/bin/python,2025-01-18T04:28:00,39589,11504
P00004273,AST000834,powershell.exe,2025-03-01T18:29:00,15627,47178
P00004274,AST001401,powershell.exe,2025-01-31T20:09:00,53231,50228
P00004275,AST001237,/usr/bin/python,2025-01-27T16:12:00,51933,29105
P00004276,AST000258,chrome.exe,2025-02-15T01:07:00,15875,30328
P00004277,AST001200,/usr/bin/python,2025-01-21T17:04:00,39593,69782
P00004278,AST000733,powershell.exe,2025-01-01T06:18:00,5910,54886
P00004279,AST000195,/usr/bin/python,2025-03-27T19:58:00,13926,75657
P00004280,AST000490,chrome.exe,2025-03-24T08:18:00,48978,81232
P00004281,AST000462,ssh,2025-03-04T20:37:00,11109,79228
P00004282,AST000126,/usr/bin/python,2025-01-01T01:59:00,24092,92995
P00004283,AST001191,curl,2025-03-24T11:39:00,13036,49485
P00004284,AST000299,curl,2025-01-24T11:37:00,93788,94202
P00004285,AST001386,ssh,2025-02-05T23:53:00,8388,67487
P00004286,AST000754,node,2025-02-15T20:28:00,323,95401
P00004287,AST000920,powershell.exe,2025-03-16T21:13:00,29741,161
P00004288,AST000585,powershell.exe,2025-02-14T07:24:00,97374,30814
P00004289,AST000169,ssh,2025-02-19T22:13:00,61011,70154
P00004290,AST000154,curl,2025-02-06T11:18:00,37962,57914
P00004291,AST000589,/usr/bin/python,2025-02-01T15:09:00,97006,15601
P00004292,AST001259,chrome.exe,2025-02-07T12:02:00,88825,80614
P00004293,AST001432,ssh,2025-01-14T02:44:00,65399,56186
P00004294,AST000861,/usr/bin/python,2025-02-24T11:36:00,45168,23272
P00004295,AST001349,curl,2025-03-02T22:07:00,8769,16486
P00004296,AST000054,kubectl,2025-03-15T05:27:00,11344,91888
P00004297,AST001327,kubectl,2025-02-11T16:16:00,7202,53417
P00004298,AST001356,/usr/bin/python,2025-01-10T21:19:00,20432,17407
P00004299,AST000503,/bin/bash,2025-01-09T23:02:00,51222,62812
P00004300,AST001282,ssh,2025-03-12T23:12:00,3152,50743
P00004301,AST001288,curl,2025-03-03T21:35:00,26804,44048
P00004302,AST000503,chrome.exe,2025-01-18T05:09:00,89648,63839
P00004303,AST000252,/usr/bin/git,2025-03-11T12:08:00,20358,9486
P00004304,AST000282,kubectl,2025-02-18T21:42:00,94433,37387
P00004305,AST001325,curl,2025-03-07T12:32:00,28924,65371
P00004306,AST000171,powershell.exe,2025-01-11T09:45:00,79466,40937
P00004307,AST000394,/usr/bin/python,2025-01-03T01:22:00,97840,32191
P00004308,AST000928,/usr/bin/git,2025-02-13T08:23:00,98611,70600
P00004309,AST001156,chrome.exe,2025-03-31T05:04:00,92149,91495
P00004310,AST000149,node,2025-01-27T04:53:00,57325,45264
P00004311,AST001227,kubectl,2025-03-26T21:22:00,49821,49905
P00004312,AST001254,ssh,2025-01-27T04:19:00,98955,70272
P00004313,AST001461,ssh,2025-02-03T03:31:00,86391,72680
P00004314,AST000413,curl,2025-03-29T16:57:00,44892,74827
P00004315,AST000146,kubectl,2025-02-13T07:10:00,18280,5505
P00004316,AST000193,/usr/bin/python,2025-01-13T09:22:00,50835,46381
P00004317,AST000335,curl,2025-03-31T14:36:00,38383,24215
P00004318,AST000882,java,2025-02-26T07:31:00,8338,19039
P00004319,AST000999,java,2025-01-24T09:32:00,45276,29015
P00004320,AST000509,curl,2025-03-04T12:28:00,41159,98583
P00004321,AST000790,curl,2025-03-20T16:01:00,34103,69428
P00004322,AST000903,/usr/bin/git,2025-03-07T10:01:00,55819,21037
P00004323,AST000337,node,2025-02-05T19:43:00,92820,48283
P00004324,AST000246,curl,2025-01-03T10:28:00,81983,18199
P00004325,AST000644,/usr/bin/git,2025-01-01T14:06:00,16989,74481
P00004326,AST000857,kubectl,2025-02-11T13:04:00,43753,14499
P00004327,AST000292,curl,2025-03-28T01:51:00,16565,98494
P00004328,AST000916,powershell.exe,2025-02-23T16:48:00,78287,30432
P00004329,AST000654,/usr/bin/git,2025-03-31T00:44:00,57784,76686
P00004330,AST000441,node,2025-02-02T23:22:00,18152,9661
P00004331,AST000268,node,2025-03-15T03:45:00,57290,86180
P00004332,AST000760,powershell.exe,2025-01-01T06:21:00,25675,38465
P00004333,AST001010,/usr/bin/python,2025-03-01T18:46:00,37602,45305
